C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.001,balanced,1000,multinomial,l2,newton-cg,,0.5700904839334971,0.1943275676666319,0.6141439812115113,0.1154260563072648,0.4682441785847684,0.5700904839334971,0.628333712032469,0.5443111820275742,0.5700904839334971,0.5700904839334971,0.4569862081723916,0.5700904839334971,0.584322069144983,0.8088480417146447,0.3763504410165903,0.2622652871523184
0.001,balanced,1000,multinomial,l2,lbfgs,,0.5700983615882665,0.1942788364100048,0.6139412853566415,0.1153988324906256,0.4682411272941745,0.5700983615882665,0.6283448281915945,0.5442679829977671,0.5700983615882665,0.5700983615882665,0.4569765254712511,0.5700983615882665,0.5843282507398578,0.8088497301706651,0.3763607176303793,0.2622311146001312
0.001,balanced,1000,multinomial,l2,sag,,0.5700878580003064,0.1943338323261318,0.6141439812115113,0.1154304649051665,0.4682379524647024,0.5700878580003064,0.6283263388117004,0.5443071438809585,0.5700878580003064,0.5700878580003064,0.4569830410874768,0.5700878580003064,0.5843186611990914,0.8088486536537007,0.376343740462542,0.2622622670435651
0.001,balanced,1000,multinomial,l2,saga,,0.5700852321084878,0.1943181151888964,0.6141439812115113,0.1154193813794124,0.4682404930147968,0.5700852321084878,0.6283298271337995,0.5443053406556556,0.5700852321084878,0.5700852321084878,0.4569799130835135,0.5700852321084878,0.5843174326088548,0.8088483162732607,0.3763440290029997,0.2622565884545886
0.001,balanced,10000,ovr,l2,newton-cg,,0.5964781424536101,0.1978941728423021,0.4317544311993895,0.1283688510873515,0.4777110246384914,0.5964781424536101,0.6316508053983411,0.5306994037846201,0.5964781424536101,0.5964781424536101,0.4784595381453765,0.5964781424536101,0.603951119920185,0.8109783001333625,0.3996814433045205,0.2863108668576787
0.001,balanced,10000,ovr,l2,lbfgs,,0.5964912718713306,0.1978990816565075,0.4317544311993895,0.1283730546326381,0.4777249802502536,0.5964912718713306,0.6316650980057524,0.530714996228725,0.5964912718713306,0.5964912718713306,0.4784742150163452,0.5964912718713306,0.6039638949732912,0.8109785348194545,0.3997026691598949,0.28632886801308
0.001,balanced,10000,ovr,l2,sag,,0.5964755165411054,0.1978989227574864,0.4317544311993895,0.1283728715783872,0.4777101684602102,0.5964755165411054,0.6316471595797494,0.530700221040783,0.5964755165411054,0.5964755165411054,0.4784595968804674,0.5964755165411054,0.603947251664017,0.8109783050771145,0.3996780074269465,0.2863173841435405
0.001,balanced,10000,ovr,l2,saga,,0.596478142432924,0.1979084245928847,0.4317544311993895,0.1283809147687106,0.477713916515341,0.596478142432924,0.6316487827324332,0.5307068797361744,0.596478142432924,0.596478142432924,0.4784656986526689,0.596478142432924,0.6039490921341357,0.8109782911903087,0.3996826216049686,0.2863304580229763
0.001,balanced,10000,multinomial,l2,newton-cg,,0.5700904839334971,0.1943275676666319,0.6141439812115113,0.1154260563072648,0.4682441785847684,0.5700904839334971,0.628333712032469,0.5443111820275742,0.5700904839334971,0.5700904839334971,0.4569862081723916,0.5700904839334971,0.584322069144983,0.8088480417146447,0.3763504410165903,0.2622652871523184
0.001,balanced,10000,multinomial,l2,lbfgs,,0.5700983615882665,0.1942788364100048,0.6139412853566415,0.1153988324906256,0.4682411272941745,0.5700983615882665,0.6283448281915945,0.5442679829977671,0.5700983615882665,0.5700983615882665,0.4569765254712511,0.5700983615882665,0.5843282507398578,0.8088497301706651,0.3763607176303793,0.2622311146001312
