C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.1,balanced,10000,ovr,l2,newton-cg,,0.7549196236089943,0.5438587267563461,0.7963246733783098,0.4129405688097476,0.6775550075565189,0.7549196236089943,0.8450696181540667,0.7709702720794867,0.7549196236089943,0.7549196236089943,0.6881531925401916,0.7549196236089943,0.7794990431908752,0.8498867049949412,0.4386895369695534,0.6592942993834224
0.1,balanced,10000,ovr,l2,lbfgs,,0.7549091200210342,0.5438346990400277,0.7962817377245255,0.412924401484394,0.6775410648743883,0.7549091200210342,0.8450570837015127,0.7709471962304955,0.7549091200210342,0.7549091200210342,0.6881378914422539,0.7549091200210342,0.7794892664329717,0.8498870499132689,0.4386536339886146,0.6592772529618086
0.1,balanced,10000,ovr,l2,sag,,0.7549169977171758,0.5438560700222644,0.7963246733783098,0.4129375037787658,0.6775533569193716,0.7549169977171758,0.8450688628877936,0.7709686641039278,0.7549169977171758,0.7549169977171758,0.688150816300421,0.7549169977171758,0.7794968445158185,0.8498868104840894,0.4386861963578225,0.6592918670447897
0.1,balanced,10000,ovr,l2,saga,,0.7549222495214988,0.5438613873307246,0.7963246733783098,0.4129436329204481,0.6775566558764563,0.7549222495214988,0.8450703701783323,0.7709718800395321,0.7549222495214988,0.7549222495214988,0.6881555711121671,0.754922249521499,0.7795012432354144,0.8498868143429025,0.4386928751410532,0.6592967343558785
0.1,balanced,10000,multinomial,l2,newton-cg,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580338455591,0.4387297574601848,0.6593478911067218
0.1,balanced,10000,multinomial,l2,lbfgs,,0.7549984003842356,0.5438939809793956,0.7961815504357022,0.4130197409129615,0.6775801412007988,0.7549984003842356,0.8450605427686163,0.7709630294754,0.7549984003842356,0.7549984003842356,0.6882052563136716,0.7549984003842357,0.779561748383002,0.8499588196557935,0.4387147203799618,0.6593430012468163
0.1,balanced,10000,multinomial,l2,sag,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580667077504,0.4387297574601848,0.6593478911067218
0.1,balanced,10000,multinomial,l2,saga,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580912851575,0.4387297574601848,0.6593478911067218
0.1,balanced,100000,ovr,l2,newton-cg,,0.7549196236089943,0.5438587267563461,0.7963246733783098,0.4129405688097476,0.6775550075565189,0.7549196236089943,0.8450696181540667,0.7709702720794867,0.7549196236089943,0.7549196236089943,0.6881531925401916,0.7549196236089943,0.7794990431908752,0.8498867049949412,0.4386895369695534,0.6592942993834224
0.1,balanced,100000,ovr,l2,lbfgs,,0.7549091200210342,0.5438346990400277,0.7962817377245255,0.412924401484394,0.6775410648743883,0.7549091200210342,0.8450570837015127,0.7709471962304955,0.7549091200210342,0.7549091200210342,0.6881378914422539,0.7549091200210342,0.7794892664329717,0.8498870499132689,0.4386536339886146,0.6592772529618086
0.1,balanced,100000,ovr,l2,sag,,0.7549169977171758,0.5438560700222644,0.7963246733783098,0.4129375037787658,0.6775533569193716,0.7549169977171758,0.8450688628877936,0.7709686641039278,0.7549169977171758,0.7549169977171758,0.688150816300421,0.7549169977171758,0.7794968445158185,0.8498868104840894,0.4386861963578225,0.6592918670447897
0.1,balanced,100000,ovr,l2,saga,,0.7549222495214988,0.5438613873307246,0.7963246733783098,0.4129436329204481,0.6775566558764563,0.7549222495214988,0.8450703701783323,0.7709718800395321,0.7549222495214988,0.7549222495214988,0.6881555711121671,0.754922249521499,0.7795012432354144,0.8498868143429025,0.4386928751410532,0.6592967343558785
0.1,balanced,100000,multinomial,l2,newton-cg,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580338455591,0.4387297574601848,0.6593478911067218
0.1,balanced,100000,multinomial,l2,lbfgs,,0.7549984003842356,0.5438939809793956,0.7961815504357022,0.4130197409129615,0.6775801412007988,0.7549984003842356,0.8450605427686163,0.7709630294754,0.7549984003842356,0.7549984003842356,0.6882052563136716,0.7549984003842357,0.779561748383002,0.8499588196557935,0.4387147203799618,0.6593430012468163
0.1,balanced,100000,multinomial,l2,sag,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580667077504,0.4387297574601848,0.6593478911067218
0.1,balanced,100000,multinomial,l2,saga,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580912851575,0.4387297574601848,0.6593478911067218
0.1,,1000,ovr,l2,newton-cg,,0.8446570854638559,0.4510986893739018,0.3479125499463951,0.6413640908142532,0.7542492346804505,0.8446570854638559,0.825711353542158,0.6520943100636143,0.8446570854638559,0.8446570854638559,0.6803122675612853,0.8446570854638559,0.825416306482146,0.8495187342354263,0.3932870124163725,0.6344695519238085
0.1,,1000,ovr,l2,lbfgs,,0.8446413300302006,0.4510326448077205,0.3478553007693519,0.6412912757999267,0.7542073863813918,0.8446413300302006,0.8256891090246458,0.6520624695394884,0.8446413300302006,0.8446413300302006,0.6802747990253685,0.8446413300302006,0.8253969282018909,0.8495186277822993,0.3932135130494689,0.6344263681818388
0.1,,1000,ovr,l2,sag,,0.8446544595720374,0.4510843389865491,0.3478982376521343,0.6413546330613636,0.7542432408195942,0.8446544595720374,0.8257075525254391,0.6520871539164839,0.8446544595720374,0.8446544595720374,0.680304396793363,0.8446544595720374,0.8254125376883462,0.8495190206083283,0.3932731319378837,0.6344603852320002
0.1,,1000,ovr,l2,saga,,0.8446439559427051,0.4510573890724508,0.3478839253578735,0.6412931229402775,0.7542106391575804,0.8446439559427051,0.8256932515176117,0.6520751738426771,0.8446439559427051,0.8446439559427051,0.6802877280640468,0.8446439559427051,0.8254023775330563,0.8495194926975534,0.3932325405282746,0.6344416602657278
0.1,,1000,multinomial,l2,newton-cg,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496365708368216,0.3939898236776075,0.6351992331078496
0.1,,1000,multinomial,l2,lbfgs,,0.8446885963725389,0.4523276399585831,0.3495727502716899,0.6407078463177789,0.7540477253821417,0.8446885963725389,0.8257977170197338,0.6527571816213843,0.8446885963725389,0.8446885963725389,0.6809206915970699,0.8446885963725389,0.8256319056915745,0.8496360153331609,0.393986587156989,0.6352020812693726
0.1,,1000,multinomial,l2,sag,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496367430193592,0.3939898236776075,0.6351992331078496
0.1,,1000,multinomial,l2,saga,,0.8446885963311668,0.4523174114514129,0.3495584385919281,0.6407143487476478,0.75404990591687,0.8446885963311668,0.8257971615832448,0.6527516337415489,0.8446885963311668,0.8446885963311668,0.6809157183227232,0.8446885963311667,0.825630259179662,0.849637018623862,0.3939811734292514,0.6351960569484613
0.1,,10000,ovr,l2,newton-cg,,0.8446570854638559,0.4510986893739018,0.3479125499463951,0.6413640908142532,0.7542492346804505,0.8446570854638559,0.825711353542158,0.6520943100636143,0.8446570854638559,0.8446570854638559,0.6803122675612853,0.8446570854638559,0.825416306482146,0.8495187342354263,0.3932870124163725,0.6344695519238085
0.1,,10000,ovr,l2,lbfgs,,0.8446413300302006,0.4510326448077205,0.3478553007693519,0.6412912757999267,0.7542073863813918,0.8446413300302006,0.8256891090246458,0.6520624695394884,0.8446413300302006,0.8446413300302006,0.6802747990253685,0.8446413300302006,0.8253969282018909,0.8495186277822993,0.3932135130494689,0.6344263681818388
0.1,,10000,ovr,l2,sag,,0.8446544595720374,0.4510843389865491,0.3478982376521343,0.6413546330613636,0.7542432408195942,0.8446544595720374,0.8257075525254391,0.6520871539164839,0.8446544595720374,0.8446544595720374,0.680304396793363,0.8446544595720374,0.8254125376883462,0.8495190206083283,0.3932731319378837,0.6344603852320002
0.1,,10000,ovr,l2,saga,,0.8446439559427051,0.4510573890724508,0.3478839253578735,0.6412931229402775,0.7542106391575804,0.8446439559427051,0.8256932515176117,0.6520751738426771,0.8446439559427051,0.8446439559427051,0.6802877280640468,0.8446439559427051,0.8254023775330563,0.8495194926975534,0.3932325405282746,0.6344416602657278
0.1,,10000,multinomial,l2,newton-cg,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496365708368216,0.3939898236776075,0.6351992331078496
0.1,,10000,multinomial,l2,lbfgs,,0.8446885963725389,0.4523276399585831,0.3495727502716899,0.6407078463177789,0.7540477253821417,0.8446885963725389,0.8257977170197338,0.6527571816213843,0.8446885963725389,0.8446885963725389,0.6809206915970699,0.8446885963725389,0.8256319056915745,0.8496360153331609,0.393986587156989,0.6352020812693726
0.1,,10000,multinomial,l2,sag,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496367430193592,0.3939898236776075,0.6351992331078496
0.1,,10000,multinomial,l2,saga,,0.8446885963311668,0.4523174114514129,0.3495584385919281,0.6407143487476478,0.75404990591687,0.8446885963311668,0.8257971615832448,0.6527516337415489,0.8446885963311668,0.8446885963311668,0.6809157183227232,0.8446885963311667,0.825630259179662,0.849637018623862,0.3939811734292514,0.6351960569484613
0.1,,100000,ovr,l2,newton-cg,,0.8446570854638559,0.4510986893739018,0.3479125499463951,0.6413640908142532,0.7542492346804505,0.8446570854638559,0.825711353542158,0.6520943100636143,0.8446570854638559,0.8446570854638559,0.6803122675612853,0.8446570854638559,0.825416306482146,0.8495187342354263,0.3932870124163725,0.6344695519238085
0.1,,100000,ovr,l2,lbfgs,,0.8446413300302006,0.4510326448077205,0.3478553007693519,0.6412912757999267,0.7542073863813918,0.8446413300302006,0.8256891090246458,0.6520624695394884,0.8446413300302006,0.8446413300302006,0.6802747990253685,0.8446413300302006,0.8253969282018909,0.8495186277822993,0.3932135130494689,0.6344263681818388
0.1,,100000,ovr,l2,sag,,0.8446544595720374,0.4510843389865491,0.3478982376521343,0.6413546330613636,0.7542432408195942,0.8446544595720374,0.8257075525254391,0.6520871539164839,0.8446544595720374,0.8446544595720374,0.680304396793363,0.8446544595720374,0.8254125376883462,0.8495190206083283,0.3932731319378837,0.6344603852320002
0.1,,100000,ovr,l2,saga,,0.8446439559427051,0.4510573890724508,0.3478839253578735,0.6412931229402775,0.7542106391575804,0.8446439559427051,0.8256932515176117,0.6520751738426771,0.8446439559427051,0.8446439559427051,0.6802877280640468,0.8446439559427051,0.8254023775330563,0.8495194926975534,0.3932325405282746,0.6344416602657278
0.1,,100000,multinomial,l2,newton-cg,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496365708368216,0.3939898236776075,0.6351992331078496
0.1,,100000,multinomial,l2,lbfgs,,0.8446885963725389,0.4523276399585831,0.3495727502716899,0.6407078463177789,0.7540477253821417,0.8446885963725389,0.8257977170197338,0.6527571816213843,0.8446885963725389,0.8446885963725389,0.6809206915970699,0.8446885963725389,0.8256319056915745,0.8496360153331609,0.393986587156989,0.6352020812693726
0.1,,100000,multinomial,l2,sag,,0.8446912222229853,0.4523215917759165,0.3495584385919281,0.6407308618974281,0.754058355810637,0.8446912222229853,0.8258005070963151,0.6527532417171077,0.8446912222229853,0.8446912222229853,0.6809186434408329,0.8446912222229853,0.8256323896992525,0.8496367430193592,0.3939898236776075,0.6351992331078496
0.1,,100000,multinomial,l2,saga,,0.8446885963311668,0.4523174114514129,0.3495584385919281,0.6407143487476478,0.75404990591687,0.8446885963311668,0.8257971615832448,0.6527516337415489,0.8446885963311668,0.8446885963311668,0.6809157183227232,0.8446885963311667,0.825630259179662,0.849637018623862,0.3939811734292514,0.6351960569484613
1.0,balanced,1000,ovr,l2,newton-cg,,0.755121817630683,0.5440369274932655,0.7962387953112527,0.4131692109363135,0.6776675640814499,0.755121817630683,0.8451086866760323,0.7710607947225823,0.755121817630683,0.755121817630683,0.6883247646216158,0.7551218176306828,0.7796664193302467,0.8499994020053179,0.4389018546800859,0.6594671971959457
1.0,balanced,1000,ovr,l2,lbfgs,,0.7551008105168209,0.5440111836886364,0.7962244830169921,0.4131433526751853,0.6776518963643197,0.7551008105168209,0.8450994700075465,0.7710423827465404,0.7551008105168209,0.7551008105168209,0.6883038139014985,0.7551008105168209,0.7796485028870244,0.8499997325895724,0.4388675972054726,0.6594452878589262
1.0,balanced,1000,ovr,l2,sag,,0.7551244435638736,0.5440351390826871,0.796224483631491,0.4131710044534277,0.677666781039675,0.7551244435638736,0.8451062725273454,0.7710568548338189,0.7551244435638736,0.7551244435638736,0.6883252175022448,0.7551244435638735,0.7796682910352385,0.8499991978011933,0.4388976975120638,0.6594672018183333
1.0,balanced,1000,ovr,l2,saga,,0.7551296953681966,0.5440449046869155,0.7962387959257518,0.4131784127800094,0.6776725179717484,0.7551296953681966,0.8451109513707135,0.7710656189409947,0.7551296953681966,0.7551296953681966,0.6883318965134171,0.7551296953681966,0.779673016062482,0.8499989303553696,0.4389118792954023,0.6594744981481168
1.0,balanced,1000,multinomial,l2,newton-cg,,0.7551008103720184,0.5440155648413686,0.796238794082255,0.4131445528286364,0.6776543058629533,0.7551008103720184,0.8451026452432311,0.7710479303036132,0.7551008103720184,0.7551008103720184,0.68830570931325,0.7551008103720184,0.7796488248139241,0.850001349568136,0.4388750646615908,0.6594476804188736
1.0,balanced,1000,multinomial,l2,lbfgs,,0.7550981844801998,0.544008495901112,0.7962244811734953,0.4131402622787481,0.6776502404961375,0.7550981844801998,0.8450987225049168,0.7710407739112867,0.7550981844801998,0.7550981844801998,0.6883014230015082,0.7550981844801999,0.7796463001174989,0.8500028999640596,0.4388642486039349,0.659442837581429
1.0,balanced,1000,multinomial,l2,sag,,0.7551034362431507,0.5440137652363327,0.7962244817879943,0.4131463303343524,0.6776535159542262,0.7551034362431507,0.845100230034144,0.771043990092087,0.7551034362431507,0.7551034362431507,0.6883061577410793,0.7551034362431509,0.7796506963730018,0.850001324308661,0.4388708990110547,0.65944767924013
1.0,balanced,1000,multinomial,l2,saga,,0.7551008103513323,0.5440111051041923,0.7962244817879943,0.4131432601204394,0.6776518630258858,0.7551008103513323,0.8450994743072697,0.7710423821165282,0.7551008103513323,0.7551008103513323,0.6883037801938583,0.7551008103513324,0.779648497713938,0.8500012199312975,0.4388675556703199,0.6594452451759252
1.0,balanced,10000,ovr,l2,newton-cg,,0.755121817630683,0.5440369274932655,0.7962387953112527,0.4131692109363135,0.6776675640814499,0.755121817630683,0.8451086866760323,0.7710607947225823,0.755121817630683,0.755121817630683,0.6883247646216158,0.7551218176306828,0.7796664193302467,0.8499994020053179,0.4389018546800859,0.6594671971959457
1.0,balanced,10000,ovr,l2,lbfgs,,0.7551008105168209,0.5440111836886364,0.7962244830169921,0.4131433526751853,0.6776518963643197,0.7551008105168209,0.8450994700075465,0.7710423827465404,0.7551008105168209,0.7551008105168209,0.6883038139014985,0.7551008105168209,0.7796485028870244,0.8499997325895724,0.4388675972054726,0.6594452878589262
1.0,balanced,10000,ovr,l2,sag,,0.7551244435638736,0.5440351390826871,0.796224483631491,0.4131710044534277,0.677666781039675,0.7551244435638736,0.8451062725273454,0.7710568548338189,0.7551244435638736,0.7551244435638736,0.6883252175022448,0.7551244435638735,0.7796682910352385,0.8499991978011933,0.4388976975120638,0.6594672018183333
1.0,balanced,10000,ovr,l2,saga,,0.7551296953681966,0.5440449046869155,0.7962387959257518,0.4131784127800094,0.6776725179717484,0.7551296953681966,0.8451109513707135,0.7710656189409947,0.7551296953681966,0.7551296953681966,0.6883318965134171,0.7551296953681966,0.779673016062482,0.8499989303553696,0.4389118792954023,0.6594744981481168
1.0,balanced,10000,multinomial,l2,newton-cg,,0.7551008103720184,0.5440155648413686,0.796238794082255,0.4131445528286364,0.6776543058629533,0.7551008103720184,0.8451026452432311,0.7710479303036132,0.7551008103720184,0.7551008103720184,0.68830570931325,0.7551008103720184,0.7796488248139241,0.850001349568136,0.4388750646615908,0.6594476804188736
1.0,balanced,10000,multinomial,l2,lbfgs,,0.7550981844801998,0.544008495901112,0.7962244811734953,0.4131402622787481,0.6776502404961375,0.7550981844801998,0.8450987225049168,0.7710407739112867,0.7550981844801998,0.7550981844801998,0.6883014230015082,0.7550981844801999,0.7796463001174989,0.8500028999640596,0.4388642486039349,0.659442837581429
1.0,balanced,10000,multinomial,l2,sag,,0.7551034362431507,0.5440137652363327,0.7962244817879943,0.4131463303343524,0.6776535159542262,0.7551034362431507,0.845100230034144,0.771043990092087,0.7551034362431507,0.7551034362431507,0.6883061577410793,0.7551034362431509,0.7796506963730018,0.850001324308661,0.4388708990110547,0.65944767924013
1.0,balanced,10000,multinomial,l2,saga,,0.7551008103513323,0.5440111051041923,0.7962244817879943,0.4131432601204394,0.6776518630258858,0.7551008103513323,0.8450994743072697,0.7710423821165282,0.7551008103513323,0.7551008103513323,0.6883037801938583,0.7551008103513324,0.779648497713938,0.8500012199312975,0.4388675556703199,0.6594452451759252
1.0,balanced,100000,ovr,l2,newton-cg,,0.755121817630683,0.5440369274932655,0.7962387953112527,0.4131692109363135,0.6776675640814499,0.755121817630683,0.8451086866760323,0.7710607947225823,0.755121817630683,0.755121817630683,0.6883247646216158,0.7551218176306828,0.7796664193302467,0.8499994020053179,0.4389018546800859,0.6594671971959457
1.0,balanced,100000,ovr,l2,lbfgs,,0.7551008105168209,0.5440111836886364,0.7962244830169921,0.4131433526751853,0.6776518963643197,0.7551008105168209,0.8450994700075465,0.7710423827465404,0.7551008105168209,0.7551008105168209,0.6883038139014985,0.7551008105168209,0.7796485028870244,0.8499997325895724,0.4388675972054726,0.6594452878589262
1.0,balanced,100000,ovr,l2,sag,,0.7551244435638736,0.5440351390826871,0.796224483631491,0.4131710044534277,0.677666781039675,0.7551244435638736,0.8451062725273454,0.7710568548338189,0.7551244435638736,0.7551244435638736,0.6883252175022448,0.7551244435638735,0.7796682910352385,0.8499991978011933,0.4388976975120638,0.6594672018183333
1.0,balanced,100000,ovr,l2,saga,,0.7551296953681966,0.5440449046869155,0.7962387959257518,0.4131784127800094,0.6776725179717484,0.7551296953681966,0.8451109513707135,0.7710656189409947,0.7551296953681966,0.7551296953681966,0.6883318965134171,0.7551296953681966,0.779673016062482,0.8499989303553696,0.4389118792954023,0.6594744981481168
1.0,balanced,100000,multinomial,l2,newton-cg,,0.7551008103720184,0.5440155648413686,0.796238794082255,0.4131445528286364,0.6776543058629533,0.7551008103720184,0.8451026452432311,0.7710479303036132,0.7551008103720184,0.7551008103720184,0.68830570931325,0.7551008103720184,0.7796488248139241,0.850001349568136,0.4388750646615908,0.6594476804188736
1.0,balanced,100000,multinomial,l2,lbfgs,,0.7550981844801998,0.544008495901112,0.7962244811734953,0.4131402622787481,0.6776502404961375,0.7550981844801998,0.8450987225049168,0.7710407739112867,0.7550981844801998,0.7550981844801998,0.6883014230015082,0.7550981844801999,0.7796463001174989,0.8500028999640596,0.4388642486039349,0.659442837581429
1.0,balanced,100000,multinomial,l2,sag,,0.7551034362431507,0.5440137652363327,0.7962244817879943,0.4131463303343524,0.6776535159542262,0.7551034362431507,0.845100230034144,0.771043990092087,0.7551034362431507,0.7551034362431507,0.6883061577410793,0.7551034362431509,0.7796506963730018,0.850001324308661,0.4388708990110547,0.65944767924013
1.0,balanced,100000,multinomial,l2,saga,,0.7551008103513323,0.5440111051041923,0.7962244817879943,0.4131432601204394,0.6776518630258858,0.7551008103513323,0.8450994743072697,0.7710423821165282,0.7551008103513323,0.7551008103513323,0.6883037801938583,0.7551008103513324,0.779648497713938,0.8500012199312975,0.4388675556703199,0.6594452451759252
1.0,,1000,ovr,l2,newton-cg,,0.8446912225125905,0.4533458730921976,0.3510039674077886,0.6399911371392334,0.7537967836551892,0.8446912225125905,0.8258416305223119,0.6533136012761899,0.8446912225125905,0.8446912225125905,0.681416786769327,0.8446912225125905,0.8257974595057336,0.8497154138606939,0.3945090677703914,0.6358026040339012
1.0,,1000,ovr,l2,lbfgs,,0.8447148556217013,0.4534239836487537,0.3510612153558338,0.6401131241181066,0.7538638117926052,0.8447148556217013,0.8258738668491405,0.6533502651124931,0.8447148556217013,0.8447148556217013,0.6814627955749154,0.8447148556217013,0.8258231462969196,0.8497162015917162,0.39460824197978,0.635855033189683
1.0,,1000,ovr,l2,sag,,0.8446938484250951,0.453360164341704,0.3510182797020493,0.6400012590888844,0.7538031123612928,0.8446938484250951,0.8258455577835532,0.6533207574233203,0.8446938484250951,0.8446938484250951,0.6814246264102423,0.8446938484250951,0.8258012148889167,0.8497156451409443,0.3945231235254304,0.6358117339965347
1.0,,1000,ovr,l2,saga,,0.8446938484250951,0.4533602872007288,0.3510182803165483,0.6400005435219278,0.7538027498499567,0.8446938484250951,0.8258454188349714,0.6533207577305696,0.8446938484250951,0.8446938484250951,0.6814246893344671,0.8446938484250951,0.8258012398046443,0.8497159625853931,0.3945229558801548,0.6358118089077195
1.0,,1000,multinomial,l2,newton-cg,,0.8446885966828303,0.4534730904853551,0.3511900247751829,0.6398819330970686,0.7537559436143274,0.8446885966828303,0.8258440683242835,0.6533841184106578,0.8446885966828303,0.8446885966828303,0.6814777536206869,0.8446885966828303,0.8258164862872067,0.8497209547101562,0.3945678397998016,0.6358768209936206
1.0,,1000,multinomial,l2,lbfgs,,0.8446964743582859,0.4534856332496536,0.3511900247751829,0.6399313675532335,0.7537812405776952,0.8446964743582859,0.8258540849839676,0.6533889423063074,0.8446964743582859,0.8446964743582859,0.6814865301369837,0.8446964743582859,0.8258228785703053,0.8497206157407889,0.3945937599294781,0.6358863507595177
1.0,,1000,multinomial,l2,sag,,0.8446885966828303,0.4534730904853551,0.3511900247751829,0.6398819330970686,0.7537559436143274,0.8446885966828303,0.8258440683242835,0.6533841184106578,0.8446885966828303,0.8446885966828303,0.6814777536206869,0.8446885966828303,0.8258164862872067,0.8497210396266713,0.3945678397998016,0.6358768209936206
1.0,,1000,multinomial,l2,saga,,0.8446964743789719,0.4534957381562934,0.3512043370694437,0.6399249842723868,0.7537791235545083,0.8446964743789719,0.8258546686467539,0.6533944904933925,0.8446964743789719,0.8446964743789719,0.681491441653106,0.8446964743789719,0.8258245023535603,0.8497212739499754,0.3945991657552194,0.6358923009537436
1.0,,10000,ovr,l2,newton-cg,,0.8446912225125905,0.4533458730921976,0.3510039674077886,0.6399911371392334,0.7537967836551892,0.8446912225125905,0.8258416305223119,0.6533136012761899,0.8446912225125905,0.8446912225125905,0.681416786769327,0.8446912225125905,0.8257974595057336,0.8497154138606939,0.3945090677703914,0.6358026040339012
1.0,,10000,ovr,l2,lbfgs,,0.8447148556217013,0.4534239836487537,0.3510612153558338,0.6401131241181066,0.7538638117926052,0.8447148556217013,0.8258738668491405,0.6533502651124931,0.8447148556217013,0.8447148556217013,0.6814627955749154,0.8447148556217013,0.8258231462969196,0.8497162015917162,0.39460824197978,0.635855033189683
1.0,,10000,ovr,l2,sag,,0.8446938484250951,0.453360164341704,0.3510182797020493,0.6400012590888844,0.7538031123612928,0.8446938484250951,0.8258455577835532,0.6533207574233203,0.8446938484250951,0.8446938484250951,0.6814246264102423,0.8446938484250951,0.8258012148889167,0.8497156451409443,0.3945231235254304,0.6358117339965347
1.0,,10000,ovr,l2,saga,,0.8446938484250951,0.4533602872007288,0.3510182803165483,0.6400005435219278,0.7538027498499567,0.8446938484250951,0.8258454188349714,0.6533207577305696,0.8446938484250951,0.8446938484250951,0.6814246893344671,0.8446938484250951,0.8258012398046443,0.8497159625853931,0.3945229558801548,0.6358118089077195
1.0,,10000,multinomial,l2,newton-cg,,0.8446885966828303,0.4534730904853551,0.3511900247751829,0.6398819330970686,0.7537559436143274,0.8446885966828303,0.8258440683242835,0.6533841184106578,0.8446885966828303,0.8446885966828303,0.6814777536206869,0.8446885966828303,0.8258164862872067,0.8497209547101562,0.3945678397998016,0.6358768209936206
1.0,,10000,multinomial,l2,lbfgs,,0.8446964743582859,0.4534856332496536,0.3511900247751829,0.6399313675532335,0.7537812405776952,0.8446964743582859,0.8258540849839676,0.6533889423063074,0.8446964743582859,0.8446964743582859,0.6814865301369837,0.8446964743582859,0.8258228785703053,0.8497206157407889,0.3945937599294781,0.6358863507595177
1.0,,10000,multinomial,l2,sag,,0.8446885966828303,0.4534730904853551,0.3511900247751829,0.6398819330970686,0.7537559436143274,0.8446885966828303,0.8258440683242835,0.6533841184106578,0.8446885966828303,0.8446885966828303,0.6814777536206869,0.8446885966828303,0.8258164862872067,0.8497210396266713,0.3945678397998016,0.6358768209936206
1.0,,10000,multinomial,l2,saga,,0.8446964743789719,0.4534957381562934,0.3512043370694437,0.6399249842723868,0.7537791235545083,0.8446964743789719,0.8258546686467539,0.6533944904933925,0.8446964743789719,0.8446964743789719,0.681491441653106,0.8446964743789719,0.8258245023535603,0.8497212739499754,0.3945991657552194,0.6358923009537436
1.0,,100000,ovr,l2,newton-cg,,0.8446912225125905,0.4533458730921976,0.3510039674077886,0.6399911371392334,0.7537967836551892,0.8446912225125905,0.8258416305223119,0.6533136012761899,0.8446912225125905,0.8446912225125905,0.681416786769327,0.8446912225125905,0.8257974595057336,0.8497154138606939,0.3945090677703914,0.6358026040339012
1.0,,100000,ovr,l2,lbfgs,,0.8447148556217013,0.4534239836487537,0.3510612153558338,0.6401131241181066,0.7538638117926052,0.8447148556217013,0.8258738668491405,0.6533502651124931,0.8447148556217013,0.8447148556217013,0.6814627955749154,0.8447148556217013,0.8258231462969196,0.8497162015917162,0.39460824197978,0.635855033189683
1.0,,100000,ovr,l2,sag,,0.8446938484250951,0.453360164341704,0.3510182797020493,0.6400012590888844,0.7538031123612928,0.8446938484250951,0.8258455577835532,0.6533207574233203,0.8446938484250951,0.8446938484250951,0.6814246264102423,0.8446938484250951,0.8258012148889167,0.8497156451409443,0.3945231235254304,0.6358117339965347
