solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
sag,l2,ovr,10000,,0.001,,0.7648777450328671,0.7698505847361625,0.7864872590636894,0.7539046474995863,0.7653746603905032,0.7648777450328671,0.7653746615825093,0.7648777472786619,0.7648777450328671,0.7648777450328671,0.7647676563763547,0.7648777450328671,0.7647676558451454,0.8441672294664837,0.5302521726550519,0.7657842420483162
liblinear,l1,ovr,10000,balanced,0.1,,0.771425401332959,0.77710455388945,0.7969069117676209,0.7582638987073574,0.7721334366121789,0.771425401332959,0.7721334386030589,0.771425404827677,0.771425401332959,0.771425401332959,0.7712766642546733,0.7714254013329591,0.7712766634934333,0.8505370662408541,0.5435583771980955,0.7724422421816287
newton-cg,l2,multinomial,100000,,0.1,,0.7714044978911533,0.7770181850348686,0.7965821018217111,0.7583934699002484,0.7720955270363797,0.7714044978911533,0.7720955289472484,0.7714045012540064,0.7714044978911533,0.7714044978911533,0.7712592950778899,0.7714044978911533,0.7712592943431762,0.8505964032906655,0.5434995863143793,0.7724110730692857
lbfgs,l2,multinomial,10000,,0.01,,0.7708272365892207,0.7763972003729217,0.7957395258246676,0.757974105946254,0.7715022996616101,0.7708272365892207,0.7715023016113148,0.770827240014118,0.7708272365892207,0.7708272365892207,0.7706847255678344,0.7708272365892207,0.770684724821577,0.8501531624643869,0.5423291170124124,0.771827220528852
saga,elasticnet,ovr,100000,,10.0,1.0,0.7714511290194667,0.7770527839067259,0.796578885932647,0.7584625327569459,0.7721397272124549,0.7714511290194667,0.7721397292532165,0.7714511326227775,0.7714511290194667,0.7714511290194667,0.7713064919836355,0.7714511290194667,0.7713064911930253,0.850628253756628,0.5435904205460583,0.7724557503682536
newton-cg,l2,multinomial,100000,balanced,10.0,,0.7714398731750417,0.7770379430917469,0.7965499423725891,0.7584605401219191,0.7721275118128679,0.7714398731750417,0.7721275138690363,0.7714398768093796,0.7714398731750417,0.7714398731750417,0.7712954249834564,0.7714398731750419,0.7712954241849612,0.8506283029339455,0.5435669504360843,0.7724439286051146
saga,l1,ovr,10000,balanced,0.001,,0.7579200571914666,0.7626473288391219,0.7778395933777605,0.7480389963527988,0.7583315443099062,0.7579200571914666,0.7583315453138747,0.7579200591579127,0.7579200571914666,0.7579200571914666,0.7578236493240879,0.7579200571914666,0.7578236488396456,0.8360749920854472,0.5162514372637396,0.7587883852270946
newton-cg,l2,ovr,10000,balanced,0.01,,0.7703898683697158,0.7759304579207776,0.7951188476002757,0.7576475366360463,0.7710538812458462,0.7703898683697158,0.7710538828536619,0.7703898712050997,0.7703898683697158,0.7703898683697158,0.7702491856699885,0.7703898683697158,0.7702491850490745,0.8496979901292504,0.5414433429492943,0.7713854401201464
sag,l2,multinomial,1000,balanced,0.1,,0.7714061058511986,0.7770194045714666,0.7965821017906843,0.7583957963030997,0.7720970527910701,0.7714061058511986,0.7720970547011777,0.7714061092140518,0.7714061058511986,0.7714061058511986,0.7712609220417889,0.7714061058511987,0.7712609213066953,0.850596285605926,0.543502720130374,0.7724126185477244
saga,elasticnet,multinomial,1000,balanced,10.0,1.0,0.7714446971172316,0.7770451044009432,0.7965660221281768,0.7584595749868491,0.7721329377876023,0.7714446971172316,0.7721329398283637,0.7714447007205424,0.7714446971172316,0.7714446971172316,0.7713001280097509,0.7714446971172316,0.7713001272191407,0.8506282994586057,0.5435771996351284,0.7724491232879894
liblinear,l1,ovr,1000,balanced,0.01,,0.7691838905712397,0.775004399616802,0.7950545275850697,0.7559417045913284,0.769907347333754,0.7691838905712397,0.7699073486940552,0.7691838930265277,0.7691838905712397,0.7691838905712397,0.7690291301666754,0.7691838905712397,0.7690291296124666,0.8486025799571717,0.5390907526324068,0.7702241840567007
lbfgs,,ovr,10000,,,,0.771451128957413,0.7770541858019239,0.7965853175866683,0.7584593897112916,0.7721400923966092,0.771451128957413,0.772140094416654,0.7714511325296973,0.771451128957413,0.771451128957413,0.771306414794779,0.771451128957413,0.7713064140093896,0.8506288289952203,0.5435907851372983,0.772455968996208
saga,elasticnet,multinomial,100000,balanced,1.0,0.0,0.7714656007607119,0.7770714586886261,0.7966142611777528,0.7584660146482588,0.7721553552667529,0.7714656007607119,0.7721553572614304,0.7714656042786996,0.7714656007607119,0.7714656007607119,0.7713207374084238,0.7714656007607119,0.7713207366376299,0.8506271324425545,0.5436205188769564,0.7724708816644643
newton-cg,l2,ovr,10000,,1.0,,0.7714575609294584,0.7770618753508582,0.7965981815152453,0.7584623374092118,0.7721468567750156,0.7714575609294584,0.7721468587849248,0.7714575644784726,0.7714575609294584,0.7714575609294584,0.7713127835183293,0.7714575609294583,0.7713127827395702,0.8506251959276874,0.5436039811427394,0.772462601884835
saga,elasticnet,multinomial,1000,,0.1,1.0,0.7713417868133344,0.7770021538111669,0.796726818442985,0.7582316720374279,0.7720439863159047,0.7713417868133344,0.7720439880523271,0.7713417898659203,0.7713417868133344,0.7713417868133344,0.7711941665020853,0.7713417868133344,0.7711941658359448,0.8505327392223022,0.5433853200488897,0.7723557639639015
newton-cg,,multinomial,100000,balanced,,,0.7714334412960769,0.7770295841931953,0.7965338626170014,0.7584591715596756,0.7721205165967554,0.7714334412960769,0.7721205186381136,0.7714334449071445,0.7714334412960769,0.7714334412960769,0.7712891026410428,0.7714334412960769,0.7712891018468486,0.8506284167407471,0.5435535240638218,0.7724371989514734
saga,elasticnet,ovr,1000,balanced,10.0,1.0,0.7714511290194667,0.7770527839067259,0.796578885932647,0.7584625327569459,0.7721397272124549,0.7714511290194667,0.7721397292532165,0.7714511326227775,0.7714511290194667,0.7714511290194667,0.7713064919836355,0.7714511290194667,0.7713064911930253,0.8506282562077393,0.5435904205460583,0.7724557503682536
saga,l2,ovr,100000,balanced,1.0,,0.7714511290737637,0.7770542301581758,0.7965853176797485,0.7584593972025621,0.7721400222474842,0.7714511290737637,0.7721400242286197,0.7714511325762375,0.7714511290737637,0.7714511290737637,0.7713064263193038,0.7714511290737637,0.7713064255495584,0.8506248125302251,0.5435907152892727,0.7724559870870782
newton-cg,l2,multinomial,10000,balanced,0.001,,0.7675903913534478,0.7728008420072365,0.7905264823115421,0.7558542350271198,0.7681559744993564,0.7675903913534478,0.7681559759580211,0.7675903939948739,0.7675903913534478,0.7675903913534478,0.7674678137435785,0.767590391353448,0.7674678131464384,0.8469204468824122,0.5357460673120179,0.7685344193963101
