solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
saga,l2,ovr,100000,,1.0,,0.5571550071132553,0.5984941185973346,0.6428527246860889,0.5598634220318994,0.5449940067825924,0.5571550071132553,0.5449940067825924,0.5571550071132553,0.5571550071132553,0.5571550071132553,0.5453912423662738,0.5571550071132553,0.5453912423662738,0.8090280789530505,0.412400931707173,0.518267803033038
lbfgs,l2,multinomial,100000,,10.0,,0.5583302406135956,0.5956827784801595,0.6225521123275809,0.5710396275195299,0.5475856156152733,0.5583302406135956,0.5475856156152733,0.5583302406135956,0.5583302406135956,0.5583302406135956,0.5497206212962659,0.5583302406135956,0.5497206212962659,0.8130124715324684,0.4127270403079904,0.5230765984675242
saga,elasticnet,ovr,100000,,10.0,1.0,0.5571225335560092,0.5984260794804873,0.642735201336055,0.5598335008073537,0.5449573811410006,0.5571225335560092,0.5449573811410006,0.5571225335560092,0.5571225335560092,0.5571225335560092,0.5453629592561091,0.5571225335560092,0.5453629592561091,0.809033144637448,0.4123543788787308,0.5182109941043519
newton-cg,l2,ovr,100000,balanced,0.1,,0.5561777076761304,0.5967700185598338,0.6414671862435827,0.5578983984549314,0.5440909509790038,0.5561777076761304,0.5440909509790038,0.5561777076761304,0.5561777076761304,0.5561777076761304,0.5444206599519528,0.5561777076761304,0.5444206599519528,0.8040451161429223,0.4111134551117496,0.5181119462859043
saga,elasticnet,multinomial,100000,,10.0,0.0,0.5583410651326777,0.5956197933799419,0.6224717016143998,0.5709907982504056,0.5475992694604278,0.5583410651326777,0.5475992694604278,0.5583410651326778,0.5583410651326777,0.5583410651326777,0.5497324753315729,0.5583410651326777,0.5497324753315729,0.813012857362025,0.4127416321476427,0.523071294517936
saga,l2,ovr,100000,balanced,10.0,,0.556052452526752,0.5966045102428081,0.6411950269066616,0.5578148291154642,0.5439690535875358,0.556052452526752,0.5439690535875356,0.556052452526752,0.556052452526752,0.556052452526752,0.5443145289503958,0.556052452526752,0.5443145289503958,0.8041429713392017,0.4109373562133496,0.5179785615662781
saga,elasticnet,ovr,1000,,10.0,0.5,0.5571194408362714,0.5984261015455217,0.642735201336055,0.559833529555191,0.5449528890501406,0.5571194408362714,0.5449528890501406,0.5571194408362714,0.5571194408362714,0.5571194408362714,0.5453598400621273,0.5571194408362714,0.5453598400621273,0.8090330601601154,0.4123500120824143,0.5182024724821558
newton-cg,l2,multinomial,100000,,10.0,,0.5583410651326777,0.5956145343703322,0.6224717016143998,0.5709811387383862,0.547599466369994,0.5583410651326777,0.547599466369994,0.5583410651326778,0.5583410651326777,0.5583410651326777,0.5497330323035966,0.5583410651326777,0.5497330323035966,0.8130130264505988,0.412741416748047,0.523063356174099
saga,elasticnet,multinomial,10000,,0.01,1.0,0.5552885507515309,0.5932020222248947,0.6207459640007422,0.5680004391813526,0.5439136472054816,0.5552885507515309,0.5439136472054816,0.5552885507515309,0.5552885507515309,0.5552885507515309,0.545837409197329,0.5552885507515309,0.545837409197329,0.8104380433295182,0.4089331430716726,0.5196029424264258
sag,l2,multinomial,1000,,10.0,,0.5583348796932022,0.5956127741118067,0.6224717016143998,0.570977911489906,0.5475932177374615,0.5583348796932022,0.5475932177374616,0.5583348796932023,0.5583348796932022,0.5583348796932022,0.5497265197343176,0.5583348796932022,0.5497265197343176,0.813012945732278,0.4127333018842802,0.5230611744594792
saga,elasticnet,ovr,100000,balanced,1.0,1.0,0.5560570916063586,0.5965335257207658,0.6411022453145295,0.557760743146411,0.5439747329552687,0.5560570916063586,0.5439747329552685,0.5560570916063586,0.5560570916063586,0.5560570916063586,0.5443126835900426,0.5560570916063586,0.5443126835900426,0.8041354554773869,0.4109469148282264,0.5179451578914692
saga,elasticnet,multinomial,1000,balanced,0.1,1.0,0.5582498299004145,0.5958976030186801,0.6232510669883095,0.5708471518226862,0.5474258771556466,0.5582498299004145,0.5474258771556466,0.5582498299004145,0.5582498299004145,0.5582498299004145,0.5495315478242823,0.5582498299004145,0.5495315478242823,0.8128865529222998,0.4126554920584911,0.522987093263596
sag,l2,ovr,100000,balanced,0.01,,0.5558916311003896,0.5969749446741631,0.6418197562936846,0.557990189721611,0.5437568805887997,0.5558916311003896,0.5437568805887997,0.5558916311003896,0.5558916311003896,0.5558916311003896,0.5439639346415234,0.5558916311003896,0.5439639346415234,0.8032246402844798,0.4108057181686523,0.5181288826632313
sag,l2,ovr,1000,balanced,0.001,,0.5478273643842395,0.5885359753860451,0.6318488278592195,0.5507804823613474,0.5356010218084306,0.5478273643842395,0.5356010218084306,0.5478273643842394,0.5478273643842395,0.5478273643842395,0.5356736142026577,0.5478273643842395,0.5356736142026577,0.7968881409909386,0.4001105118614858,0.5107459975634052
saga,,ovr,1000,,,,0.5571209871961403,0.5984243579928719,0.642735201336055,0.5598305447458557,0.5449578975775653,0.5571209871961403,0.5449578975775653,0.5571209871961403,0.5571209871961403,0.5571209871961403,0.5453631386801612,0.5571209871961403,0.5453631386801612,0.8090332103388517,0.4123519492746382,0.5182180059004204
sag,l2,multinomial,1000,balanced,0.01,,0.5573823220139791,0.5948608387211936,0.6229232386961093,0.5692229398186338,0.5464477385763198,0.5573823220139791,0.5464477385763198,0.5573823220139791,0.5573823220139791,0.5573823220139791,0.5484377954470446,0.5573823220139791,0.5484377954470446,0.81200336677178,0.4115839298774502,0.5218959292957203
saga,elasticnet,multinomial,10000,,10.0,1.0,0.5583426114925465,0.5956357834855005,0.6224902579328262,0.5710045779941092,0.5476018199164284,0.5583426114925465,0.5476018199164284,0.5583426114925466,0.5583426114925465,0.5583426114925465,0.5497350553332047,0.5583426114925465,0.5497350553332048,0.8130130801097742,0.4127434512364028,0.5230810097064538
saga,l2,ovr,100000,,0.1,,0.5571658316323375,0.5986486171633573,0.6432114801756664,0.5598616440693406,0.5449828749055702,0.5571658316323375,0.5449828749055702,0.5571658316323375,0.5571658316323375,0.5571658316323375,0.5453232815008094,0.5571658316323375,0.5453232815008094,0.8089457492117678,0.4124497500309665,0.5182622366256961
