C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
1.0,balanced,100000,ovr,l1,liblinear,,0.7702265637318327,0.7759976792745165,0.7959954783203339,0.7569830684795368,0.7709488601696531,0.7702265637318327,0.7709488566527888,0.7702265581306728,0.7702265637318327,0.7702265637318327,0.7700733981026854,0.7702265637318328,0.7700733991589539,0.8491914382413187,0.5411749295257641,0.7712582543370515
1.0,balanced,100000,ovr,l1,saga,,0.7703267476408658,0.7760985828478758,0.7961099736019254,0.7570714342503188,0.7710499900003303,0.7703267476408658,0.7710499861614578,0.7703267414252529,0.7703267476408658,0.7703267476408658,0.7701734953186854,0.7703267476408658,0.7701734965227054,0.8491910194561649,0.5413762418559401,0.7713585128245234
1.0,,1000,ovr,l1,liblinear,,0.770233719725335,0.776003091198124,0.7959954783203339,0.7569933958180225,0.7709556563720543,0.770233719725335,0.7709556527793836,0.7702337139705536,0.770233719725335,0.770233719725335,0.7700806387372992,0.7702337197253352,0.7700806398328264,0.8491914818707418,0.5411888820038773,0.7712651292294641
1.0,,1000,ovr,l1,saga,,0.7703124356538611,0.7760846303684436,0.7960956619221635,0.7570578073416114,0.7710356273488359,0.7703124356538611,0.7710356236774527,0.770312429745491,0.7703124356538611,0.7703124356538611,0.7701591768818884,0.7703124356538611,0.7701591780152869,0.8491910145401734,0.5413475675985094,0.7713442675791994
1.0,,10000,ovr,l1,liblinear,,0.770233719725335,0.776003091198124,0.7959954783203339,0.7569933958180225,0.7709556563720543,0.770233719725335,0.7709556527793836,0.7702337139705536,0.770233719725335,0.770233719725335,0.7700806387372992,0.7702337197253352,0.7700806398328264,0.8491914818707418,0.5411888820038773,0.7712651292294641
1.0,,10000,ovr,l1,saga,,0.7703124356538611,0.7760846303684436,0.7960956619221635,0.7570578073416114,0.7710356273488359,0.7703124356538611,0.7710356236774527,0.770312429745491,0.7703124356538611,0.7703124356538611,0.7701591768818884,0.7703124356538611,0.7701591780152869,0.8491910145401734,0.5413475675985094,0.7713442675791994
1.0,,100000,ovr,l1,liblinear,,0.770233719725335,0.776003091198124,0.7959954783203339,0.7569933958180225,0.7709556563720543,0.770233719725335,0.7709556527793836,0.7702337139705536,0.770233719725335,0.770233719725335,0.7700806387372992,0.7702337197253352,0.7700806398328264,0.8491914818707418,0.5411888820038773,0.7712651292294641
1.0,,100000,ovr,l1,saga,,0.7703124356538611,0.7760846303684436,0.7960956619221635,0.7570578073416114,0.7710356273488359,0.7703124356538611,0.7710356236774527,0.770312429745491,0.7703124356538611,0.7703124356538611,0.7701591768818884,0.7703124356538611,0.7701591780152869,0.8491910145401734,0.5413475675985094,0.7713442675791994
10.0,balanced,1000,ovr,l1,liblinear,,0.770391152350527,0.7761224178864542,0.7959954856943208,0.7572204483371054,0.771104609547535,0.770391152350527,0.7711046076278697,0.770391149207422,0.770391152350527,0.770391152350527,0.7702400400361937,0.770391152350527,0.7702400406557571,0.849194233252543,0.5414952821540862,0.7714165156062457
10.0,balanced,1000,ovr,l1,saga,,0.7703768402098943,0.7760959115859049,0.7959239254520147,0.7572349866234808,0.7710872741388993,0.7703768402098943,0.771087271977362,0.7703768366059118,0.7703768402098943,0.7703768402098943,0.7702263514038733,0.7703768402098943,0.7702263521339576,0.8491951077712535,0.5414636375883016,0.7714002634402797
10.0,balanced,10000,ovr,l1,liblinear,,0.770391152350527,0.7761224178864542,0.7959954856943208,0.7572204483371054,0.771104609547535,0.770391152350527,0.7711046076278697,0.770391149207422,0.770391152350527,0.770391152350527,0.7702400400361937,0.770391152350527,0.7702400406557571,0.849194233252543,0.5414952821540862,0.7714165156062457
10.0,balanced,10000,ovr,l1,saga,,0.7703768402098943,0.7760959115859049,0.7959239254520147,0.7572349866234808,0.7710872741388993,0.7703768402098943,0.771087271977362,0.7703768366059118,0.7703768402098943,0.7703768402098943,0.7702263514038733,0.7703768402098943,0.7702263521339576,0.8491951077712535,0.5414636375883016,0.7714002634402797
10.0,balanced,100000,ovr,l1,liblinear,,0.770391152350527,0.7761224178864542,0.7959954856943208,0.7572204483371054,0.771104609547535,0.770391152350527,0.7711046076278697,0.770391149207422,0.770391152350527,0.770391152350527,0.7702400400361937,0.770391152350527,0.7702400406557571,0.849194233252543,0.5414952821540862,0.7714165156062457
10.0,balanced,100000,ovr,l1,saga,,0.7703768402098943,0.7760959115859049,0.7959239254520147,0.7572349866234808,0.7710872741388993,0.7703768402098943,0.771087271977362,0.7703768366059118,0.7703768402098943,0.7703768402098943,0.7702263514038733,0.7703768402098943,0.7702263521339576,0.8491951077712535,0.5414636375883016,0.7714002634402797
