criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,18,sqrt,64,32,128,random,0.7377442697326458
gini,18,sqrt,64,64,128,best,0.7314322018869687
gini,18,sqrt,64,64,128,random,0.7377442697326458
gini,18,sqrt,64,128,128,best,0.7314322018869687
gini,18,sqrt,64,128,128,random,0.7377442697326458
gini,18,sqrt,64,256,128,best,0.7290038413087108
gini,18,sqrt,64,256,128,random,0.7378209104702931
gini,18,sqrt,128,1,128,best,0.7256426947075569
gini,18,sqrt,128,1,128,random,0.7283162462890468
gini,18,sqrt,128,2,128,best,0.7256426947075569
gini,18,sqrt,128,2,128,random,0.7283162462890468
gini,18,sqrt,128,4,128,best,0.7256426947075569
gini,18,sqrt,128,4,128,random,0.7283162462890468
gini,18,sqrt,128,8,128,best,0.7256426947075569
gini,18,sqrt,128,8,128,random,0.7283162462890468
gini,18,sqrt,128,16,128,best,0.7256426947075569
gini,18,sqrt,128,16,128,random,0.7283162462890468
gini,18,sqrt,128,32,128,best,0.7256426947075569
gini,18,sqrt,128,32,128,random,0.7283162462890468
gini,18,sqrt,128,64,128,best,0.7256426947075569
gini,18,sqrt,128,64,128,random,0.7283162462890468
gini,18,sqrt,128,128,128,best,0.7256426947075569
gini,18,sqrt,128,128,128,random,0.7283162462890468
gini,18,sqrt,128,256,128,best,0.7256426947075569
gini,18,sqrt,128,256,128,random,0.7283162462890468
gini,18,sqrt,256,1,128,best,0.7203704125036733
gini,18,sqrt,256,1,128,random,0.7249310469403255
gini,18,sqrt,256,2,128,best,0.7203704125036733
gini,18,sqrt,256,2,128,random,0.7249310469403255
gini,18,sqrt,256,4,128,best,0.7203704125036733
gini,18,sqrt,256,4,128,random,0.7249310469403255
gini,18,sqrt,256,8,128,best,0.7203704125036733
gini,18,sqrt,256,8,128,random,0.7249310469403255
gini,18,sqrt,256,16,128,best,0.7203704125036733
gini,18,sqrt,256,16,128,random,0.7249310469403255
gini,18,sqrt,256,32,128,best,0.7203704125036733
gini,18,sqrt,256,32,128,random,0.7249310469403255
gini,18,sqrt,256,64,128,best,0.7203704125036733
gini,18,sqrt,256,64,128,random,0.7249310469403255
gini,18,sqrt,256,128,128,best,0.7203704125036733
gini,18,sqrt,256,128,128,random,0.7249310469403255
gini,18,sqrt,256,256,128,best,0.7203704125036733
gini,18,sqrt,256,256,128,random,0.7249310469403255
gini,18,log2,1,1,128,best,0.7263284723931388
gini,18,log2,1,1,128,random,0.695701271951993
gini,18,log2,1,2,128,best,0.7263284723931388
gini,18,log2,1,2,128,random,0.695701271951993
gini,18,log2,1,4,128,best,0.7225895034108367
gini,18,log2,1,4,128,random,0.7058854445278314
gini,18,log2,1,8,128,best,0.7238631989587067
gini,18,log2,1,8,128,random,0.7077894656115579
gini,18,log2,1,16,128,best,0.7323726924313608
gini,18,log2,1,16,128,random,0.7027336590283128
gini,18,log2,1,32,128,best,0.7324846552236851
gini,18,log2,1,32,128,random,0.7012532956576254
gini,18,log2,1,64,128,best,0.7292856374104918
gini,18,log2,1,64,128,random,0.6969759420681086
gini,18,log2,1,128,128,best,0.7324006330686501
gini,18,log2,1,128,128,random,0.7109985494940135
gini,18,log2,1,256,128,best,0.7298889597430928
gini,18,log2,1,256,128,random,0.7066909001556629
gini,18,log2,2,1,128,best,0.7270021016671628
gini,18,log2,2,1,128,random,0.7059614799822547
gini,18,log2,2,2,128,best,0.7270021016671628
gini,18,log2,2,2,128,random,0.7059614799822547
gini,18,log2,2,4,128,best,0.7270021016671628
gini,18,log2,2,4,128,random,0.7059614799822547
gini,18,log2,2,8,128,best,0.7296161412712946
gini,18,log2,2,8,128,random,0.7001297124611582
gini,18,log2,2,16,128,best,0.727035189173933
gini,18,log2,2,16,128,random,0.7046838193193486
gini,18,log2,2,32,128,best,0.7290141486322854
gini,18,log2,2,32,128,random,0.7091613569380346
gini,18,log2,2,64,128,best,0.7295208469900781
gini,18,log2,2,64,128,random,0.7078728937595667
gini,18,log2,2,128,128,best,0.7300420729012703
gini,18,log2,2,128,128,random,0.7112977272592022
gini,18,log2,2,256,128,best,0.7279321428906176
gini,18,log2,2,256,128,random,0.7054642562144317
gini,18,log2,4,1,128,best,0.7317639835355045
gini,18,log2,4,1,128,random,0.7027984854784645
gini,18,log2,4,2,128,best,0.7317639835355045
gini,18,log2,4,2,128,random,0.7027984854784645
gini,18,log2,4,4,128,best,0.7317639835355045
gini,18,log2,4,4,128,random,0.7027984854784645
gini,18,log2,4,8,128,best,0.7317639835355045
gini,18,log2,4,8,128,random,0.7027984854784645
gini,18,log2,4,16,128,best,0.7312846667268763
gini,18,log2,4,16,128,random,0.7075324078335156
gini,18,log2,4,32,128,best,0.727839869870936
gini,18,log2,4,32,128,random,0.7095961530377153
gini,18,log2,4,64,128,best,0.7290161576389705
gini,18,log2,4,64,128,random,0.7027798232276544
gini,18,log2,4,128,128,best,0.7299647681902154
gini,18,log2,4,128,128,random,0.7052386789884008
gini,18,log2,4,256,128,best,0.7330538482724469
gini,18,log2,4,256,128,random,0.7127338146227786
gini,18,log2,8,1,128,best,0.7292703295483763
gini,18,log2,8,1,128,random,0.7126625600249654
gini,18,log2,8,2,128,best,0.7292703295483763
gini,18,log2,8,2,128,random,0.7126625600249654
gini,18,log2,8,4,128,best,0.7292703295483763
gini,18,log2,8,4,128,random,0.7126625600249654
gini,18,log2,8,8,128,best,0.7292703295483763
gini,18,log2,8,8,128,random,0.7126625600249654
gini,18,log2,8,16,128,best,0.7292703295483763
gini,18,log2,8,16,128,random,0.7126625600249654
gini,18,log2,8,32,128,best,0.7376232108448043
gini,18,log2,8,32,128,random,0.7124226520878042
gini,18,log2,8,64,128,best,0.7218352047536659
gini,18,log2,8,64,128,random,0.7069664780199556
gini,18,log2,8,128,128,best,0.7308128025922075
gini,18,log2,8,128,128,random,0.709714604514276
gini,18,log2,8,256,128,best,0.7277755084126043
gini,18,log2,8,256,128,random,0.7037483290965681
gini,18,log2,16,1,128,best,0.7305941789466418
gini,18,log2,16,1,128,random,0.7058345554736816
gini,18,log2,16,2,128,best,0.7305941789466418
gini,18,log2,16,2,128,random,0.7058345554736816
gini,18,log2,16,4,128,best,0.7305941789466418
gini,18,log2,16,4,128,random,0.7058345554736816
gini,18,log2,16,8,128,best,0.7305941789466418
gini,18,log2,16,8,128,random,0.7058345554736816
gini,18,log2,16,16,128,best,0.7305941789466418
gini,18,log2,16,16,128,random,0.7058345554736816
gini,18,log2,16,32,128,best,0.7305941789466418
gini,18,log2,16,32,128,random,0.7058345554736816
gini,18,log2,16,64,128,best,0.7303783185049822
gini,18,log2,16,64,128,random,0.7060973896664273
gini,18,log2,16,128,128,best,0.7263619338922499
gini,18,log2,16,128,128,random,0.701156399135859
gini,18,log2,16,256,128,best,0.7283717387980033
gini,18,log2,16,256,128,random,0.6956780867907483
gini,18,log2,32,1,128,best,0.7283208580803585
gini,18,log2,32,1,128,random,0.7092953549348519
gini,18,log2,32,2,128,best,0.7283208580803585
gini,18,log2,32,2,128,random,0.7092953549348519
gini,18,log2,32,4,128,best,0.7283208580803585
gini,18,log2,32,4,128,random,0.7092953549348519
gini,18,log2,32,8,128,best,0.7283208580803585
gini,18,log2,32,8,128,random,0.7092953549348519
gini,18,log2,32,16,128,best,0.7283208580803585
gini,18,log2,32,16,128,random,0.7092953549348519
gini,18,log2,32,32,128,best,0.7283208580803585
gini,18,log2,32,32,128,random,0.7092953549348519
gini,18,log2,32,64,128,best,0.7283208580803585
gini,18,log2,32,64,128,random,0.7092953549348519
gini,18,log2,32,128,128,best,0.7256405489641572
gini,18,log2,32,128,128,random,0.7031723322353015
gini,18,log2,32,256,128,best,0.7292765066632722
gini,18,log2,32,256,128,random,0.7016425752116134
gini,18,log2,64,1,128,best,0.7191783457178357
gini,18,log2,64,1,128,random,0.6967620908414979
gini,18,log2,64,2,128,best,0.7191783457178357
gini,18,log2,64,2,128,random,0.6967620908414979
gini,18,log2,64,4,128,best,0.7191783457178357
gini,18,log2,64,4,128,random,0.6967620908414979
gini,18,log2,64,8,128,best,0.7191783457178357
gini,18,log2,64,8,128,random,0.6967620908414979
gini,18,log2,64,16,128,best,0.7191783457178357
gini,18,log2,64,16,128,random,0.6967620908414979
gini,18,log2,64,32,128,best,0.7191783457178357
gini,18,log2,64,32,128,random,0.6967620908414979
gini,18,log2,64,64,128,best,0.7191783457178357
gini,18,log2,64,64,128,random,0.6967620908414979
gini,18,log2,64,128,128,best,0.7191783457178357
gini,18,log2,64,128,128,random,0.6967620908414979
gini,18,log2,64,256,128,best,0.7254081296074544
gini,18,log2,64,256,128,random,0.7033529209548762
gini,18,log2,128,1,128,best,0.714158948163304
gini,18,log2,128,1,128,random,0.685774336391534
gini,18,log2,128,2,128,best,0.714158948163304
gini,18,log2,128,2,128,random,0.685774336391534
gini,18,log2,128,4,128,best,0.714158948163304
gini,18,log2,128,4,128,random,0.685774336391534
gini,18,log2,128,8,128,best,0.714158948163304
gini,18,log2,128,8,128,random,0.685774336391534
gini,18,log2,128,16,128,best,0.714158948163304
gini,18,log2,128,16,128,random,0.685774336391534
gini,18,log2,128,32,128,best,0.714158948163304
gini,18,log2,128,32,128,random,0.685774336391534
gini,18,log2,128,64,128,best,0.714158948163304
gini,18,log2,128,64,128,random,0.685774336391534
gini,18,log2,128,128,128,best,0.714158948163304
gini,18,log2,128,128,128,random,0.685774336391534
gini,18,log2,128,256,128,best,0.714158948163304
gini,18,log2,128,256,128,random,0.685774336391534
gini,18,log2,256,1,128,best,0.7125269136424025
gini,18,log2,256,1,128,random,0.6844731069837575
gini,18,log2,256,2,128,best,0.7125269136424025
gini,18,log2,256,2,128,random,0.6844731069837575
gini,18,log2,256,4,128,best,0.7125269136424025
gini,18,log2,256,4,128,random,0.6844731069837575
gini,18,log2,256,8,128,best,0.7125269136424025
gini,18,log2,256,8,128,random,0.6844731069837575
gini,18,log2,256,16,128,best,0.7125269136424025
gini,18,log2,256,16,128,random,0.6844731069837575
gini,18,log2,256,32,128,best,0.7125269136424025
gini,18,log2,256,32,128,random,0.6844731069837575
gini,18,log2,256,64,128,best,0.7125269136424025
gini,18,log2,256,64,128,random,0.6844731069837575
gini,18,log2,256,128,128,best,0.7125269136424025
gini,18,log2,256,128,128,random,0.6844731069837575
gini,18,log2,256,256,128,best,0.7125269136424025
gini,18,log2,256,256,128,random,0.6844731069837575
gini,20,sqrt,1,1,128,best,0.7286283131354087
gini,20,sqrt,1,1,128,random,0.735989157644048
gini,20,sqrt,1,2,128,best,0.7286283131354087
gini,20,sqrt,1,2,128,random,0.735989157644048
gini,20,sqrt,1,4,128,best,0.7330070379798687
gini,20,sqrt,1,4,128,random,0.7332039621979997
gini,20,sqrt,1,8,128,best,0.7302909553936846
gini,20,sqrt,1,8,128,random,0.7321193853355398
gini,20,sqrt,1,16,128,best,0.7301408119196934
gini,20,sqrt,1,16,128,random,0.7352247450697355
gini,20,sqrt,1,32,128,best,0.734779813664591
gini,20,sqrt,1,32,128,random,0.7376348368859237
gini,20,sqrt,1,64,128,best,0.7372878143938166
gini,20,sqrt,1,64,128,random,0.7368909060171221
gini,20,sqrt,1,128,128,best,0.7391758487629033
gini,20,sqrt,1,128,128,random,0.7430528689983658
gini,20,sqrt,1,256,128,best,0.7384678896647486
gini,20,sqrt,1,256,128,random,0.7416990022810364
gini,20,sqrt,2,1,128,best,0.7265752028804974
gini,20,sqrt,2,1,128,random,0.7337984015396423
gini,20,sqrt,2,2,128,best,0.7265752028804974
gini,20,sqrt,2,2,128,random,0.7337984015396423
gini,20,sqrt,2,4,128,best,0.7265752028804974
gini,20,sqrt,2,4,128,random,0.7337984015396423
gini,20,sqrt,2,8,128,best,0.7311143238043156
gini,20,sqrt,2,8,128,random,0.7357719514457778
gini,20,sqrt,2,16,128,best,0.7317249813451053
gini,20,sqrt,2,16,128,random,0.7348840725155797
gini,20,sqrt,2,32,128,best,0.7380408808955495
gini,20,sqrt,2,32,128,random,0.7383912139289265
gini,20,sqrt,2,64,128,best,0.7376374799124532
gini,20,sqrt,2,64,128,random,0.7380931940279979
gini,20,sqrt,2,128,128,best,0.7409911790514907
gini,20,sqrt,2,128,128,random,0.7400007143545326
gini,20,sqrt,2,256,128,best,0.7359429105288733
gini,20,sqrt,2,256,128,random,0.7382693421287149
gini,20,sqrt,4,1,128,best,0.7311085371307202
gini,20,sqrt,4,1,128,random,0.7342429397306871
gini,20,sqrt,4,2,128,best,0.7311085371307202
gini,20,sqrt,4,2,128,random,0.7342429397306871
gini,20,sqrt,4,4,128,best,0.7311085371307202
gini,20,sqrt,4,4,128,random,0.7342429397306871
gini,20,sqrt,4,8,128,best,0.7311085371307202
gini,20,sqrt,4,8,128,random,0.7342429397306871
gini,20,sqrt,4,16,128,best,0.7343660883516464
gini,20,sqrt,4,16,128,random,0.735029719126895
gini,20,sqrt,4,32,128,best,0.7338326477311773
gini,20,sqrt,4,32,128,random,0.7412490385481215
gini,20,sqrt,4,64,128,best,0.7394432849149544
gini,20,sqrt,4,64,128,random,0.7421383755245281
gini,20,sqrt,4,128,128,best,0.7429243513258386
gini,20,sqrt,4,128,128,random,0.7465280749189774
gini,20,sqrt,4,256,128,best,0.7354075259705771
gini,20,sqrt,4,256,128,random,0.7418062061666405
gini,20,sqrt,8,1,128,best,0.736688999504207
gini,20,sqrt,8,1,128,random,0.7392015685623804
gini,20,sqrt,8,2,128,best,0.736688999504207
gini,20,sqrt,8,2,128,random,0.7392015685623804
gini,20,sqrt,8,4,128,best,0.736688999504207
gini,20,sqrt,8,4,128,random,0.7392015685623804
gini,20,sqrt,8,8,128,best,0.736688999504207
gini,20,sqrt,8,8,128,random,0.7392015685623804
gini,20,sqrt,8,16,128,best,0.736688999504207
gini,20,sqrt,8,16,128,random,0.7392015685623804
gini,20,sqrt,8,32,128,best,0.7420542260235479
gini,20,sqrt,8,32,128,random,0.7408663968606866
gini,20,sqrt,8,64,128,best,0.736856760236308
gini,20,sqrt,8,64,128,random,0.7404347891034121
gini,20,sqrt,8,128,128,best,0.7380999209625418
gini,20,sqrt,8,128,128,random,0.7422102158710328
gini,20,sqrt,8,256,128,best,0.737972661270561
gini,20,sqrt,8,256,128,random,0.7420579730452509
gini,20,sqrt,16,1,128,best,0.7356752658285245
gini,20,sqrt,16,1,128,random,0.7377477644516364
gini,20,sqrt,16,2,128,best,0.7356752658285245
gini,20,sqrt,16,2,128,random,0.7377477644516364
gini,20,sqrt,16,4,128,best,0.7356752658285245
gini,20,sqrt,16,4,128,random,0.7377477644516364
gini,20,sqrt,16,8,128,best,0.7356752658285245
gini,20,sqrt,16,8,128,random,0.7377477644516364
gini,20,sqrt,16,16,128,best,0.7356752658285245
gini,20,sqrt,16,16,128,random,0.7377477644516364
gini,20,sqrt,16,32,128,best,0.7356752658285245
gini,20,sqrt,16,32,128,random,0.7377477644516364
gini,20,sqrt,16,64,128,best,0.7416821411607372
gini,20,sqrt,16,64,128,random,0.7425992336792714
gini,20,sqrt,16,128,128,best,0.7380615635307338
gini,20,sqrt,16,128,128,random,0.7391208862126787
gini,20,sqrt,16,256,128,best,0.7381512193427704
gini,20,sqrt,16,256,128,random,0.7381752055504062
gini,20,sqrt,32,1,128,best,0.7318053106811343
gini,20,sqrt,32,1,128,random,0.7383889808737649
gini,20,sqrt,32,2,128,best,0.7318053106811343
gini,20,sqrt,32,2,128,random,0.7383889808737649
gini,20,sqrt,32,4,128,best,0.7318053106811343
gini,20,sqrt,32,4,128,random,0.7383889808737649
gini,20,sqrt,32,8,128,best,0.7318053106811343
gini,20,sqrt,32,8,128,random,0.7383889808737649
gini,20,sqrt,32,16,128,best,0.7318053106811343
gini,20,sqrt,32,16,128,random,0.7383889808737649
gini,20,sqrt,32,32,128,best,0.7318053106811343
gini,20,sqrt,32,32,128,random,0.7383889808737649
gini,20,sqrt,32,64,128,best,0.7318053106811343
gini,20,sqrt,32,64,128,random,0.7383889808737649
gini,20,sqrt,32,128,128,best,0.7379971907260373
gini,20,sqrt,32,128,128,random,0.7421844582421628
gini,20,sqrt,32,256,128,best,0.7382137389522528
gini,20,sqrt,32,256,128,random,0.7383809075068125
gini,20,sqrt,64,1,128,best,0.7320004909588816
gini,20,sqrt,64,1,128,random,0.7347008529681268
gini,20,sqrt,64,2,128,best,0.7320004909588816
gini,20,sqrt,64,2,128,random,0.7347008529681268
gini,20,sqrt,64,4,128,best,0.7320004909588816
gini,20,sqrt,64,4,128,random,0.7347008529681268
gini,20,sqrt,64,8,128,best,0.7320004909588816
gini,20,sqrt,64,8,128,random,0.7347008529681268
gini,20,sqrt,64,16,128,best,0.7320004909588816
gini,20,sqrt,64,16,128,random,0.7347008529681268
gini,20,sqrt,64,32,128,best,0.7320004909588816
gini,20,sqrt,64,32,128,random,0.7347008529681268
gini,20,sqrt,64,64,128,best,0.7320004909588816
gini,20,sqrt,64,64,128,random,0.7347008529681268
gini,20,sqrt,64,128,128,best,0.7320004909588816
gini,20,sqrt,64,128,128,random,0.7347008529681268
gini,20,sqrt,64,256,128,best,0.7337744700307534
gini,20,sqrt,64,256,128,random,0.7373199599098482
gini,20,sqrt,128,1,128,best,0.7274454834704137
gini,20,sqrt,128,1,128,random,0.7292766805741273
gini,20,sqrt,128,2,128,best,0.7274454834704137
gini,20,sqrt,128,2,128,random,0.7292766805741273
gini,20,sqrt,128,4,128,best,0.7274454834704137
gini,20,sqrt,128,4,128,random,0.7292766805741273
gini,20,sqrt,128,8,128,best,0.7274454834704137
gini,20,sqrt,128,8,128,random,0.7292766805741273
gini,20,sqrt,128,16,128,best,0.7274454834704137
gini,20,sqrt,128,16,128,random,0.7292766805741273
gini,20,sqrt,128,32,128,best,0.7274454834704137
gini,20,sqrt,128,32,128,random,0.7292766805741273
gini,20,sqrt,128,64,128,best,0.7274454834704137
gini,20,sqrt,128,64,128,random,0.7292766805741273
gini,20,sqrt,128,128,128,best,0.7274454834704137
gini,20,sqrt,128,128,128,random,0.7292766805741273
gini,20,sqrt,128,256,128,best,0.7274454834704137
gini,20,sqrt,128,256,128,random,0.7292766805741273
gini,20,sqrt,256,1,128,best,0.7194386173339179
gini,20,sqrt,256,1,128,random,0.7245557070972438
gini,20,sqrt,256,2,128,best,0.7194386173339179
gini,20,sqrt,256,2,128,random,0.7245557070972438
gini,20,sqrt,256,4,128,best,0.7194386173339179
gini,20,sqrt,256,4,128,random,0.7245557070972438
gini,20,sqrt,256,8,128,best,0.7194386173339179
gini,20,sqrt,256,8,128,random,0.7245557070972438
gini,20,sqrt,256,16,128,best,0.7194386173339179
gini,20,sqrt,256,16,128,random,0.7245557070972438
gini,20,sqrt,256,32,128,best,0.7194386173339179
gini,20,sqrt,256,32,128,random,0.7245557070972438
gini,20,sqrt,256,64,128,best,0.7194386173339179
gini,20,sqrt,256,64,128,random,0.7245557070972438
gini,20,sqrt,256,128,128,best,0.7194386173339179
gini,20,sqrt,256,128,128,random,0.7245557070972438
gini,20,sqrt,256,256,128,best,0.7194386173339179
gini,20,sqrt,256,256,128,random,0.7245557070972438
gini,20,log2,1,1,128,best,0.7220124461707879
gini,20,log2,1,1,128,random,0.7099390684673891
gini,20,log2,1,2,128,best,0.7220124461707879
gini,20,log2,1,2,128,random,0.7099390684673891
gini,20,log2,1,4,128,best,0.7225675114492104
gini,20,log2,1,4,128,random,0.7139596548777704
gini,20,log2,1,8,128,best,0.7264330792506851
gini,20,log2,1,8,128,random,0.7072521658667036
gini,20,log2,1,16,128,best,0.7277801754875233
gini,20,log2,1,16,128,random,0.7051450945695792
gini,20,log2,1,32,128,best,0.7308397111790917
gini,20,log2,1,32,128,random,0.7153457125960565
gini,20,log2,1,64,128,best,0.7277642325739496
gini,20,log2,1,64,128,random,0.711579797881126
gini,20,log2,1,128,128,best,0.7304290838467917
gini,20,log2,1,128,128,random,0.719436084504876
gini,20,log2,1,256,128,best,0.7331644554464166
gini,20,log2,1,256,128,random,0.7130078291446184
gini,20,log2,2,1,128,best,0.7236911989929565
gini,20,log2,2,1,128,random,0.7096540042608254
gini,20,log2,2,2,128,best,0.7236911989929565
gini,20,log2,2,2,128,random,0.7096540042608254
gini,20,log2,2,4,128,best,0.7236911989929565
gini,20,log2,2,4,128,random,0.7096540042608254
gini,20,log2,2,8,128,best,0.7298678222223883
gini,20,log2,2,8,128,random,0.7137869045831072
gini,20,log2,2,16,128,best,0.7288039761634297
gini,20,log2,2,16,128,random,0.7136860397503483
gini,20,log2,2,32,128,best,0.7312695499843165
gini,20,log2,2,32,128,random,0.7086336123743683
gini,20,log2,2,64,128,best,0.7315243804233572
gini,20,log2,2,64,128,random,0.7189313403374079
gini,20,log2,2,128,128,best,0.7267344622356163
gini,20,log2,2,128,128,random,0.7192685608063304
gini,20,log2,2,256,128,best,0.7344368558810009
gini,20,log2,2,256,128,random,0.7190359291299971
gini,20,log2,4,1,128,best,0.7300176077235916
gini,20,log2,4,1,128,random,0.7081527266471447
gini,20,log2,4,2,128,best,0.7300176077235916
gini,20,log2,4,2,128,random,0.7081527266471447
gini,20,log2,4,4,128,best,0.7300176077235916
gini,20,log2,4,4,128,random,0.7081527266471447
gini,20,log2,4,8,128,best,0.7300176077235916
gini,20,log2,4,8,128,random,0.7081527266471447
gini,20,log2,4,16,128,best,0.7313512523364493
gini,20,log2,4,16,128,random,0.7164687453736628
gini,20,log2,4,32,128,best,0.7311496863407877
gini,20,log2,4,32,128,random,0.7185885731360427
gini,20,log2,4,64,128,best,0.7318701930475271
gini,20,log2,4,64,128,random,0.7138631107323751
gini,20,log2,4,128,128,best,0.7350666487714227
gini,20,log2,4,128,128,random,0.7125247442990211
gini,20,log2,4,256,128,best,0.7322697192792486
gini,20,log2,4,256,128,random,0.7094626600796138
gini,20,log2,8,1,128,best,0.7287712943731873
gini,20,log2,8,1,128,random,0.7194971946678829
gini,20,log2,8,2,128,best,0.7287712943731873
gini,20,log2,8,2,128,random,0.7194971946678829
gini,20,log2,8,4,128,best,0.7287712943731873
gini,20,log2,8,4,128,random,0.7194971946678829
gini,20,log2,8,8,128,best,0.7287712943731873
gini,20,log2,8,8,128,random,0.7194971946678829
gini,20,log2,8,16,128,best,0.7287712943731873
gini,20,log2,8,16,128,random,0.7194971946678829
gini,20,log2,8,32,128,best,0.7315644654690999
gini,20,log2,8,32,128,random,0.7129251214915356
gini,20,log2,8,64,128,best,0.7311763212642814
gini,20,log2,8,64,128,random,0.7124854041535169
gini,20,log2,8,128,128,best,0.7348894221358417
gini,20,log2,8,128,128,random,0.7176842082053013
gini,20,log2,8,256,128,best,0.7295126108887132
gini,20,log2,8,256,128,random,0.7080153036375533
gini,20,log2,16,1,128,best,0.7329835769004217
gini,20,log2,16,1,128,random,0.7188276024152614
gini,20,log2,16,2,128,best,0.7329835769004217
gini,20,log2,16,2,128,random,0.7188276024152614
gini,20,log2,16,4,128,best,0.7329835769004217
gini,20,log2,16,4,128,random,0.7188276024152614
gini,20,log2,16,8,128,best,0.7329835769004217
gini,20,log2,16,8,128,random,0.7188276024152614
gini,20,log2,16,16,128,best,0.7329835769004217
gini,20,log2,16,16,128,random,0.7188276024152614
gini,20,log2,16,32,128,best,0.7329835769004217
gini,20,log2,16,32,128,random,0.7188276024152614
gini,20,log2,16,64,128,best,0.7312693118989938
gini,20,log2,16,64,128,random,0.7069712855496392
gini,20,log2,16,128,128,best,0.7348337330678748
gini,20,log2,16,128,128,random,0.7066585081136855
gini,20,log2,16,256,128,best,0.7316724115783467
gini,20,log2,16,256,128,random,0.7092413114574315
gini,20,log2,32,1,128,best,0.7337483684147751
gini,20,log2,32,1,128,random,0.7144878122105229
gini,20,log2,32,2,128,best,0.7337483684147751
gini,20,log2,32,2,128,random,0.7144878122105229
gini,20,log2,32,4,128,best,0.7337483684147751
gini,20,log2,32,4,128,random,0.7144878122105229
gini,20,log2,32,8,128,best,0.7337483684147751
gini,20,log2,32,8,128,random,0.7144878122105229
gini,20,log2,32,16,128,best,0.7337483684147751
gini,20,log2,32,16,128,random,0.7144878122105229
gini,20,log2,32,32,128,best,0.7337483684147751
gini,20,log2,32,32,128,random,0.7144878122105229
gini,20,log2,32,64,128,best,0.7337483684147751
gini,20,log2,32,64,128,random,0.7144878122105229
gini,20,log2,32,128,128,best,0.7280548276674746
gini,20,log2,32,128,128,random,0.7142838226547855
gini,20,log2,32,256,128,best,0.7303732203596542
gini,20,log2,32,256,128,random,0.7087608751988953
gini,20,log2,64,1,128,best,0.7246831161217097
gini,20,log2,64,1,128,random,0.7063851328729229
gini,20,log2,64,2,128,best,0.7246831161217097
gini,20,log2,64,2,128,random,0.7063851328729229
gini,20,log2,64,4,128,best,0.7246831161217097
gini,20,log2,64,4,128,random,0.7063851328729229
gini,20,log2,64,8,128,best,0.7246831161217097
gini,20,log2,64,8,128,random,0.7063851328729229
gini,20,log2,64,16,128,best,0.7246831161217097
gini,20,log2,64,16,128,random,0.7063851328729229
gini,20,log2,64,32,128,best,0.7246831161217097
gini,20,log2,64,32,128,random,0.7063851328729229
gini,20,log2,64,64,128,best,0.7246831161217097
gini,20,log2,64,64,128,random,0.7063851328729229
gini,20,log2,64,128,128,best,0.7246831161217097
gini,20,log2,64,128,128,random,0.7063851328729229
gini,20,log2,64,256,128,best,0.7211040956818424
gini,20,log2,64,256,128,random,0.6899484721239432
gini,20,log2,128,1,128,best,0.7202283257237454
gini,20,log2,128,1,128,random,0.6839523262536288
gini,20,log2,128,2,128,best,0.7202283257237454
gini,20,log2,128,2,128,random,0.6839523262536288
gini,20,log2,128,4,128,best,0.7202283257237454
gini,20,log2,128,4,128,random,0.6839523262536288
gini,20,log2,128,8,128,best,0.7202283257237454
gini,20,log2,128,8,128,random,0.6839523262536288
gini,20,log2,128,16,128,best,0.7202283257237454
gini,20,log2,128,16,128,random,0.6839523262536288
gini,20,log2,128,32,128,best,0.7202283257237454
gini,20,log2,128,32,128,random,0.6839523262536288
gini,20,log2,128,64,128,best,0.7202283257237454
gini,20,log2,128,64,128,random,0.6839523262536288
gini,20,log2,128,128,128,best,0.7202283257237454
gini,20,log2,128,128,128,random,0.6839523262536288
gini,20,log2,128,256,128,best,0.7202283257237454
gini,20,log2,128,256,128,random,0.6839523262536288
gini,20,log2,256,1,128,best,0.7125269136424025
gini,20,log2,256,1,128,random,0.6867579491509727
gini,20,log2,256,2,128,best,0.7125269136424025
gini,20,log2,256,2,128,random,0.6867579491509727
gini,20,log2,256,4,128,best,0.7125269136424025
gini,20,log2,256,4,128,random,0.6867579491509727
gini,20,log2,256,8,128,best,0.7125269136424025
gini,20,log2,256,8,128,random,0.6867579491509727
gini,20,log2,256,16,128,best,0.7125269136424025
gini,20,log2,256,16,128,random,0.6867579491509727
gini,20,log2,256,32,128,best,0.7125269136424025
gini,20,log2,256,32,128,random,0.6867579491509727
gini,20,log2,256,64,128,best,0.7125269136424025
gini,20,log2,256,64,128,random,0.6867579491509727
gini,20,log2,256,128,128,best,0.7125269136424025
gini,20,log2,256,128,128,random,0.6867579491509727
gini,20,log2,256,256,128,best,0.7125269136424025
gini,20,log2,256,256,128,random,0.6867579491509727
gini,22,sqrt,1,1,128,best,0.7269185099308452
gini,22,sqrt,1,1,128,random,0.7296832571389945
gini,22,sqrt,1,2,128,best,0.7269185099308452
gini,22,sqrt,1,2,128,random,0.7296832571389945
gini,22,sqrt,1,4,128,best,0.7258549699183542
gini,22,sqrt,1,4,128,random,0.7238276750187778
gini,22,sqrt,1,8,128,best,0.727868781055732
gini,22,sqrt,1,8,128,random,0.7325138029507419
gini,22,sqrt,1,16,128,best,0.7317322343531347
gini,22,sqrt,1,16,128,random,0.7362238943897266
gini,22,sqrt,1,32,128,best,0.7358852137482459
gini,22,sqrt,1,32,128,random,0.7349909296601244
gini,22,sqrt,1,64,128,best,0.7392945435580923
