criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,64,sqrt,32,64,128,best,0.023219606493479174
gini,64,sqrt,32,64,128,random,0.026817193706167253
gini,64,sqrt,32,128,128,best,0.016378176282837314
gini,64,sqrt,32,128,128,random,0.014012864449307542
gini,64,sqrt,32,256,128,best,0.012242797618622202
gini,64,sqrt,32,256,128,random,0.02501027250363474
gini,64,sqrt,64,1,128,best,0.007188729422290535
gini,64,sqrt,64,1,128,random,0.01872214935028109
gini,64,sqrt,64,2,128,best,0.007188729422290535
gini,64,sqrt,64,2,128,random,0.01872214935028109
gini,64,sqrt,64,4,128,best,0.007188729422290535
gini,64,sqrt,64,4,128,random,0.01872214935028109
gini,64,sqrt,64,8,128,best,0.007188729422290535
gini,64,sqrt,64,8,128,random,0.01872214935028109
gini,64,sqrt,64,16,128,best,0.007188729422290535
gini,64,sqrt,64,16,128,random,0.01872214935028109
gini,64,sqrt,64,32,128,best,0.007188729422290535
gini,64,sqrt,64,32,128,random,0.01872214935028109
gini,64,sqrt,64,64,128,best,0.007188729422290535
gini,64,sqrt,64,64,128,random,0.01872214935028109
gini,64,sqrt,64,128,128,best,0.007188729422290535
gini,64,sqrt,64,128,128,random,0.01872214935028109
gini,64,sqrt,64,256,128,best,0.0
gini,64,sqrt,64,256,128,random,0.002712783994574432
gini,64,sqrt,128,1,128,best,0.0
gini,64,sqrt,128,1,128,random,0.0
gini,64,sqrt,128,2,128,best,0.0
gini,64,sqrt,128,2,128,random,0.0
gini,64,sqrt,128,4,128,best,0.0
gini,64,sqrt,128,4,128,random,0.0
gini,64,sqrt,128,8,128,best,0.0
gini,64,sqrt,128,8,128,random,0.0
gini,64,sqrt,128,16,128,best,0.0
gini,64,sqrt,128,16,128,random,0.0
gini,64,sqrt,128,32,128,best,0.0
gini,64,sqrt,128,32,128,random,0.0
gini,64,sqrt,128,64,128,best,0.0
gini,64,sqrt,128,64,128,random,0.0
gini,64,sqrt,128,128,128,best,0.0
gini,64,sqrt,128,128,128,random,0.0
gini,64,sqrt,128,256,128,best,0.0
gini,64,sqrt,128,256,128,random,0.0
gini,64,sqrt,256,1,128,best,0.0
gini,64,sqrt,256,1,128,random,0.0
gini,64,sqrt,256,2,128,best,0.0
gini,64,sqrt,256,2,128,random,0.0
gini,64,sqrt,256,4,128,best,0.0
gini,64,sqrt,256,4,128,random,0.0
gini,64,sqrt,256,8,128,best,0.0
gini,64,sqrt,256,8,128,random,0.0
gini,64,sqrt,256,16,128,best,0.0
gini,64,sqrt,256,16,128,random,0.0
gini,64,sqrt,256,32,128,best,0.0
gini,64,sqrt,256,32,128,random,0.0
gini,64,sqrt,256,64,128,best,0.0
gini,64,sqrt,256,64,128,random,0.0
gini,64,sqrt,256,128,128,best,0.0
gini,64,sqrt,256,128,128,random,0.0
gini,64,sqrt,256,256,128,best,0.0
gini,64,sqrt,256,256,128,random,0.0
gini,64,log2,1,1,128,best,0.11935393613730884
gini,64,log2,1,1,128,random,0.11227671587358584
gini,64,log2,1,2,128,best,0.11935393613730884
gini,64,log2,1,2,128,random,0.11227671587358584
gini,64,log2,1,4,128,best,0.13363015875890008
gini,64,log2,1,4,128,random,0.12767835030280802
gini,64,log2,1,8,128,best,0.12009761010386337
gini,64,log2,1,8,128,random,0.11383266981022522
gini,64,log2,1,16,128,best,0.10356590800387085
gini,64,log2,1,16,128,random,0.0993006764652339
gini,64,log2,1,32,128,best,0.08236035134821058
gini,64,log2,1,32,128,random,0.0794068264557816
gini,64,log2,1,64,128,best,0.05694889579654169
gini,64,log2,1,64,128,random,0.04559550131675749
gini,64,log2,1,128,128,best,0.03887738654255451
gini,64,log2,1,128,128,random,0.03653953803010448
gini,64,log2,1,256,128,best,0.017018138433181892
gini,64,log2,1,256,128,random,0.026285560193306776
gini,64,log2,2,1,128,best,0.09831260409051129
gini,64,log2,2,1,128,random,0.08755106324024209
gini,64,log2,2,2,128,best,0.09831260409051129
gini,64,log2,2,2,128,random,0.08755106324024209
gini,64,log2,2,4,128,best,0.09831260409051129
gini,64,log2,2,4,128,random,0.08755106324024209
gini,64,log2,2,8,128,best,0.09983744110181524
gini,64,log2,2,8,128,random,0.0956589631826591
gini,64,log2,2,16,128,best,0.09107527919645565
gini,64,log2,2,16,128,random,0.0861401026216822
gini,64,log2,2,32,128,best,0.07221377777395425
gini,64,log2,2,32,128,random,0.06184400026506623
gini,64,log2,2,64,128,best,0.051765683521674495
gini,64,log2,2,64,128,random,0.04638889687839611
gini,64,log2,2,128,128,best,0.038615600299446586
gini,64,log2,2,128,128,random,0.030476460470599497
gini,64,log2,2,256,128,best,0.019975017046580997
gini,64,log2,2,256,128,random,0.020273714010410566
gini,64,log2,4,1,128,best,0.05996778324968705
gini,64,log2,4,1,128,random,0.06193499033288502
gini,64,log2,4,2,128,best,0.05996778324968705
gini,64,log2,4,2,128,random,0.06193499033288502
gini,64,log2,4,4,128,best,0.05996778324968705
gini,64,log2,4,4,128,random,0.06193499033288502
gini,64,log2,4,8,128,best,0.05996778324968705
gini,64,log2,4,8,128,random,0.06193499033288502
gini,64,log2,4,16,128,best,0.058556760293090294
gini,64,log2,4,16,128,random,0.05478150456958717
gini,64,log2,4,32,128,best,0.057419262473895095
gini,64,log2,4,32,128,random,0.05626092400460008
gini,64,log2,4,64,128,best,0.04692183684170195
gini,64,log2,4,64,128,random,0.03423651210472177
gini,64,log2,4,128,128,best,0.023509737746641363
gini,64,log2,4,128,128,random,0.02017090635460037
gini,64,log2,4,256,128,best,0.00602372058031617
gini,64,log2,4,256,128,random,0.013402511877307491
gini,64,log2,8,1,128,best,0.033399365758844966
gini,64,log2,8,1,128,random,0.037516629927986773
gini,64,log2,8,2,128,best,0.033399365758844966
gini,64,log2,8,2,128,random,0.037516629927986773
gini,64,log2,8,4,128,best,0.033399365758844966
gini,64,log2,8,4,128,random,0.037516629927986773
gini,64,log2,8,8,128,best,0.033399365758844966
gini,64,log2,8,8,128,random,0.037516629927986773
gini,64,log2,8,16,128,best,0.033399365758844966
gini,64,log2,8,16,128,random,0.037516629927986773
gini,64,log2,8,32,128,best,0.03213295742547776
gini,64,log2,8,32,128,random,0.03786846637185168
gini,64,log2,8,64,128,best,0.034587717781681106
gini,64,log2,8,64,128,random,0.03239319409147721
gini,64,log2,8,128,128,best,0.013992910184375151
gini,64,log2,8,128,128,random,0.04180174421991822
gini,64,log2,8,256,128,best,0.008915843479138874
gini,64,log2,8,256,128,random,0.011586595858322718
gini,64,log2,16,1,128,best,0.019819308905546094
gini,64,log2,16,1,128,random,0.03242453876593757
gini,64,log2,16,2,128,best,0.019819308905546094
gini,64,log2,16,2,128,random,0.03242453876593757
gini,64,log2,16,4,128,best,0.019819308905546094
gini,64,log2,16,4,128,random,0.03242453876593757
gini,64,log2,16,8,128,best,0.019819308905546094
gini,64,log2,16,8,128,random,0.03242453876593757
gini,64,log2,16,16,128,best,0.019819308905546094
gini,64,log2,16,16,128,random,0.03242453876593757
gini,64,log2,16,32,128,best,0.019819308905546094
gini,64,log2,16,32,128,random,0.03242453876593757
gini,64,log2,16,64,128,best,0.015343446284314326
gini,64,log2,16,64,128,random,0.019924834085173496
gini,64,log2,16,128,128,best,0.014238812415119475
gini,64,log2,16,128,128,random,0.0129304748902295
gini,64,log2,16,256,128,best,0.010564000451109702
gini,64,log2,16,256,128,random,0.0029500105531472735
gini,64,log2,32,1,128,best,0.009439424464258404
gini,64,log2,32,1,128,random,0.007220219739639266
gini,64,log2,32,2,128,best,0.009439424464258404
gini,64,log2,32,2,128,random,0.007220219739639266
gini,64,log2,32,4,128,best,0.009439424464258404
gini,64,log2,32,4,128,random,0.007220219739639266
gini,64,log2,32,8,128,best,0.009439424464258404
gini,64,log2,32,8,128,random,0.007220219739639266
gini,64,log2,32,16,128,best,0.009439424464258404
gini,64,log2,32,16,128,random,0.007220219739639266
gini,64,log2,32,32,128,best,0.009439424464258404
gini,64,log2,32,32,128,random,0.007220219739639266
gini,64,log2,32,64,128,best,0.009439424464258404
gini,64,log2,32,64,128,random,0.007220219739639266
gini,64,log2,32,128,128,best,0.005689303147121343
gini,64,log2,32,128,128,random,0.010577937131174485
gini,64,log2,32,256,128,best,0.004302321823207451
gini,64,log2,32,256,128,random,0.006541404794104357
gini,64,log2,64,1,128,best,0.0054035798716649775
gini,64,log2,64,1,128,random,0.013963584372482291
gini,64,log2,64,2,128,best,0.0054035798716649775
gini,64,log2,64,2,128,random,0.013963584372482291
gini,64,log2,64,4,128,best,0.0054035798716649775
gini,64,log2,64,4,128,random,0.013963584372482291
gini,64,log2,64,8,128,best,0.0054035798716649775
gini,64,log2,64,8,128,random,0.013963584372482291
gini,64,log2,64,16,128,best,0.0054035798716649775
gini,64,log2,64,16,128,random,0.013963584372482291
gini,64,log2,64,32,128,best,0.0054035798716649775
gini,64,log2,64,32,128,random,0.013963584372482291
gini,64,log2,64,64,128,best,0.0054035798716649775
gini,64,log2,64,64,128,random,0.013963584372482291
gini,64,log2,64,128,128,best,0.0054035798716649775
gini,64,log2,64,128,128,random,0.013963584372482291
gini,64,log2,64,256,128,best,0.0
gini,64,log2,64,256,128,random,0.0040595399188092015
gini,64,log2,128,1,128,best,0.004272062956717257
gini,64,log2,128,1,128,random,0.0
gini,64,log2,128,2,128,best,0.004272062956717257
gini,64,log2,128,2,128,random,0.0
gini,64,log2,128,4,128,best,0.004272062956717257
gini,64,log2,128,4,128,random,0.0
gini,64,log2,128,8,128,best,0.004272062956717257
gini,64,log2,128,8,128,random,0.0
gini,64,log2,128,16,128,best,0.004272062956717257
gini,64,log2,128,16,128,random,0.0
gini,64,log2,128,32,128,best,0.004272062956717257
gini,64,log2,128,32,128,random,0.0
gini,64,log2,128,64,128,best,0.004272062956717257
gini,64,log2,128,64,128,random,0.0
gini,64,log2,128,128,128,best,0.004272062956717257
gini,64,log2,128,128,128,random,0.0
gini,64,log2,128,256,128,best,0.004272062956717257
gini,64,log2,128,256,128,random,0.0
gini,64,log2,256,1,128,best,0.0
gini,64,log2,256,1,128,random,0.0
gini,64,log2,256,2,128,best,0.0
gini,64,log2,256,2,128,random,0.0
gini,64,log2,256,4,128,best,0.0
gini,64,log2,256,4,128,random,0.0
gini,64,log2,256,8,128,best,0.0
gini,64,log2,256,8,128,random,0.0
gini,64,log2,256,16,128,best,0.0
gini,64,log2,256,16,128,random,0.0
gini,64,log2,256,32,128,best,0.0
gini,64,log2,256,32,128,random,0.0
gini,64,log2,256,64,128,best,0.0
gini,64,log2,256,64,128,random,0.0
gini,64,log2,256,128,128,best,0.0
gini,64,log2,256,128,128,random,0.0
gini,64,log2,256,256,128,best,0.0
gini,64,log2,256,256,128,random,0.0
entropy,,sqrt,1,1,128,best,0.13191660539981967
entropy,,sqrt,1,1,128,random,0.1319658841284943
entropy,,sqrt,1,2,128,best,0.13191660539981967
entropy,,sqrt,1,2,128,random,0.1319658841284943
entropy,,sqrt,1,4,128,best,0.13231919922714544
entropy,,sqrt,1,4,128,random,0.13752688610317365
entropy,,sqrt,1,8,128,best,0.13324647060075348
entropy,,sqrt,1,8,128,random,0.13829619514128697
entropy,,sqrt,1,16,128,best,0.11831464428743278
entropy,,sqrt,1,16,128,random,0.127642315773722
entropy,,sqrt,1,32,128,best,0.08338270094330309
entropy,,sqrt,1,32,128,random,0.1023046680966515
entropy,,sqrt,1,64,128,best,0.06780591606386834
entropy,,sqrt,1,64,128,random,0.0785574087148712
entropy,,sqrt,1,128,128,best,0.0358338119986008
entropy,,sqrt,1,128,128,random,0.05641492840308159
entropy,,sqrt,1,256,128,best,0.017724203696668567
entropy,,sqrt,1,256,128,random,0.025935478480826803
entropy,,sqrt,2,1,128,best,0.13032022215719566
entropy,,sqrt,2,1,128,random,0.13357528955429498
entropy,,sqrt,2,2,128,best,0.13032022215719566
entropy,,sqrt,2,2,128,random,0.13357528955429498
entropy,,sqrt,2,4,128,best,0.13032022215719566
entropy,,sqrt,2,4,128,random,0.13357528955429498
entropy,,sqrt,2,8,128,best,0.12405910767795399
entropy,,sqrt,2,8,128,random,0.1255625641055311
entropy,,sqrt,2,16,128,best,0.11164885457791636
entropy,,sqrt,2,16,128,random,0.1208351701786403
entropy,,sqrt,2,32,128,best,0.08994591813529906
entropy,,sqrt,2,32,128,random,0.10598869222206454
entropy,,sqrt,2,64,128,best,0.06491628723449325
entropy,,sqrt,2,64,128,random,0.07930208146214154
entropy,,sqrt,2,128,128,best,0.04987217841972988
entropy,,sqrt,2,128,128,random,0.04838664047136316
entropy,,sqrt,2,256,128,best,0.023798944313815695
entropy,,sqrt,2,256,128,random,0.015554255362369125
entropy,,sqrt,4,1,128,best,0.10788128590361534
entropy,,sqrt,4,1,128,random,0.1128227440594979
entropy,,sqrt,4,2,128,best,0.10788128590361534
entropy,,sqrt,4,2,128,random,0.1128227440594979
entropy,,sqrt,4,4,128,best,0.10788128590361534
entropy,,sqrt,4,4,128,random,0.1128227440594979
entropy,,sqrt,4,8,128,best,0.10788128590361534
entropy,,sqrt,4,8,128,random,0.1128227440594979
entropy,,sqrt,4,16,128,best,0.08708703405253974
entropy,,sqrt,4,16,128,random,0.10132047000607114
entropy,,sqrt,4,32,128,best,0.07883761916637316
entropy,,sqrt,4,32,128,random,0.08650697741545187
entropy,,sqrt,4,64,128,best,0.05362812500284813
entropy,,sqrt,4,64,128,random,0.07723281244586191
entropy,,sqrt,4,128,128,best,0.043048852218287435
entropy,,sqrt,4,128,128,random,0.040270549563883117
entropy,,sqrt,4,256,128,best,0.01427048523343239
entropy,,sqrt,4,256,128,random,0.020438195668857018
entropy,,sqrt,8,1,128,best,0.07047826154571891
entropy,,sqrt,8,1,128,random,0.0731534793283728
entropy,,sqrt,8,2,128,best,0.07047826154571891
entropy,,sqrt,8,2,128,random,0.0731534793283728
entropy,,sqrt,8,4,128,best,0.07047826154571891
entropy,,sqrt,8,4,128,random,0.0731534793283728
entropy,,sqrt,8,8,128,best,0.07047826154571891
entropy,,sqrt,8,8,128,random,0.0731534793283728
entropy,,sqrt,8,16,128,best,0.07047826154571891
entropy,,sqrt,8,16,128,random,0.0731534793283728
entropy,,sqrt,8,32,128,best,0.06006634438916037
entropy,,sqrt,8,32,128,random,0.07458110518557597
entropy,,sqrt,8,64,128,best,0.05084574788811047
entropy,,sqrt,8,64,128,random,0.05613768947593279
entropy,,sqrt,8,128,128,best,0.032075397874242795
entropy,,sqrt,8,128,128,random,0.03896452212065096
entropy,,sqrt,8,256,128,best,0.016890636949634004
entropy,,sqrt,8,256,128,random,0.011145234668624231
entropy,,sqrt,16,1,128,best,0.0332144379178941
entropy,,sqrt,16,1,128,random,0.039651500905575905
entropy,,sqrt,16,2,128,best,0.0332144379178941
entropy,,sqrt,16,2,128,random,0.039651500905575905
entropy,,sqrt,16,4,128,best,0.0332144379178941
entropy,,sqrt,16,4,128,random,0.039651500905575905
entropy,,sqrt,16,8,128,best,0.0332144379178941
entropy,,sqrt,16,8,128,random,0.039651500905575905
entropy,,sqrt,16,16,128,best,0.0332144379178941
entropy,,sqrt,16,16,128,random,0.039651500905575905
entropy,,sqrt,16,32,128,best,0.0332144379178941
entropy,,sqrt,16,32,128,random,0.039651500905575905
entropy,,sqrt,16,64,128,best,0.026444810879869846
entropy,,sqrt,16,64,128,random,0.038272076620552764
entropy,,sqrt,16,128,128,best,0.019330379133382362
entropy,,sqrt,16,128,128,random,0.02961184541748771
entropy,,sqrt,16,256,128,best,0.015595093343955422
entropy,,sqrt,16,256,128,random,0.02261387050177149
entropy,,sqrt,32,1,128,best,0.011877986707000486
entropy,,sqrt,32,1,128,random,0.010033319649348922
entropy,,sqrt,32,2,128,best,0.011877986707000486
entropy,,sqrt,32,2,128,random,0.010033319649348922
entropy,,sqrt,32,4,128,best,0.011877986707000486
entropy,,sqrt,32,4,128,random,0.010033319649348922
entropy,,sqrt,32,8,128,best,0.011877986707000486
entropy,,sqrt,32,8,128,random,0.010033319649348922
entropy,,sqrt,32,16,128,best,0.011877986707000486
entropy,,sqrt,32,16,128,random,0.010033319649348922
entropy,,sqrt,32,32,128,best,0.011877986707000486
entropy,,sqrt,32,32,128,random,0.010033319649348922
entropy,,sqrt,32,64,128,best,0.011877986707000486
entropy,,sqrt,32,64,128,random,0.010033319649348922
entropy,,sqrt,32,128,128,best,0.015771551366134545
entropy,,sqrt,32,128,128,random,0.023208525548826867
entropy,,sqrt,32,256,128,best,0.010579195268170737
entropy,,sqrt,32,256,128,random,0.006781647496967109
entropy,,sqrt,64,1,128,best,0.009623983409581377
entropy,,sqrt,64,1,128,random,0.012105080910864333
entropy,,sqrt,64,2,128,best,0.009623983409581377
entropy,,sqrt,64,2,128,random,0.012105080910864333
entropy,,sqrt,64,4,128,best,0.009623983409581377
entropy,,sqrt,64,4,128,random,0.012105080910864333
entropy,,sqrt,64,8,128,best,0.009623983409581377
entropy,,sqrt,64,8,128,random,0.012105080910864333
entropy,,sqrt,64,16,128,best,0.009623983409581377
entropy,,sqrt,64,16,128,random,0.012105080910864333
entropy,,sqrt,64,32,128,best,0.009623983409581377
entropy,,sqrt,64,32,128,random,0.012105080910864333
entropy,,sqrt,64,64,128,best,0.009623983409581377
entropy,,sqrt,64,64,128,random,0.012105080910864333
entropy,,sqrt,64,128,128,best,0.009623983409581377
entropy,,sqrt,64,128,128,random,0.012105080910864333
entropy,,sqrt,64,256,128,best,0.0
entropy,,sqrt,64,256,128,random,0.005716798592788039
entropy,,sqrt,128,1,128,best,0.0
entropy,,sqrt,128,1,128,random,0.005795163267580518
entropy,,sqrt,128,2,128,best,0.0
entropy,,sqrt,128,2,128,random,0.005795163267580518
entropy,,sqrt,128,4,128,best,0.0
entropy,,sqrt,128,4,128,random,0.005795163267580518
entropy,,sqrt,128,8,128,best,0.0
entropy,,sqrt,128,8,128,random,0.005795163267580518
entropy,,sqrt,128,16,128,best,0.0
entropy,,sqrt,128,16,128,random,0.005795163267580518
entropy,,sqrt,128,32,128,best,0.0
entropy,,sqrt,128,32,128,random,0.005795163267580518
entropy,,sqrt,128,64,128,best,0.0
entropy,,sqrt,128,64,128,random,0.005795163267580518
entropy,,sqrt,128,128,128,best,0.0
entropy,,sqrt,128,128,128,random,0.005795163267580518
entropy,,sqrt,128,256,128,best,0.0
entropy,,sqrt,128,256,128,random,0.005795163267580518
entropy,,sqrt,256,1,128,best,0.0
entropy,,sqrt,256,1,128,random,0.0
entropy,,sqrt,256,2,128,best,0.0
entropy,,sqrt,256,2,128,random,0.0
entropy,,sqrt,256,4,128,best,0.0
entropy,,sqrt,256,4,128,random,0.0
entropy,,sqrt,256,8,128,best,0.0
entropy,,sqrt,256,8,128,random,0.0
entropy,,sqrt,256,16,128,best,0.0
entropy,,sqrt,256,16,128,random,0.0
entropy,,sqrt,256,32,128,best,0.0
entropy,,sqrt,256,32,128,random,0.0
entropy,,sqrt,256,64,128,best,0.0
entropy,,sqrt,256,64,128,random,0.0
entropy,,sqrt,256,128,128,best,0.0
entropy,,sqrt,256,128,128,random,0.0
entropy,,sqrt,256,256,128,best,0.0
entropy,,sqrt,256,256,128,random,0.0
entropy,,log2,1,1,128,best,0.12588756667050027
entropy,,log2,1,1,128,random,0.1255922241858025
entropy,,log2,1,2,128,best,0.12588756667050027
entropy,,log2,1,2,128,random,0.1255922241858025
entropy,,log2,1,4,128,best,0.1274295974841043
entropy,,log2,1,4,128,random,0.1286751581258546
entropy,,log2,1,8,128,best,0.11932936510291985
entropy,,log2,1,8,128,random,0.11641501615198636
entropy,,log2,1,16,128,best,0.10283425446726457
entropy,,log2,1,16,128,random,0.10109324102694055
entropy,,log2,1,32,128,best,0.08116015459065185
entropy,,log2,1,32,128,random,0.07747179908654557
entropy,,log2,1,64,128,best,0.05940313183830017
entropy,,log2,1,64,128,random,0.054259403558531344
entropy,,log2,1,128,128,best,0.03019632180160331
entropy,,log2,1,128,128,random,0.029875528428053345
entropy,,log2,1,256,128,best,0.02153427511618984
entropy,,log2,1,256,128,random,0.014692345418591768
entropy,,log2,2,1,128,best,0.1090266552629527
entropy,,log2,2,1,128,random,0.1018001103488771
entropy,,log2,2,2,128,best,0.1090266552629527
entropy,,log2,2,2,128,random,0.1018001103488771
entropy,,log2,2,4,128,best,0.1090266552629527
entropy,,log2,2,4,128,random,0.1018001103488771
entropy,,log2,2,8,128,best,0.09711409023805055
entropy,,log2,2,8,128,random,0.10545115829363165
entropy,,log2,2,16,128,best,0.09057745840512849
entropy,,log2,2,16,128,random,0.09161162587807282
entropy,,log2,2,32,128,best,0.0717622554291792
entropy,,log2,2,32,128,random,0.06918142910087755
entropy,,log2,2,64,128,best,0.04672278741750133
entropy,,log2,2,64,128,random,0.06074577532061839
entropy,,log2,2,128,128,best,0.035539513925159305
entropy,,log2,2,128,128,random,0.02301623877171502
entropy,,log2,2,256,128,best,0.018710457229308433
entropy,,log2,2,256,128,random,0.019672628391586258
entropy,,log2,4,1,128,best,0.06684544106334268
entropy,,log2,4,1,128,random,0.06375573604084113
entropy,,log2,4,2,128,best,0.06684544106334268
entropy,,log2,4,2,128,random,0.06375573604084113
entropy,,log2,4,4,128,best,0.06684544106334268
entropy,,log2,4,4,128,random,0.06375573604084113
entropy,,log2,4,8,128,best,0.06684544106334268
entropy,,log2,4,8,128,random,0.06375573604084113
entropy,,log2,4,16,128,best,0.0703859001470235
entropy,,log2,4,16,128,random,0.07025785080895354
entropy,,log2,4,32,128,best,0.054870661619136486
entropy,,log2,4,32,128,random,0.052726233154123586
entropy,,log2,4,64,128,best,0.03732404662405638
entropy,,log2,4,64,128,random,0.0462389132963795
entropy,,log2,4,128,128,best,0.02898069455327822
entropy,,log2,4,128,128,random,0.03681482695321637
entropy,,log2,4,256,128,best,0.009571085200943031
entropy,,log2,4,256,128,random,0.014604416437097546
entropy,,log2,8,1,128,best,0.037682874241902094
entropy,,log2,8,1,128,random,0.04047313341865081
entropy,,log2,8,2,128,best,0.037682874241902094
entropy,,log2,8,2,128,random,0.04047313341865081
entropy,,log2,8,4,128,best,0.037682874241902094
entropy,,log2,8,4,128,random,0.04047313341865081
entropy,,log2,8,8,128,best,0.037682874241902094
entropy,,log2,8,8,128,random,0.04047313341865081
entropy,,log2,8,16,128,best,0.037682874241902094
entropy,,log2,8,16,128,random,0.04047313341865081
entropy,,log2,8,32,128,best,0.041373311799415564
entropy,,log2,8,32,128,random,0.04000762787694596
entropy,,log2,8,64,128,best,0.030088417814307402
entropy,,log2,8,64,128,random,0.03477817092154762
entropy,,log2,8,128,128,best,0.028464899474861374
entropy,,log2,8,128,128,random,0.01964797443600769
entropy,,log2,8,256,128,best,0.010900355633143571
entropy,,log2,8,256,128,random,0.021566650878524846
entropy,,log2,16,1,128,best,0.018325970019198945
entropy,,log2,16,1,128,random,0.015524686932415037
entropy,,log2,16,2,128,best,0.018325970019198945
entropy,,log2,16,2,128,random,0.015524686932415037
entropy,,log2,16,4,128,best,0.018325970019198945
entropy,,log2,16,4,128,random,0.015524686932415037
entropy,,log2,16,8,128,best,0.018325970019198945
entropy,,log2,16,8,128,random,0.015524686932415037
entropy,,log2,16,16,128,best,0.018325970019198945
entropy,,log2,16,16,128,random,0.015524686932415037
entropy,,log2,16,32,128,best,0.018325970019198945
entropy,,log2,16,32,128,random,0.015524686932415037
entropy,,log2,16,64,128,best,0.010535154650260203
entropy,,log2,16,64,128,random,0.026139865769920168
entropy,,log2,16,128,128,best,0.009672056915408195
entropy,,log2,16,128,128,random,0.014523587986663566
entropy,,log2,16,256,128,best,0.010897114399478382
entropy,,log2,16,256,128,random,0.01012706749601724
entropy,,log2,32,1,128,best,0.010524461342557488
entropy,,log2,32,1,128,random,0.007865440014868509
entropy,,log2,32,2,128,best,0.010524461342557488
entropy,,log2,32,2,128,random,0.007865440014868509
entropy,,log2,32,4,128,best,0.010524461342557488
entropy,,log2,32,4,128,random,0.007865440014868509
entropy,,log2,32,8,128,best,0.010524461342557488
entropy,,log2,32,8,128,random,0.007865440014868509
entropy,,log2,32,16,128,best,0.010524461342557488
entropy,,log2,32,16,128,random,0.007865440014868509
entropy,,log2,32,32,128,best,0.010524461342557488
entropy,,log2,32,32,128,random,0.007865440014868509
entropy,,log2,32,64,128,best,0.010524461342557488
entropy,,log2,32,64,128,random,0.007865440014868509
entropy,,log2,32,128,128,best,0.0009129293620906083
entropy,,log2,32,128,128,random,0.003387240156939185
entropy,,log2,32,256,128,best,0.00045475216007276044
entropy,,log2,32,256,128,random,0.01059595267315988
entropy,,log2,64,1,128,best,0.0
entropy,,log2,64,1,128,random,0.0
entropy,,log2,64,2,128,best,0.0
entropy,,log2,64,2,128,random,0.0
entropy,,log2,64,4,128,best,0.0
entropy,,log2,64,4,128,random,0.0
entropy,,log2,64,8,128,best,0.0
entropy,,log2,64,8,128,random,0.0
entropy,,log2,64,16,128,best,0.0
entropy,,log2,64,16,128,random,0.0
entropy,,log2,64,32,128,best,0.0
entropy,,log2,64,32,128,random,0.0
entropy,,log2,64,64,128,best,0.0
entropy,,log2,64,64,128,random,0.0
entropy,,log2,64,128,128,best,0.0
entropy,,log2,64,128,128,random,0.0
entropy,,log2,64,256,128,best,0.0
entropy,,log2,64,256,128,random,0.014706133737740998
entropy,,log2,128,1,128,best,0.0
entropy,,log2,128,1,128,random,0.0
entropy,,log2,128,2,128,best,0.0
entropy,,log2,128,2,128,random,0.0
entropy,,log2,128,4,128,best,0.0
entropy,,log2,128,4,128,random,0.0
entropy,,log2,128,8,128,best,0.0
entropy,,log2,128,8,128,random,0.0
entropy,,log2,128,16,128,best,0.0
entropy,,log2,128,16,128,random,0.0
entropy,,log2,128,32,128,best,0.0
entropy,,log2,128,32,128,random,0.0
entropy,,log2,128,64,128,best,0.0
entropy,,log2,128,64,128,random,0.0
entropy,,log2,128,128,128,best,0.0
entropy,,log2,128,128,128,random,0.0
entropy,,log2,128,256,128,best,0.0
entropy,,log2,128,256,128,random,0.0
entropy,,log2,256,1,128,best,0.0
entropy,,log2,256,1,128,random,0.0
entropy,,log2,256,2,128,best,0.0
entropy,,log2,256,2,128,random,0.0
entropy,,log2,256,4,128,best,0.0
entropy,,log2,256,4,128,random,0.0
entropy,,log2,256,8,128,best,0.0
entropy,,log2,256,8,128,random,0.0
entropy,,log2,256,16,128,best,0.0
entropy,,log2,256,16,128,random,0.0
entropy,,log2,256,32,128,best,0.0
entropy,,log2,256,32,128,random,0.0
entropy,,log2,256,64,128,best,0.0
entropy,,log2,256,64,128,random,0.0
entropy,,log2,256,128,128,best,0.0
entropy,,log2,256,128,128,random,0.0
entropy,,log2,256,256,128,best,0.0
entropy,,log2,256,256,128,random,0.0
entropy,12,sqrt,1,1,128,best,0.018326977527423353
entropy,12,sqrt,1,1,128,random,0.040729855613947354
entropy,12,sqrt,1,2,128,best,0.018326977527423353
entropy,12,sqrt,1,2,128,random,0.040729855613947354
entropy,12,sqrt,1,4,128,best,0.025946092259587907
entropy,12,sqrt,1,4,128,random,0.0322121786550122
entropy,12,sqrt,1,8,128,best,0.02963968865330412
entropy,12,sqrt,1,8,128,random,0.032025726060470924
entropy,12,sqrt,1,16,128,best,0.025450290469368402
entropy,12,sqrt,1,16,128,random,0.03240359301638995
entropy,12,sqrt,1,32,128,best,0.02316649314572096
entropy,12,sqrt,1,32,128,random,0.03511987026990089
entropy,12,sqrt,1,64,128,best,0.022998338472157636
entropy,12,sqrt,1,64,128,random,0.033483140481077395
entropy,12,sqrt,1,128,128,best,0.012991038175401372
entropy,12,sqrt,1,128,128,random,0.03317472555436511
entropy,12,sqrt,1,256,128,best,0.007397048768263511
entropy,12,sqrt,1,256,128,random,0.021418778732926427
entropy,12,sqrt,2,1,128,best,0.020633153423911168
entropy,12,sqrt,2,1,128,random,0.03176316111018179
