colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,subsample,score
0.5,0.1,0.01,32,1,50,0.7,0.0
0.5,0.1,0.01,32,1,50,1.0,0.0
0.5,0.1,0.01,32,1,100,0.5,0.16938434401130822
0.5,0.1,0.01,32,1,100,0.7,0.1753700954681218
0.5,0.1,0.01,32,1,100,1.0,0.1824824803390465
0.5,0.1,0.01,32,1,200,0.5,0.3840214822954427
0.5,0.1,0.01,32,1,200,0.7,0.3885586683825366
0.5,0.1,0.01,32,1,200,1.0,0.3919020283137576
0.5,0.1,0.01,32,5,50,0.5,0.0
0.5,0.1,0.01,32,5,50,0.7,0.0
0.5,0.1,0.01,32,5,50,1.0,0.0
0.5,0.1,0.01,32,5,100,0.5,0.16207385369994712
0.5,0.1,0.01,32,5,100,0.7,0.1700216812050025
0.5,0.1,0.01,32,5,100,1.0,0.17692864252650867
0.5,0.1,0.01,32,5,200,0.5,0.38581718464894493
0.5,0.1,0.01,32,5,200,0.7,0.3901736138893583
0.5,0.1,0.01,32,5,200,1.0,0.39531221861714094
0.5,0.1,0.01,32,10,50,0.5,0.0
0.5,0.1,0.01,32,10,50,0.7,0.0
0.5,0.1,0.01,32,10,50,1.0,0.0
0.5,0.1,0.01,32,10,100,0.5,0.15591834999412413
0.5,0.1,0.01,32,10,100,0.7,0.16378070221757524
0.5,0.1,0.01,32,10,100,1.0,0.1721894545306798
0.5,0.1,0.01,32,10,200,0.5,0.38204356836944847
0.5,0.1,0.01,32,10,200,0.7,0.38728499659422116
0.5,0.1,0.01,32,10,200,1.0,0.39238007781155365
0.5,0.1,0.01,64,1,50,0.5,0.0
0.5,0.1,0.01,64,1,50,0.7,0.0
0.5,0.1,0.01,64,1,50,1.0,0.0
0.5,0.1,0.01,64,1,100,0.5,0.16890247394680258
0.5,0.1,0.01,64,1,100,0.7,0.17466547233532403
0.5,0.1,0.01,64,1,100,1.0,0.18140630310155778
0.5,0.1,0.01,64,1,200,0.5,0.38242697556693606
0.5,0.1,0.01,64,1,200,0.7,0.3866354750843332
0.5,0.1,0.01,64,1,200,1.0,0.3904499823865642
0.5,0.1,0.01,64,5,50,0.5,0.0
0.5,0.1,0.01,64,5,50,0.7,0.0
0.5,0.1,0.01,64,5,50,1.0,0.0
0.5,0.1,0.01,64,5,100,0.5,0.16209349085480204
0.5,0.1,0.01,64,5,100,0.7,0.16986783106741554
0.5,0.1,0.01,64,5,100,1.0,0.17667991713096645
0.5,0.1,0.01,64,5,200,0.5,0.38612662272562304
0.5,0.1,0.01,64,5,200,0.7,0.39015518891468465
0.5,0.1,0.01,64,5,200,1.0,0.395239163147139
0.5,0.1,0.01,64,10,50,0.5,0.0
0.5,0.1,0.01,64,10,50,0.7,0.0
0.5,0.1,0.01,64,10,50,1.0,0.0
0.5,0.1,0.01,64,10,100,0.5,0.15580015237201364
0.5,0.1,0.01,64,10,100,0.7,0.1638284977782695
0.5,0.1,0.01,64,10,100,1.0,0.17217654685849512
0.5,0.1,0.01,64,10,200,0.5,0.3822730266510304
0.5,0.1,0.01,64,10,200,0.7,0.3873122543660196
0.5,0.1,0.01,64,10,200,1.0,0.3923130143230898
0.5,0.1,0.1,4,1,50,0.5,0.3830539608135192
0.5,0.1,0.1,4,1,50,0.7,0.38587161908663115
0.5,0.1,0.1,4,1,50,1.0,0.38430201048548523
0.5,0.1,0.1,4,1,100,0.5,0.4322763620413876
0.5,0.1,0.1,4,1,100,0.7,0.4322536678659914
0.5,0.1,0.1,4,1,100,1.0,0.42975221551049975
0.5,0.1,0.1,4,1,200,0.5,0.4587451113397803
0.5,0.1,0.1,4,1,200,0.7,0.45675620055730043
0.5,0.1,0.1,4,1,200,1.0,0.4538210387938708
0.5,0.1,0.1,4,5,50,0.5,0.384134765172589
0.5,0.1,0.1,4,5,50,0.7,0.38407690334860617
0.5,0.1,0.1,4,5,50,1.0,0.38419929394718116
0.5,0.1,0.1,4,5,100,0.5,0.43123273829070286
0.5,0.1,0.1,4,5,100,0.7,0.43015079807058026
0.5,0.1,0.1,4,5,100,1.0,0.4298802640742683
0.5,0.1,0.1,4,5,200,0.5,0.45957502151875435
0.5,0.1,0.1,4,5,200,0.7,0.4573066551862497
0.5,0.1,0.1,4,5,200,1.0,0.4558436286929393
0.5,0.1,0.1,4,10,50,0.5,0.38686477613802145
0.5,0.1,0.1,4,10,50,0.7,0.3838213240424399
0.5,0.1,0.1,4,10,50,1.0,0.38410276607115557
0.5,0.1,0.1,4,10,100,0.5,0.4327264970941402
0.5,0.1,0.1,4,10,100,0.7,0.4324061273844304
0.5,0.1,0.1,4,10,100,1.0,0.43008646565171826
0.5,0.1,0.1,4,10,200,0.5,0.45842731202872433
0.5,0.1,0.1,4,10,200,0.7,0.45669119646847794
0.5,0.1,0.1,4,10,200,1.0,0.4546522992764459
0.5,0.1,0.1,8,1,50,0.5,0.45542907714460396
0.5,0.1,0.1,8,1,50,0.7,0.45513168318403974
0.5,0.1,0.1,8,1,50,1.0,0.45290484559968364
0.5,0.1,0.1,8,1,100,0.5,0.4785667959902611
0.5,0.1,0.1,8,1,100,0.7,0.4774337868939842
0.5,0.1,0.1,8,1,100,1.0,0.47548051894553955
0.5,0.1,0.1,8,1,200,0.5,0.49343817398351386
0.5,0.1,0.1,8,1,200,0.7,0.49172137052851567
0.5,0.1,0.1,8,1,200,1.0,0.49100762015700566
0.5,0.1,0.1,8,5,50,0.5,0.4534656177128527
0.5,0.1,0.1,8,5,50,0.7,0.4533699862904316
0.5,0.1,0.1,8,5,50,1.0,0.4521751073825148
0.5,0.1,0.1,8,5,100,0.5,0.47728089205413626
0.5,0.1,0.1,8,5,100,0.7,0.4757088664086016
0.5,0.1,0.1,8,5,100,1.0,0.474240755153763
0.5,0.1,0.1,8,5,200,0.5,0.4925698050820244
0.5,0.1,0.1,8,5,200,0.7,0.49124183876097227
0.5,0.1,0.1,8,5,200,1.0,0.4899143463976696
0.5,0.1,0.1,8,10,50,0.5,0.45219606113286104
0.5,0.1,0.1,8,10,50,0.7,0.45271042448216675
0.5,0.1,0.1,8,10,50,1.0,0.45208038086971913
0.5,0.1,0.1,8,10,100,0.5,0.47656379626966716
0.5,0.1,0.1,8,10,100,0.7,0.47602252097163494
0.5,0.1,0.1,8,10,100,1.0,0.47384134081257506
0.5,0.1,0.1,8,10,200,0.5,0.49096729314093257
0.5,0.1,0.1,8,10,200,0.7,0.4916302944156647
0.5,0.1,0.1,8,10,200,1.0,0.48859903030548635
0.5,0.1,0.1,16,1,50,0.5,0.47997944033245027
0.5,0.1,0.1,16,1,50,0.7,0.48064143460794934
0.5,0.1,0.1,16,1,50,1.0,0.4820544001580436
0.5,0.1,0.1,16,1,100,0.5,0.4953386423661276
0.5,0.1,0.1,16,1,100,0.7,0.49683622261633215
0.5,0.1,0.1,16,1,100,1.0,0.49653219909822527
0.5,0.1,0.1,16,1,200,0.5,0.499912807330492
0.5,0.1,0.1,16,1,200,0.7,0.5010616020555353
0.5,0.1,0.1,16,1,200,1.0,0.501464260824808
0.5,0.1,0.1,16,5,50,0.5,0.4773516018492597
0.5,0.1,0.1,16,5,50,0.7,0.47920453869795815
0.5,0.1,0.1,16,5,50,1.0,0.4803792154992153
0.5,0.1,0.1,16,5,100,0.5,0.49529604735509647
0.5,0.1,0.1,16,5,100,0.7,0.4957807215104402
0.5,0.1,0.1,16,5,100,1.0,0.4951857810779991
0.5,0.1,0.1,16,5,200,0.5,0.5001188400711447
0.5,0.1,0.1,16,5,200,0.7,0.5029646233984203
0.5,0.1,0.1,16,5,200,1.0,0.5017738325081635
0.5,0.1,0.1,16,10,50,0.5,0.4763895498808223
0.5,0.1,0.1,16,10,50,0.7,0.4774056663186432
0.5,0.1,0.1,16,10,50,1.0,0.479732754573817
0.5,0.1,0.1,16,10,100,0.5,0.49416905917433757
0.5,0.1,0.1,16,10,100,0.7,0.49634858896195083
0.5,0.1,0.1,16,10,100,1.0,0.4945876448830558
0.5,0.1,0.1,16,10,200,0.5,0.5013169008130692
0.5,0.1,0.1,16,10,200,0.7,0.5025489143494845
0.5,0.1,0.1,16,10,200,1.0,0.5018181870757373
0.5,0.1,0.1,32,1,50,0.5,0.47860578346921345
0.5,0.1,0.1,32,1,50,0.7,0.4780688863328229
0.5,0.1,0.1,32,1,50,1.0,0.4793222466036011
0.5,0.1,0.1,32,1,100,0.5,0.49092398839193435
0.5,0.1,0.1,32,1,100,0.7,0.4894458460738285
0.5,0.1,0.1,32,1,100,1.0,0.48983046167186695
0.5,0.1,0.1,32,1,200,0.5,0.49191626675912126
0.5,0.1,0.1,32,1,200,0.7,0.49197044234620063
0.5,0.1,0.1,32,1,200,1.0,0.49406256569704526
0.5,0.1,0.1,32,5,50,0.5,0.4809198402152475
0.5,0.1,0.1,32,5,50,0.7,0.4835479226011243
0.5,0.1,0.1,32,5,50,1.0,0.48432516590861724
0.5,0.1,0.1,32,5,100,0.5,0.49712268586711233
0.5,0.1,0.1,32,5,100,0.7,0.49842113732439497
0.5,0.1,0.1,32,5,100,1.0,0.4983499405936506
0.5,0.1,0.1,32,5,200,0.5,0.49893407930191175
0.5,0.1,0.1,32,5,200,0.7,0.5002467570130515
0.5,0.1,0.1,32,5,200,1.0,0.4996728787811449
0.5,0.1,0.1,32,10,50,0.5,0.4809409088385798
0.5,0.1,0.1,32,10,50,0.7,0.48380016003399634
0.5,0.1,0.1,32,10,50,1.0,0.48596375455237534
0.5,0.1,0.1,32,10,100,0.5,0.4973861999631839
0.5,0.1,0.1,32,10,100,0.7,0.4997648695740329
0.5,0.1,0.1,32,10,100,1.0,0.5004902411180231
0.5,0.1,0.1,32,10,200,0.5,0.5000126295946067
0.5,0.1,0.1,32,10,200,0.7,0.5023134768250025
0.5,0.1,0.1,32,10,200,1.0,0.5025152403576946
0.5,0.1,0.1,64,1,50,0.5,0.47513290355940363
0.5,0.1,0.1,64,1,50,0.7,0.4764683628937281
0.5,0.1,0.1,64,1,50,1.0,0.4770781701862685
0.5,0.1,0.1,64,1,100,0.5,0.4870602995513315
0.5,0.1,0.1,64,1,100,0.7,0.48870828642423575
0.5,0.1,0.1,64,1,100,1.0,0.48930338322905303
0.5,0.1,0.1,64,1,200,0.5,0.49000423967091794
0.5,0.1,0.1,64,1,200,0.7,0.4912389781125517
0.5,0.1,0.1,64,1,200,1.0,0.49384856507290303
0.5,0.1,0.1,64,5,50,0.5,0.4817014637081333
0.5,0.1,0.1,64,5,50,0.7,0.4836742193237135
0.5,0.1,0.1,64,5,50,1.0,0.4843255966053628
0.5,0.1,0.1,64,5,100,0.5,0.49647775749589584
0.5,0.1,0.1,64,5,100,0.7,0.4981600390288799
0.5,0.1,0.1,64,5,100,1.0,0.4977149675583528
0.5,0.1,0.1,64,5,200,0.5,0.4973467976607042
0.5,0.1,0.1,64,5,200,0.7,0.4999076110313487
0.5,0.1,0.1,64,5,200,1.0,0.4995977162632837
0.5,0.1,0.1,64,10,50,0.5,0.4807020851865742
0.5,0.1,0.1,64,10,50,0.7,0.48358309133261534
0.5,0.1,0.1,64,10,50,1.0,0.48584894179766125
0.5,0.1,0.1,64,10,100,0.5,0.4972718756632217
0.5,0.1,0.1,64,10,100,0.7,0.49806658350496696
0.5,0.1,0.1,64,10,100,1.0,0.4996914512746427
0.5,0.1,0.1,64,10,200,0.5,0.5011071939241291
0.5,0.1,0.1,64,10,200,0.7,0.5015352794804708
0.5,0.1,0.1,64,10,200,1.0,0.5028951091239087
0.5,0.1,0.2,4,1,50,0.5,0.43367639170605354
0.5,0.1,0.2,4,1,50,0.7,0.4306128361887149
0.5,0.1,0.2,4,1,50,1.0,0.43435688087833696
0.5,0.1,0.2,4,1,100,0.5,0.4621852121322642
0.5,0.1,0.2,4,1,100,0.7,0.45865468432665507
0.5,0.1,0.2,4,1,100,1.0,0.4596987173581805
0.5,0.1,0.2,4,1,200,0.5,0.4796390006365712
0.5,0.1,0.2,4,1,200,0.7,0.47854963969438713
0.5,0.1,0.2,4,1,200,1.0,0.47655218022904294
0.5,0.1,0.2,4,5,50,0.5,0.4320483401646629
0.5,0.1,0.2,4,5,50,0.7,0.4288955716698621
0.5,0.1,0.2,4,5,50,1.0,0.43467686588553583
0.5,0.1,0.2,4,5,100,0.5,0.4594784916042436
0.5,0.1,0.2,4,5,100,0.7,0.4575327191245632
0.5,0.1,0.2,4,5,100,1.0,0.4599957903934801
0.5,0.1,0.2,4,5,200,0.5,0.47949470869012184
0.5,0.1,0.2,4,5,200,0.7,0.47744516383064495
0.5,0.1,0.2,4,5,200,1.0,0.4775623050244233
0.5,0.1,0.2,4,10,50,0.5,0.4333984666663209
0.5,0.1,0.2,4,10,50,0.7,0.43165761859670665
0.5,0.1,0.2,4,10,50,1.0,0.4343524169728697
0.5,0.1,0.2,4,10,100,0.5,0.45973483558356193
0.5,0.1,0.2,4,10,100,0.7,0.4563689382623253
0.5,0.1,0.2,4,10,100,1.0,0.4593732266561001
0.5,0.1,0.2,4,10,200,0.5,0.48032045072435237
0.5,0.1,0.2,4,10,200,0.7,0.4765630861784956
0.5,0.1,0.2,4,10,200,1.0,0.47677475590081736
0.5,0.1,0.2,8,1,50,0.5,0.4782151251443834
0.5,0.1,0.2,8,1,50,0.7,0.47695056281688847
0.5,0.1,0.2,8,1,50,1.0,0.4747688329735456
0.5,0.1,0.2,8,1,100,0.5,0.49294319550685656
0.5,0.1,0.2,8,1,100,0.7,0.4914020536853713
0.5,0.1,0.2,8,1,100,1.0,0.4902963326380721
0.5,0.1,0.2,8,1,200,0.5,0.5003923437025409
0.5,0.1,0.2,8,1,200,0.7,0.4993103857492895
0.5,0.1,0.2,8,1,200,1.0,0.5001659641747476
0.5,0.1,0.2,8,5,50,0.5,0.477034855470897
0.5,0.1,0.2,8,5,50,0.7,0.4752145935323016
0.5,0.1,0.2,8,5,50,1.0,0.4745152267673638
0.5,0.1,0.2,8,5,100,0.5,0.491766588878851
0.5,0.1,0.2,8,5,100,0.7,0.490744489321193
0.5,0.1,0.2,8,5,100,1.0,0.4894570638322178
0.5,0.1,0.2,8,5,200,0.5,0.49950666242811786
0.5,0.1,0.2,8,5,200,0.7,0.49826948353876716
0.5,0.1,0.2,8,5,200,1.0,0.49996133985902613
0.5,0.1,0.2,8,10,50,0.5,0.4768495526225427
0.5,0.1,0.2,8,10,50,0.7,0.47508005481460946
0.5,0.1,0.2,8,10,50,1.0,0.4743157373113312
0.5,0.1,0.2,8,10,100,0.5,0.49092678213710145
0.5,0.1,0.2,8,10,100,0.7,0.48959973026210407
0.5,0.1,0.2,8,10,100,1.0,0.4895898514196488
0.5,0.1,0.2,8,10,200,0.5,0.4978657700165816
0.5,0.1,0.2,8,10,200,0.7,0.499090834381009
0.5,0.1,0.2,8,10,200,1.0,0.5003707559564422
0.5,0.1,0.2,16,1,50,0.5,0.4913889331558414
0.5,0.1,0.2,16,1,50,0.7,0.49189707371552155
0.5,0.1,0.2,16,1,50,1.0,0.4930951046703013
0.5,0.1,0.2,16,1,100,0.5,0.4973871399582661
0.5,0.1,0.2,16,1,100,0.7,0.4961326777984119
0.5,0.1,0.2,16,1,100,1.0,0.49771669947565916
0.5,0.1,0.2,16,1,200,0.5,0.4957793062226812
0.5,0.1,0.2,16,1,200,0.7,0.4974892954703154
0.5,0.1,0.2,16,1,200,1.0,0.4988119553550952
0.5,0.1,0.2,16,5,50,0.5,0.49227460708310256
0.5,0.1,0.2,16,5,50,0.7,0.49220747820217525
0.5,0.1,0.2,16,5,50,1.0,0.4946083949405318
0.5,0.1,0.2,16,5,100,0.5,0.4965506661571037
0.5,0.1,0.2,16,5,100,0.7,0.49704015257391965
0.5,0.1,0.2,16,5,100,1.0,0.5002174450819402
0.5,0.1,0.2,16,5,200,0.5,0.4960588019778405
0.5,0.1,0.2,16,5,200,0.7,0.49920552785777467
0.5,0.1,0.2,16,5,200,1.0,0.5010529009573942
0.5,0.1,0.2,16,10,50,0.5,0.4913323552514827
0.5,0.1,0.2,16,10,50,0.7,0.49321980630839285
0.5,0.1,0.2,16,10,50,1.0,0.4943950197458868
0.5,0.1,0.2,16,10,100,0.5,0.49912596537111625
0.5,0.1,0.2,16,10,100,0.7,0.49936668630160613
0.5,0.1,0.2,16,10,100,1.0,0.5010987673247719
0.5,0.1,0.2,16,10,200,0.5,0.4974691494983077
0.5,0.1,0.2,16,10,200,0.7,0.503491695706893
0.5,0.1,0.2,16,10,200,1.0,0.5038520259065489
0.5,0.1,0.2,32,1,50,0.5,0.4845397651216787
0.5,0.1,0.2,32,1,50,0.7,0.4843884425136269
0.5,0.1,0.2,32,1,50,1.0,0.48890317770141795
0.5,0.1,0.2,32,1,100,0.5,0.487476244859999
0.5,0.1,0.2,32,1,100,0.7,0.4878120904681473
0.5,0.1,0.2,32,1,100,1.0,0.4922398979049807
0.5,0.1,0.2,32,1,200,0.5,0.4863233805105574
0.5,0.1,0.2,32,1,200,0.7,0.49259264811861403
0.5,0.1,0.2,32,1,200,1.0,0.4924465238605598
0.5,0.1,0.2,32,5,50,0.5,0.4930992212962202
0.5,0.1,0.2,32,5,50,0.7,0.4935931844563461
0.5,0.1,0.2,32,5,50,1.0,0.495677583646111
0.5,0.1,0.2,32,5,100,0.5,0.49221915472969285
0.5,0.1,0.2,32,5,100,0.7,0.4929873705434609
0.5,0.1,0.2,32,5,100,1.0,0.49516238057160683
0.5,0.1,0.2,32,5,200,0.5,0.49100088305371065
0.5,0.1,0.2,32,5,200,0.7,0.492581136830774
0.5,0.1,0.2,32,5,200,1.0,0.49525926489481775
0.5,0.1,0.2,32,10,50,0.5,0.4929804934702064
0.5,0.1,0.2,32,10,50,0.7,0.4955664648769383
0.5,0.1,0.2,32,10,50,1.0,0.49788081331950057
0.5,0.1,0.2,32,10,100,0.5,0.4961528281798482
0.5,0.1,0.2,32,10,100,0.7,0.49772409002749035
0.5,0.1,0.2,32,10,100,1.0,0.5008207503803054
0.5,0.1,0.2,32,10,200,0.5,0.494339809303549
0.5,0.1,0.2,32,10,200,0.7,0.4966569112295498
0.5,0.1,0.2,32,10,200,1.0,0.4988500246531571
0.5,0.1,0.2,64,1,50,0.5,0.48244094820528916
0.5,0.1,0.2,64,1,50,0.7,0.4850202809669016
0.5,0.1,0.2,64,1,50,1.0,0.4863856506868278
0.5,0.1,0.2,64,1,100,0.5,0.4862902838212792
0.5,0.1,0.2,64,1,100,0.7,0.48752202988677346
0.5,0.1,0.2,64,1,100,1.0,0.4902191746678847
0.5,0.1,0.2,64,1,200,0.5,0.48858014231222446
0.5,0.1,0.2,64,1,200,0.7,0.49096319166391694
0.5,0.1,0.2,64,1,200,1.0,0.4906786284797547
0.5,0.1,0.2,64,5,50,0.5,0.4916573736594607
0.5,0.1,0.2,64,5,50,0.7,0.4937366503590584
0.5,0.1,0.2,64,5,50,1.0,0.4964391653251736
0.5,0.1,0.2,64,5,100,0.5,0.4933011125985951
0.5,0.1,0.2,64,5,100,0.7,0.4937906435611903
0.5,0.1,0.2,64,5,100,1.0,0.49554079524633465
0.5,0.1,0.2,64,5,200,0.5,0.4924811144765406
0.5,0.1,0.2,64,5,200,0.7,0.49455630130851197
0.5,0.1,0.2,64,5,200,1.0,0.4964770649661014
0.5,0.1,0.2,64,10,50,0.5,0.4932274671687134
0.5,0.1,0.2,64,10,50,0.7,0.4958919456963598
0.5,0.1,0.2,64,10,50,1.0,0.4973926696013955
0.5,0.1,0.2,64,10,100,0.5,0.4969644332927316
0.5,0.1,0.2,64,10,100,0.7,0.4980745248509822
0.5,0.1,0.2,64,10,100,1.0,0.49813620094211913
0.5,0.1,0.2,64,10,200,0.5,0.4949628843953459
0.5,0.1,0.2,64,10,200,0.7,0.4960814973185237
0.5,0.1,0.2,64,10,200,1.0,0.49712460242610373
0.5,0.2,0.01,4,1,50,0.5,0.0
0.5,0.2,0.01,4,1,50,0.7,0.0
0.5,0.2,0.01,4,1,50,1.0,0.0
0.5,0.2,0.01,4,1,100,0.5,0.02121390845291211
0.5,0.2,0.01,4,1,100,0.7,0.02458294623735863
0.5,0.2,0.01,4,1,100,1.0,0.02805889542296679
0.5,0.2,0.01,4,1,200,0.5,0.2464313721833726
0.5,0.2,0.01,4,1,200,0.7,0.2465621592733307
0.5,0.2,0.01,4,1,200,1.0,0.24415624501689318
0.5,0.2,0.01,4,5,50,0.5,0.0
0.5,0.2,0.01,4,5,50,0.7,0.0
0.5,0.2,0.01,4,5,50,1.0,0.0
0.5,0.2,0.01,4,5,100,0.5,0.02121390845291211
0.5,0.2,0.01,4,5,100,0.7,0.02458294623735863
0.5,0.2,0.01,4,5,100,1.0,0.02805889542296679
0.5,0.2,0.01,4,5,200,0.5,0.24621724403495085
0.5,0.2,0.01,4,5,200,0.7,0.24616606928534834
0.5,0.2,0.01,4,5,200,1.0,0.24406530173401772
0.5,0.2,0.01,4,10,50,0.5,0.0
0.5,0.2,0.01,4,10,50,0.7,0.0
0.5,0.2,0.01,4,10,50,1.0,0.0
0.5,0.2,0.01,4,10,100,0.5,0.021245604332397586
0.5,0.2,0.01,4,10,100,0.7,0.02458294623735863
0.5,0.2,0.01,4,10,100,1.0,0.0284318316007602
0.5,0.2,0.01,4,10,200,0.5,0.24597419880777371
0.5,0.2,0.01,4,10,200,0.7,0.24674017217495278
0.5,0.2,0.01,4,10,200,1.0,0.24434823941462877
0.5,0.2,0.01,8,1,50,0.5,0.0
0.5,0.2,0.01,8,1,50,0.7,0.0
0.5,0.2,0.01,8,1,50,1.0,0.0
0.5,0.2,0.01,8,1,100,0.5,0.12470852566310187
0.5,0.2,0.01,8,1,100,0.7,0.12667502616127602
0.5,0.2,0.01,8,1,100,1.0,0.13040214006862497
0.5,0.2,0.01,8,1,200,0.5,0.35712953164694644
0.5,0.2,0.01,8,1,200,0.7,0.3580578824039386
0.5,0.2,0.01,8,1,200,1.0,0.35937997167415353
0.5,0.2,0.01,8,5,50,0.5,0.0
0.5,0.2,0.01,8,5,50,0.7,0.0
0.5,0.2,0.01,8,5,50,1.0,0.0
0.5,0.2,0.01,8,5,100,0.5,0.12430276457788782
0.5,0.2,0.01,8,5,100,0.7,0.12617938409573917
0.5,0.2,0.01,8,5,100,1.0,0.13005836420205216
0.5,0.2,0.01,8,5,200,0.5,0.3552159413087821
0.5,0.2,0.01,8,5,200,0.7,0.3576552378563989
0.5,0.2,0.01,8,5,200,1.0,0.358201858155553
0.5,0.2,0.01,8,10,50,0.5,0.0
0.5,0.2,0.01,8,10,50,0.7,0.0
0.5,0.2,0.01,8,10,50,1.0,0.0
0.5,0.2,0.01,8,10,100,0.5,0.12200720504464418
0.5,0.2,0.01,8,10,100,0.7,0.12414698117265444
0.5,0.2,0.01,8,10,100,1.0,0.12956482510898115
0.5,0.2,0.01,8,10,200,0.5,0.35356666600236736
0.5,0.2,0.01,8,10,200,0.7,0.3558003164110073
0.5,0.2,0.01,8,10,200,1.0,0.3568223155737576
0.5,0.2,0.01,16,1,50,0.5,0.0
0.5,0.2,0.01,16,1,50,0.7,0.0
0.5,0.2,0.01,16,1,50,1.0,0.0
0.5,0.2,0.01,16,1,100,0.5,0.16551540627968034
0.5,0.2,0.01,16,1,100,0.7,0.1716585432518328
0.5,0.2,0.01,16,1,100,1.0,0.17665654296164957
0.5,0.2,0.01,16,1,200,0.5,0.38862368654590357
0.5,0.2,0.01,16,1,200,0.7,0.3913037149640614
0.5,0.2,0.01,16,1,200,1.0,0.3955493680490976
0.5,0.2,0.01,16,5,50,0.5,0.0
0.5,0.2,0.01,16,5,50,0.7,0.0
0.5,0.2,0.01,16,5,50,1.0,0.0
0.5,0.2,0.01,16,5,100,0.5,0.15934173392762147
0.5,0.2,0.01,16,5,100,0.7,0.16559487642133783
0.5,0.2,0.01,16,5,100,1.0,0.1711341619700264
0.5,0.2,0.01,16,5,200,0.5,0.38396047619221463
0.5,0.2,0.01,16,5,200,0.7,0.3877711317543415
0.5,0.2,0.01,16,5,200,1.0,0.3920492560669823
0.5,0.2,0.01,16,10,50,0.5,0.0
0.5,0.2,0.01,16,10,50,0.7,0.0
0.5,0.2,0.01,16,10,50,1.0,0.0
0.5,0.2,0.01,16,10,100,0.5,0.15319975986301426
0.5,0.2,0.01,16,10,100,0.7,0.1610082180364645
0.5,0.2,0.01,16,10,100,1.0,0.1675501573652114
0.5,0.2,0.01,16,10,200,0.5,0.38014452819285555
0.5,0.2,0.01,16,10,200,0.7,0.38431000300920726
0.5,0.2,0.01,16,10,200,1.0,0.3892070011154019
0.5,0.2,0.01,32,1,50,0.5,0.0
0.5,0.2,0.01,32,1,50,0.7,0.0
0.5,0.2,0.01,32,1,50,1.0,0.0
0.5,0.2,0.01,32,1,100,0.5,0.17108617280289107
0.5,0.2,0.01,32,1,100,0.7,0.17677893865875913
0.5,0.2,0.01,32,1,100,1.0,0.18438502876534837
0.5,0.2,0.01,32,1,200,0.5,0.3856893763321361
0.5,0.2,0.01,32,1,200,0.7,0.3903051373015072
0.5,0.2,0.01,32,1,200,1.0,0.393944150415176
0.5,0.2,0.01,32,5,50,0.5,0.0
0.5,0.2,0.01,32,5,50,0.7,0.0
0.5,0.2,0.01,32,5,50,1.0,0.0
0.5,0.2,0.01,32,5,100,0.5,0.1625770502636917
0.5,0.2,0.01,32,5,100,0.7,0.17057990475713733
0.5,0.2,0.01,32,5,100,1.0,0.17690400930178782
0.5,0.2,0.01,32,5,200,0.5,0.3861823912432975
0.5,0.2,0.01,32,5,200,0.7,0.39037054253158354
0.5,0.2,0.01,32,5,200,1.0,0.39626990130545386
0.5,0.2,0.01,32,10,50,0.5,0.0
0.5,0.2,0.01,32,10,50,0.7,0.0
0.5,0.2,0.01,32,10,50,1.0,0.0
0.5,0.2,0.01,32,10,100,0.5,0.15591498806987394
0.5,0.2,0.01,32,10,100,0.7,0.163798775772924
0.5,0.2,0.01,32,10,100,1.0,0.17249098868890989
0.5,0.2,0.01,32,10,200,0.5,0.38255003930821
0.5,0.2,0.01,32,10,200,0.7,0.3877475390067748
0.5,0.2,0.01,32,10,200,1.0,0.3927626364756071
0.5,0.2,0.01,64,1,50,0.5,0.0
0.5,0.2,0.01,64,1,50,0.7,0.0
0.5,0.2,0.01,64,1,50,1.0,0.0
0.5,0.2,0.01,64,1,100,0.5,0.1703008242284202
0.5,0.2,0.01,64,1,100,0.7,0.17677851416110565
0.5,0.2,0.01,64,1,100,1.0,0.18349259080050997
0.5,0.2,0.01,64,1,200,0.5,0.38509806610434283
0.5,0.2,0.01,64,1,200,0.7,0.38857764822733126
0.5,0.2,0.01,64,1,200,1.0,0.3925306510277357
0.5,0.2,0.01,64,5,50,0.5,0.0
0.5,0.2,0.01,64,5,50,0.7,0.0
0.5,0.2,0.01,64,5,50,1.0,0.0
0.5,0.2,0.01,64,5,100,0.5,0.16250126230000347
0.5,0.2,0.01,64,5,100,0.7,0.17048732256614027
0.5,0.2,0.01,64,5,100,1.0,0.17712485367840416
0.5,0.2,0.01,64,5,200,0.5,0.386799767521872
0.5,0.2,0.01,64,5,200,0.7,0.39052447682767594
0.5,0.2,0.01,64,5,200,1.0,0.3965206273604853
0.5,0.2,0.01,64,10,50,0.5,0.0
0.5,0.2,0.01,64,10,50,0.7,0.0
0.5,0.2,0.01,64,10,50,1.0,0.0
0.5,0.2,0.01,64,10,100,0.5,0.1559796135856163
0.5,0.2,0.01,64,10,100,0.7,0.16377715650703173
0.5,0.2,0.01,64,10,100,1.0,0.17223651473411186
0.5,0.2,0.01,64,10,200,0.5,0.38242864279853617
0.5,0.2,0.01,64,10,200,0.7,0.3880696365594347
0.5,0.2,0.01,64,10,200,1.0,0.3929410972535372
0.5,0.2,0.1,4,1,50,0.5,0.3830539608135192
0.5,0.2,0.1,4,1,50,0.7,0.38587161908663115
