criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
entropy,12,log2,16,1,128,random,0.34957586810902935
entropy,12,log2,16,1,256,best,0.38450138041021686
entropy,12,log2,16,1,256,random,0.36770522994006244
entropy,12,log2,16,2,16,best,0.3866479625115892
entropy,12,log2,16,2,16,random,0.3683799687723641
entropy,12,log2,16,2,32,best,0.37486197367029117
entropy,12,log2,16,2,32,random,0.3662942201301422
entropy,12,log2,16,2,64,best,0.3624040974395306
entropy,12,log2,16,2,64,random,0.3688832997879515
entropy,12,log2,16,2,128,best,0.3956903782057306
entropy,12,log2,16,2,128,random,0.34957586810902935
entropy,12,log2,16,2,256,best,0.38450138041021686
entropy,12,log2,16,2,256,random,0.36770522994006244
entropy,12,log2,16,4,16,best,0.3866479625115892
entropy,12,log2,16,4,16,random,0.3683799687723641
entropy,12,log2,16,4,32,best,0.37486197367029117
entropy,12,log2,16,4,32,random,0.3662942201301422
entropy,12,log2,16,4,64,best,0.3624040974395306
entropy,12,log2,16,4,64,random,0.3688832997879515
entropy,12,log2,16,4,128,best,0.3956903782057306
entropy,12,log2,16,4,128,random,0.34957586810902935
entropy,12,log2,16,4,256,best,0.38450138041021686
entropy,12,log2,16,4,256,random,0.36770522994006244
entropy,12,log2,16,8,16,best,0.3866479625115892
entropy,12,log2,16,8,16,random,0.3683799687723641
entropy,12,log2,16,8,32,best,0.37486197367029117
entropy,12,log2,16,8,32,random,0.3662942201301422
entropy,12,log2,16,8,64,best,0.3624040974395306
entropy,12,log2,16,8,64,random,0.3688832997879515
entropy,12,log2,16,8,128,best,0.3956903782057306
entropy,12,log2,16,8,128,random,0.34957586810902935
entropy,12,log2,16,8,256,best,0.38450138041021686
entropy,12,log2,16,8,256,random,0.36770522994006244
entropy,12,log2,16,16,16,best,0.3866479625115892
entropy,12,log2,16,16,16,random,0.3683799687723641
entropy,12,log2,16,16,32,best,0.37486197367029117
entropy,12,log2,16,16,32,random,0.3662942201301422
entropy,12,log2,16,16,64,best,0.3624040974395306
entropy,12,log2,16,16,64,random,0.3688832997879515
entropy,12,log2,16,16,128,best,0.3956903782057306
entropy,12,log2,16,16,128,random,0.34957586810902935
entropy,12,log2,16,16,256,best,0.38450138041021686
entropy,12,log2,16,16,256,random,0.36770522994006244
entropy,12,log2,16,32,16,best,0.3866479625115892
entropy,12,log2,16,32,16,random,0.3683799687723641
entropy,12,log2,16,32,32,best,0.37486197367029117
entropy,12,log2,16,32,32,random,0.3662942201301422
entropy,12,log2,16,32,64,best,0.3624040974395306
entropy,12,log2,16,32,64,random,0.3688832997879515
entropy,12,log2,16,32,128,best,0.3956903782057306
entropy,12,log2,16,32,128,random,0.34957586810902935
entropy,12,log2,16,32,256,best,0.38450138041021686
entropy,12,log2,16,32,256,random,0.36770522994006244
entropy,12,log2,16,64,16,best,0.3888195574219213
entropy,12,log2,16,64,16,random,0.34289550207900515
entropy,12,log2,16,64,32,best,0.3699443590967508
entropy,12,log2,16,64,32,random,0.3623232488041288
entropy,12,log2,16,64,64,best,0.3703019928108504
entropy,12,log2,16,64,64,random,0.38262035894230956
entropy,12,log2,16,64,128,best,0.3957357115016451
entropy,12,log2,16,64,128,random,0.35289027574895476
entropy,12,log2,16,64,256,best,0.37364106677796666
entropy,12,log2,16,64,256,random,0.3733643379151306
entropy,12,log2,16,128,16,best,0.38333537819737556
entropy,12,log2,16,128,16,random,0.3453455548819407
entropy,12,log2,16,128,32,best,0.37827610116890004
entropy,12,log2,16,128,32,random,0.37403156692016354
entropy,12,log2,16,128,64,best,0.3651978414355392
entropy,12,log2,16,128,64,random,0.37140351738317406
entropy,12,log2,16,128,128,best,0.40096267862651874
entropy,12,log2,16,128,128,random,0.358974325443622
entropy,12,log2,16,128,256,best,0.3772853213416056
entropy,12,log2,16,128,256,random,0.3736494546402982
entropy,12,log2,16,256,16,best,0.38986189287458467
entropy,12,log2,16,256,16,random,0.3348976502420426
entropy,12,log2,16,256,32,best,0.37322987359335524
entropy,12,log2,16,256,32,random,0.3738127635970257
entropy,12,log2,16,256,64,best,0.3815961383012751
entropy,12,log2,16,256,64,random,0.3735759613445468
entropy,12,log2,16,256,128,best,0.383236184286116
entropy,12,log2,16,256,128,random,0.35001388967642083
entropy,12,log2,16,256,256,best,0.3786376926468993
entropy,12,log2,16,256,256,random,0.36826628727087846
entropy,12,log2,32,1,16,best,0.38667820469538644
entropy,12,log2,32,1,16,random,0.3393994622112358
entropy,12,log2,32,1,32,best,0.36410949673933485
entropy,12,log2,32,1,32,random,0.36254904060913357
entropy,12,log2,32,1,64,best,0.3797102824718608
entropy,12,log2,32,1,64,random,0.3732496910547855
entropy,12,log2,32,1,128,best,0.40292567628630027
entropy,12,log2,32,1,128,random,0.36548354750346296
entropy,12,log2,32,1,256,best,0.37395345394059687
entropy,12,log2,32,1,256,random,0.35894453786662117
entropy,12,log2,32,2,16,best,0.38667820469538644
entropy,12,log2,32,2,16,random,0.3393994622112358
entropy,12,log2,32,2,32,best,0.36410949673933485
entropy,12,log2,32,2,32,random,0.36254904060913357
entropy,12,log2,32,2,64,best,0.3797102824718608
entropy,12,log2,32,2,64,random,0.3732496910547855
entropy,12,log2,32,2,128,best,0.40292567628630027
entropy,12,log2,32,2,128,random,0.36548354750346296
entropy,12,log2,32,2,256,best,0.37395345394059687
entropy,12,log2,32,2,256,random,0.35894453786662117
entropy,12,log2,32,4,16,best,0.38667820469538644
entropy,12,log2,32,4,16,random,0.3393994622112358
entropy,12,log2,32,4,32,best,0.36410949673933485
entropy,12,log2,32,4,32,random,0.36254904060913357
entropy,12,log2,32,4,64,best,0.3797102824718608
entropy,12,log2,32,4,64,random,0.3732496910547855
entropy,12,log2,32,4,128,best,0.40292567628630027
entropy,12,log2,32,4,128,random,0.36548354750346296
entropy,12,log2,32,4,256,best,0.37395345394059687
entropy,12,log2,32,4,256,random,0.35894453786662117
entropy,12,log2,32,8,16,best,0.38667820469538644
entropy,12,log2,32,8,16,random,0.3393994622112358
entropy,12,log2,32,8,32,best,0.36410949673933485
entropy,12,log2,32,8,32,random,0.36254904060913357
entropy,12,log2,32,8,64,best,0.3797102824718608
entropy,12,log2,32,8,64,random,0.3732496910547855
entropy,12,log2,32,8,128,best,0.40292567628630027
entropy,12,log2,32,8,128,random,0.36548354750346296
entropy,12,log2,32,8,256,best,0.37395345394059687
entropy,12,log2,32,8,256,random,0.35894453786662117
entropy,12,log2,32,16,16,best,0.38667820469538644
entropy,12,log2,32,16,16,random,0.3393994622112358
entropy,12,log2,32,16,32,best,0.36410949673933485
entropy,12,log2,32,16,32,random,0.36254904060913357
entropy,12,log2,32,16,64,best,0.3797102824718608
entropy,12,log2,32,16,64,random,0.3732496910547855
entropy,12,log2,32,16,128,best,0.40292567628630027
entropy,12,log2,32,16,128,random,0.36548354750346296
entropy,12,log2,32,16,256,best,0.37395345394059687
entropy,12,log2,32,16,256,random,0.35894453786662117
entropy,12,log2,32,32,16,best,0.38667820469538644
entropy,12,log2,32,32,16,random,0.3393994622112358
entropy,12,log2,32,32,32,best,0.36410949673933485
entropy,12,log2,32,32,32,random,0.36254904060913357
entropy,12,log2,32,32,64,best,0.3797102824718608
entropy,12,log2,32,32,64,random,0.3732496910547855
entropy,12,log2,32,32,128,best,0.40292567628630027
entropy,12,log2,32,32,128,random,0.36548354750346296
entropy,12,log2,32,32,256,best,0.37395345394059687
entropy,12,log2,32,32,256,random,0.35894453786662117
entropy,12,log2,32,64,16,best,0.38667820469538644
entropy,12,log2,32,64,16,random,0.3393994622112358
entropy,12,log2,32,64,32,best,0.36410949673933485
entropy,12,log2,32,64,32,random,0.36254904060913357
entropy,12,log2,32,64,64,best,0.3797102824718608
entropy,12,log2,32,64,64,random,0.3732496910547855
entropy,12,log2,32,64,128,best,0.40292567628630027
entropy,12,log2,32,64,128,random,0.36548354750346296
entropy,12,log2,32,64,256,best,0.37395345394059687
entropy,12,log2,32,64,256,random,0.35894453786662117
entropy,12,log2,32,128,16,best,0.3851012832940229
entropy,12,log2,32,128,16,random,0.357470813177249
entropy,12,log2,32,128,32,best,0.36714907164581323
entropy,12,log2,32,128,32,random,0.35752662595696166
entropy,12,log2,32,128,64,best,0.36802904810139553
entropy,12,log2,32,128,64,random,0.3594436225515764
entropy,12,log2,32,128,128,best,0.3957797156559959
entropy,12,log2,32,128,128,random,0.36143958702605516
entropy,12,log2,32,128,256,best,0.37002528118803957
entropy,12,log2,32,128,256,random,0.37722643312389703
entropy,12,log2,32,256,16,best,0.38387150730977
entropy,12,log2,32,256,16,random,0.3438083119811514
entropy,12,log2,32,256,32,best,0.3657416306840644
entropy,12,log2,32,256,32,random,0.3587291210152535
entropy,12,log2,32,256,64,best,0.3646062287917721
entropy,12,log2,32,256,64,random,0.37309729765964844
entropy,12,log2,32,256,128,best,0.3923113087773699
entropy,12,log2,32,256,128,random,0.3486731949859523
entropy,12,log2,32,256,256,best,0.3853457348098887
entropy,12,log2,32,256,256,random,0.3680666412399784
entropy,12,log2,64,1,16,best,0.38318829264783094
entropy,12,log2,64,1,16,random,0.3236975836283798
entropy,12,log2,64,1,32,best,0.35466153286161645
entropy,12,log2,64,1,32,random,0.365739545822308
entropy,12,log2,64,1,64,best,0.3631646226967722
entropy,12,log2,64,1,64,random,0.3794829039203438
entropy,12,log2,64,1,128,best,0.3929065378607397
entropy,12,log2,64,1,128,random,0.3568113790027067
entropy,12,log2,64,1,256,best,0.36323467487950384
entropy,12,log2,64,1,256,random,0.37021210747947286
entropy,12,log2,64,2,16,best,0.38318829264783094
entropy,12,log2,64,2,16,random,0.3236975836283798
entropy,12,log2,64,2,32,best,0.35466153286161645
entropy,12,log2,64,2,32,random,0.365739545822308
entropy,12,log2,64,2,64,best,0.3631646226967722
entropy,12,log2,64,2,64,random,0.3794829039203438
entropy,12,log2,64,2,128,best,0.3929065378607397
entropy,12,log2,64,2,128,random,0.3568113790027067
entropy,12,log2,64,2,256,best,0.36323467487950384
entropy,12,log2,64,2,256,random,0.37021210747947286
entropy,12,log2,64,4,16,best,0.38318829264783094
entropy,12,log2,64,4,16,random,0.3236975836283798
entropy,12,log2,64,4,32,best,0.35466153286161645
entropy,12,log2,64,4,32,random,0.365739545822308
entropy,12,log2,64,4,64,best,0.3631646226967722
entropy,12,log2,64,4,64,random,0.3794829039203438
entropy,12,log2,64,4,128,best,0.3929065378607397
entropy,12,log2,64,4,128,random,0.3568113790027067
entropy,12,log2,64,4,256,best,0.36323467487950384
entropy,12,log2,64,4,256,random,0.37021210747947286
entropy,12,log2,64,8,16,best,0.38318829264783094
entropy,12,log2,64,8,16,random,0.3236975836283798
entropy,12,log2,64,8,32,best,0.35466153286161645
entropy,12,log2,64,8,32,random,0.365739545822308
entropy,12,log2,64,8,64,best,0.3631646226967722
entropy,12,log2,64,8,64,random,0.3794829039203438
entropy,12,log2,64,8,128,best,0.3929065378607397
entropy,12,log2,64,8,128,random,0.3568113790027067
entropy,12,log2,64,8,256,best,0.36323467487950384
entropy,12,log2,64,8,256,random,0.37021210747947286
entropy,12,log2,64,16,16,best,0.38318829264783094
entropy,12,log2,64,16,16,random,0.3236975836283798
entropy,12,log2,64,16,32,best,0.35466153286161645
entropy,12,log2,64,16,32,random,0.365739545822308
entropy,12,log2,64,16,64,best,0.3631646226967722
entropy,12,log2,64,16,64,random,0.3794829039203438
entropy,12,log2,64,16,128,best,0.3929065378607397
entropy,12,log2,64,16,128,random,0.3568113790027067
entropy,12,log2,64,16,256,best,0.36323467487950384
entropy,12,log2,64,16,256,random,0.37021210747947286
entropy,12,log2,64,32,16,best,0.38318829264783094
entropy,12,log2,64,32,16,random,0.3236975836283798
entropy,12,log2,64,32,32,best,0.35466153286161645
entropy,12,log2,64,32,32,random,0.365739545822308
entropy,12,log2,64,32,64,best,0.3631646226967722
entropy,12,log2,64,32,64,random,0.3794829039203438
entropy,12,log2,64,32,128,best,0.3929065378607397
entropy,12,log2,64,32,128,random,0.3568113790027067
entropy,12,log2,64,32,256,best,0.36323467487950384
entropy,12,log2,64,32,256,random,0.37021210747947286
entropy,12,log2,64,64,16,best,0.38318829264783094
entropy,12,log2,64,64,16,random,0.3236975836283798
entropy,12,log2,64,64,32,best,0.35466153286161645
entropy,12,log2,64,64,32,random,0.365739545822308
entropy,12,log2,64,64,64,best,0.3631646226967722
entropy,12,log2,64,64,64,random,0.3794829039203438
entropy,12,log2,64,64,128,best,0.3929065378607397
entropy,12,log2,64,64,128,random,0.3568113790027067
entropy,12,log2,64,64,256,best,0.36323467487950384
entropy,12,log2,64,64,256,random,0.37021210747947286
entropy,12,log2,64,128,16,best,0.38318829264783094
entropy,12,log2,64,128,16,random,0.3236975836283798
entropy,12,log2,64,128,32,best,0.35466153286161645
entropy,12,log2,64,128,32,random,0.365739545822308
entropy,12,log2,64,128,64,best,0.3631646226967722
entropy,12,log2,64,128,64,random,0.3794829039203438
entropy,12,log2,64,128,128,best,0.3929065378607397
entropy,12,log2,64,128,128,random,0.3568113790027067
entropy,12,log2,64,128,256,best,0.36323467487950384
entropy,12,log2,64,128,256,random,0.37021210747947286
entropy,12,log2,64,256,16,best,0.38478216937702553
entropy,12,log2,64,256,16,random,0.3563926033383793
entropy,12,log2,64,256,32,best,0.3696790982848179
entropy,12,log2,64,256,32,random,0.34849113466352816
entropy,12,log2,64,256,64,best,0.35909012387685296
entropy,12,log2,64,256,64,random,0.3641835221490915
entropy,12,log2,64,256,128,best,0.38976310266617825
entropy,12,log2,64,256,128,random,0.34221040739788994
entropy,12,log2,64,256,256,best,0.3824239394941726
entropy,12,log2,64,256,256,random,0.36358925961992333
entropy,12,log2,128,1,16,best,0.3816978280787935
entropy,12,log2,128,1,16,random,0.3326740359296326
entropy,12,log2,128,1,32,best,0.3648303905939712
entropy,12,log2,128,1,32,random,0.3587276233539733
entropy,12,log2,128,1,64,best,0.35360807519338805
entropy,12,log2,128,1,64,random,0.37082076135272457
entropy,12,log2,128,1,128,best,0.3937769576732526
entropy,12,log2,128,1,128,random,0.34205434305347104
entropy,12,log2,128,1,256,best,0.3892192484830678
entropy,12,log2,128,1,256,random,0.3720687269368487
entropy,12,log2,128,2,16,best,0.3816978280787935
entropy,12,log2,128,2,16,random,0.3326740359296326
entropy,12,log2,128,2,32,best,0.3648303905939712
entropy,12,log2,128,2,32,random,0.3587276233539733
entropy,12,log2,128,2,64,best,0.35360807519338805
entropy,12,log2,128,2,64,random,0.37082076135272457
entropy,12,log2,128,2,128,best,0.3937769576732526
entropy,12,log2,128,2,128,random,0.34205434305347104
entropy,12,log2,128,2,256,best,0.3892192484830678
entropy,12,log2,128,2,256,random,0.3720687269368487
entropy,12,log2,128,4,16,best,0.3816978280787935
entropy,12,log2,128,4,16,random,0.3326740359296326
entropy,12,log2,128,4,32,best,0.3648303905939712
entropy,12,log2,128,4,32,random,0.3587276233539733
entropy,12,log2,128,4,64,best,0.35360807519338805
entropy,12,log2,128,4,64,random,0.37082076135272457
entropy,12,log2,128,4,128,best,0.3937769576732526
entropy,12,log2,128,4,128,random,0.34205434305347104
entropy,12,log2,128,4,256,best,0.3892192484830678
entropy,12,log2,128,4,256,random,0.3720687269368487
entropy,12,log2,128,8,16,best,0.3816978280787935
entropy,12,log2,128,8,16,random,0.3326740359296326
entropy,12,log2,128,8,32,best,0.3648303905939712
entropy,12,log2,128,8,32,random,0.3587276233539733
entropy,12,log2,128,8,64,best,0.35360807519338805
entropy,12,log2,128,8,64,random,0.37082076135272457
entropy,12,log2,128,8,128,best,0.3937769576732526
entropy,12,log2,128,8,128,random,0.34205434305347104
entropy,12,log2,128,8,256,best,0.3892192484830678
entropy,12,log2,128,8,256,random,0.3720687269368487
entropy,12,log2,128,16,16,best,0.3816978280787935
entropy,12,log2,128,16,16,random,0.3326740359296326
entropy,12,log2,128,16,32,best,0.3648303905939712
entropy,12,log2,128,16,32,random,0.3587276233539733
entropy,12,log2,128,16,64,best,0.35360807519338805
entropy,12,log2,128,16,64,random,0.37082076135272457
entropy,12,log2,128,16,128,best,0.3937769576732526
entropy,12,log2,128,16,128,random,0.34205434305347104
entropy,12,log2,128,16,256,best,0.3892192484830678
entropy,12,log2,128,16,256,random,0.3720687269368487
entropy,12,log2,128,32,16,best,0.3816978280787935
entropy,12,log2,128,32,16,random,0.3326740359296326
entropy,12,log2,128,32,32,best,0.3648303905939712
entropy,12,log2,128,32,32,random,0.3587276233539733
entropy,12,log2,128,32,64,best,0.35360807519338805
entropy,12,log2,128,32,64,random,0.37082076135272457
entropy,12,log2,128,32,128,best,0.3937769576732526
entropy,12,log2,128,32,128,random,0.34205434305347104
entropy,12,log2,128,32,256,best,0.3892192484830678
entropy,12,log2,128,32,256,random,0.3720687269368487
entropy,12,log2,128,64,16,best,0.3816978280787935
entropy,12,log2,128,64,16,random,0.3326740359296326
entropy,12,log2,128,64,32,best,0.3648303905939712
entropy,12,log2,128,64,32,random,0.3587276233539733
entropy,12,log2,128,64,64,best,0.35360807519338805
entropy,12,log2,128,64,64,random,0.37082076135272457
entropy,12,log2,128,64,128,best,0.3937769576732526
entropy,12,log2,128,64,128,random,0.34205434305347104
entropy,12,log2,128,64,256,best,0.3892192484830678
entropy,12,log2,128,64,256,random,0.3720687269368487
entropy,12,log2,128,128,16,best,0.3816978280787935
entropy,12,log2,128,128,16,random,0.3326740359296326
entropy,12,log2,128,128,32,best,0.3648303905939712
entropy,12,log2,128,128,32,random,0.3587276233539733
entropy,12,log2,128,128,64,best,0.35360807519338805
entropy,12,log2,128,128,64,random,0.37082076135272457
entropy,12,log2,128,128,128,best,0.3937769576732526
entropy,12,log2,128,128,128,random,0.34205434305347104
entropy,12,log2,128,128,256,best,0.3892192484830678
entropy,12,log2,128,128,256,random,0.3720687269368487
entropy,12,log2,128,256,16,best,0.3816978280787935
entropy,12,log2,128,256,16,random,0.3326740359296326
entropy,12,log2,128,256,32,best,0.3648303905939712
entropy,12,log2,128,256,32,random,0.3587276233539733
entropy,12,log2,128,256,64,best,0.35360807519338805
entropy,12,log2,128,256,64,random,0.37082076135272457
entropy,12,log2,128,256,128,best,0.3937769576732526
entropy,12,log2,128,256,128,random,0.34205434305347104
entropy,12,log2,128,256,256,best,0.3892192484830678
entropy,12,log2,128,256,256,random,0.3720687269368487
entropy,12,log2,256,1,16,best,0.37667453368566955
entropy,12,log2,256,1,16,random,0.3320484087413865
entropy,12,log2,256,1,32,best,0.3623156380836415
entropy,12,log2,256,1,32,random,0.33621154102889816
entropy,12,log2,256,1,64,best,0.3530727054785932
entropy,12,log2,256,1,64,random,0.36109533407287026
entropy,12,log2,256,1,128,best,0.39276942224937966
entropy,12,log2,256,1,128,random,0.33355262617815445
entropy,12,log2,256,1,256,best,0.36265363391508937
entropy,12,log2,256,1,256,random,0.3876662910167305
entropy,12,log2,256,2,16,best,0.37667453368566955
entropy,12,log2,256,2,16,random,0.3320484087413865
entropy,12,log2,256,2,32,best,0.3623156380836415
entropy,12,log2,256,2,32,random,0.33621154102889816
entropy,12,log2,256,2,64,best,0.3530727054785932
entropy,12,log2,256,2,64,random,0.36109533407287026
entropy,12,log2,256,2,128,best,0.39276942224937966
entropy,12,log2,256,2,128,random,0.33355262617815445
entropy,12,log2,256,2,256,best,0.36265363391508937
entropy,12,log2,256,2,256,random,0.3876662910167305
entropy,12,log2,256,4,16,best,0.37667453368566955
entropy,12,log2,256,4,16,random,0.3320484087413865
entropy,12,log2,256,4,32,best,0.3623156380836415
entropy,12,log2,256,4,32,random,0.33621154102889816
entropy,12,log2,256,4,64,best,0.3530727054785932
entropy,12,log2,256,4,64,random,0.36109533407287026
entropy,12,log2,256,4,128,best,0.39276942224937966
entropy,12,log2,256,4,128,random,0.33355262617815445
entropy,12,log2,256,4,256,best,0.36265363391508937
entropy,12,log2,256,4,256,random,0.3876662910167305
entropy,12,log2,256,8,16,best,0.37667453368566955
entropy,12,log2,256,8,16,random,0.3320484087413865
entropy,12,log2,256,8,32,best,0.3623156380836415
entropy,12,log2,256,8,32,random,0.33621154102889816
entropy,12,log2,256,8,64,best,0.3530727054785932
entropy,12,log2,256,8,64,random,0.36109533407287026
entropy,12,log2,256,8,128,best,0.39276942224937966
entropy,12,log2,256,8,128,random,0.33355262617815445
entropy,12,log2,256,8,256,best,0.36265363391508937
entropy,12,log2,256,8,256,random,0.3876662910167305
entropy,12,log2,256,16,16,best,0.37667453368566955
entropy,12,log2,256,16,16,random,0.3320484087413865
entropy,12,log2,256,16,32,best,0.3623156380836415
entropy,12,log2,256,16,32,random,0.33621154102889816
entropy,12,log2,256,16,64,best,0.3530727054785932
entropy,12,log2,256,16,64,random,0.36109533407287026
entropy,12,log2,256,16,128,best,0.39276942224937966
entropy,12,log2,256,16,128,random,0.33355262617815445
entropy,12,log2,256,16,256,best,0.36265363391508937
entropy,12,log2,256,16,256,random,0.3876662910167305
entropy,12,log2,256,32,16,best,0.37667453368566955
entropy,12,log2,256,32,16,random,0.3320484087413865
entropy,12,log2,256,32,32,best,0.3623156380836415
entropy,12,log2,256,32,32,random,0.33621154102889816
entropy,12,log2,256,32,64,best,0.3530727054785932
entropy,12,log2,256,32,64,random,0.36109533407287026
entropy,12,log2,256,32,128,best,0.39276942224937966
entropy,12,log2,256,32,128,random,0.33355262617815445
entropy,12,log2,256,32,256,best,0.36265363391508937
entropy,12,log2,256,32,256,random,0.3876662910167305
entropy,12,log2,256,64,16,best,0.37667453368566955
entropy,12,log2,256,64,16,random,0.3320484087413865
entropy,12,log2,256,64,32,best,0.3623156380836415
entropy,12,log2,256,64,32,random,0.33621154102889816
entropy,12,log2,256,64,64,best,0.3530727054785932
entropy,12,log2,256,64,64,random,0.36109533407287026
entropy,12,log2,256,64,128,best,0.39276942224937966
entropy,12,log2,256,64,128,random,0.33355262617815445
entropy,12,log2,256,64,256,best,0.36265363391508937
entropy,12,log2,256,64,256,random,0.3876662910167305
entropy,12,log2,256,128,16,best,0.37667453368566955
entropy,12,log2,256,128,16,random,0.3320484087413865
entropy,12,log2,256,128,32,best,0.3623156380836415
entropy,12,log2,256,128,32,random,0.33621154102889816
entropy,12,log2,256,128,64,best,0.3530727054785932
entropy,12,log2,256,128,64,random,0.36109533407287026
entropy,12,log2,256,128,128,best,0.39276942224937966
entropy,12,log2,256,128,128,random,0.33355262617815445
entropy,12,log2,256,128,256,best,0.36265363391508937
entropy,12,log2,256,128,256,random,0.3876662910167305
entropy,12,log2,256,256,16,best,0.37667453368566955
entropy,12,log2,256,256,16,random,0.3320484087413865
entropy,12,log2,256,256,32,best,0.3623156380836415
entropy,12,log2,256,256,32,random,0.33621154102889816
entropy,12,log2,256,256,64,best,0.3530727054785932
entropy,12,log2,256,256,64,random,0.36109533407287026
entropy,12,log2,256,256,128,best,0.39276942224937966
entropy,12,log2,256,256,128,random,0.33355262617815445
entropy,12,log2,256,256,256,best,0.36265363391508937
entropy,12,log2,256,256,256,random,0.3876662910167305
entropy,14,sqrt,1,1,16,best,0.4348328839779032
entropy,14,sqrt,1,1,16,random,0.41081661959463256
entropy,14,sqrt,1,1,32,best,0.41791787452032764
entropy,14,sqrt,1,1,32,random,0.4237115638018621
entropy,14,sqrt,1,1,64,best,0.42246786543744186
entropy,14,sqrt,1,1,64,random,0.42091754748034377
entropy,14,sqrt,1,1,128,best,0.4245187603147544
entropy,14,sqrt,1,1,128,random,0.42488117740442993
entropy,14,sqrt,1,1,256,best,0.4159010064155892
entropy,14,sqrt,1,1,256,random,0.41297918957788154
entropy,14,sqrt,1,2,16,best,0.4348328839779032
entropy,14,sqrt,1,2,16,random,0.41081661959463256
entropy,14,sqrt,1,2,32,best,0.41791787452032764
entropy,14,sqrt,1,2,32,random,0.4237115638018621
entropy,14,sqrt,1,2,64,best,0.42246786543744186
entropy,14,sqrt,1,2,64,random,0.42091754748034377
entropy,14,sqrt,1,2,128,best,0.4245187603147544
entropy,14,sqrt,1,2,128,random,0.42488117740442993
entropy,14,sqrt,1,2,256,best,0.4159010064155892
entropy,14,sqrt,1,2,256,random,0.41297918957788154
entropy,14,sqrt,1,4,16,best,0.4314368218667004
entropy,14,sqrt,1,4,16,random,0.4202782424621992
entropy,14,sqrt,1,4,32,best,0.4212971349349037
entropy,14,sqrt,1,4,32,random,0.4192736232129472
entropy,14,sqrt,1,4,64,best,0.4279219740919988
entropy,14,sqrt,1,4,64,random,0.4291597658533696
entropy,14,sqrt,1,4,128,best,0.4230647561007874
entropy,14,sqrt,1,4,128,random,0.4242462235228131
entropy,14,sqrt,1,4,256,best,0.41795453067538074
entropy,14,sqrt,1,4,256,random,0.4231677831883934
entropy,14,sqrt,1,8,16,best,0.4320640667564514
entropy,14,sqrt,1,8,16,random,0.41380408548767317
entropy,14,sqrt,1,8,32,best,0.4134821981736356
entropy,14,sqrt,1,8,32,random,0.42123950609361804
entropy,14,sqrt,1,8,64,best,0.42856481797134155
entropy,14,sqrt,1,8,64,random,0.4247809287257991
entropy,14,sqrt,1,8,128,best,0.4225112495714665
entropy,14,sqrt,1,8,128,random,0.42553872414497357
entropy,14,sqrt,1,8,256,best,0.4163909044536995
entropy,14,sqrt,1,8,256,random,0.4215240847115824
entropy,14,sqrt,1,16,16,best,0.4325628408834259
entropy,14,sqrt,1,16,16,random,0.4062252477444492
entropy,14,sqrt,1,16,32,best,0.41650329673939535
entropy,14,sqrt,1,16,32,random,0.42183144291021457
entropy,14,sqrt,1,16,64,best,0.43169076737750595
entropy,14,sqrt,1,16,64,random,0.4212744354106386
entropy,14,sqrt,1,16,128,best,0.41866064914666473
entropy,14,sqrt,1,16,128,random,0.4220760317844823
entropy,14,sqrt,1,16,256,best,0.40382699918789733
entropy,14,sqrt,1,16,256,random,0.4206918808310382
entropy,14,sqrt,1,32,16,best,0.43463805151209994
entropy,14,sqrt,1,32,16,random,0.41266258953940765
entropy,14,sqrt,1,32,32,best,0.41787714233322665
entropy,14,sqrt,1,32,32,random,0.42323174493386356
entropy,14,sqrt,1,32,64,best,0.41609461535400444
entropy,14,sqrt,1,32,64,random,0.4197944641552242
entropy,14,sqrt,1,32,128,best,0.4256139334529771
entropy,14,sqrt,1,32,128,random,0.42941129576416387
entropy,14,sqrt,1,32,256,best,0.4173000663113921
entropy,14,sqrt,1,32,256,random,0.4178909286950976
entropy,14,sqrt,1,64,16,best,0.4341844553204239
entropy,14,sqrt,1,64,16,random,0.40655590974345107
entropy,14,sqrt,1,64,32,best,0.41798998753502553
entropy,14,sqrt,1,64,32,random,0.4181408606375146
entropy,14,sqrt,1,64,64,best,0.42700936210666063
entropy,14,sqrt,1,64,64,random,0.4239578515486675
entropy,14,sqrt,1,64,128,best,0.4178643531771144
entropy,14,sqrt,1,64,128,random,0.407798478603977
entropy,14,sqrt,1,64,256,best,0.41158749022736046
entropy,14,sqrt,1,64,256,random,0.41887652852573515
entropy,14,sqrt,1,128,16,best,0.4261127913398565
entropy,14,sqrt,1,128,16,random,0.41210034842864857
entropy,14,sqrt,1,128,32,best,0.42400744015084846
entropy,14,sqrt,1,128,32,random,0.42308868999725285
entropy,14,sqrt,1,128,64,best,0.42151852194947376
entropy,14,sqrt,1,128,64,random,0.4222421364889277
entropy,14,sqrt,1,128,128,best,0.4203971822237322
entropy,14,sqrt,1,128,128,random,0.42165759696663185
entropy,14,sqrt,1,128,256,best,0.4058482092907261
entropy,14,sqrt,1,128,256,random,0.42120209471953723
entropy,14,sqrt,1,256,16,best,0.4243773251514827
entropy,14,sqrt,1,256,16,random,0.4101133651684841
entropy,14,sqrt,1,256,32,best,0.42268744332591285
entropy,14,sqrt,1,256,32,random,0.40451408463439714
entropy,14,sqrt,1,256,64,best,0.4185692533088235
entropy,14,sqrt,1,256,64,random,0.4178444194393774
entropy,14,sqrt,1,256,128,best,0.4106770293872944
