colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,subsample,score
0.5,0.2,0.01,64,1,100,1.0,0.7864218897768128
0.5,0.2,0.01,64,1,200,0.5,0.7878143260668266
0.5,0.2,0.01,64,1,200,0.7,0.7878003153179843
0.5,0.2,0.01,64,1,200,1.0,0.7871329094209832
0.5,0.2,0.01,64,5,50,0.5,0.7823773576188353
0.5,0.2,0.01,64,5,50,0.7,0.7839180621134557
0.5,0.2,0.01,64,5,50,1.0,0.7842493605534168
0.5,0.2,0.01,64,5,100,0.5,0.7844906582762174
0.5,0.2,0.01,64,5,100,0.7,0.7854746488988695
0.5,0.2,0.01,64,5,100,1.0,0.7856913804326116
0.5,0.2,0.01,64,5,200,0.5,0.7872207467882983
0.5,0.2,0.01,64,5,200,0.7,0.7873334151311496
0.5,0.2,0.01,64,5,200,1.0,0.7875501960101929
0.5,0.2,0.01,64,10,50,0.5,0.7804712420646132
0.5,0.2,0.01,64,10,50,0.7,0.7817391759296618
0.5,0.2,0.01,64,10,50,1.0,0.783235891748041
0.5,0.2,0.01,64,10,100,0.5,0.7826712169476213
0.5,0.2,0.01,64,10,100,0.7,0.7838905537119722
0.5,0.2,0.01,64,10,100,1.0,0.7847792003527226
0.5,0.2,0.01,64,10,200,0.5,0.7856431086847188
0.5,0.2,0.01,64,10,200,0.7,0.7862961513620372
0.5,0.2,0.01,64,10,200,1.0,0.7871672117922941
0.5,0.2,0.1,4,1,50,0.5,0.7723266908857678
0.5,0.2,0.1,4,1,50,0.7,0.773144360997894
0.5,0.2,0.1,4,1,50,1.0,0.7732982936430829
0.5,0.2,0.1,4,1,100,0.5,0.7795715972644067
0.5,0.2,0.1,4,1,100,0.7,0.7796480878118536
0.5,0.2,0.1,4,1,100,1.0,0.77927891626502
0.5,0.2,0.1,4,1,200,0.5,0.7841739795550255
0.5,0.2,0.1,4,1,200,0.7,0.7845038956499488
0.5,0.2,0.1,4,1,200,1.0,0.7838230619289086
0.5,0.2,0.1,4,5,50,0.5,0.7724580015815595
0.5,0.2,0.1,4,5,50,0.7,0.7730450190248153
0.5,0.2,0.1,4,5,50,1.0,0.7734313481460192
0.5,0.2,0.1,4,5,100,0.5,0.7793488450865995
0.5,0.2,0.1,4,5,100,0.7,0.7797128855837526
0.5,0.2,0.1,4,5,100,1.0,0.779237031896633
0.5,0.2,0.1,4,5,200,0.5,0.7841712007256622
0.5,0.2,0.1,4,5,200,0.7,0.7841922094518609
0.5,0.2,0.1,4,5,200,1.0,0.7842142230469126
0.5,0.2,0.1,4,10,50,0.5,0.7719955692170672
0.5,0.2,0.1,4,10,50,0.7,0.773231185634527
0.5,0.2,0.1,4,10,50,1.0,0.7737170679521598
0.5,0.2,0.1,4,10,100,0.5,0.7793893025399043
0.5,0.2,0.1,4,10,100,0.7,0.7803251004369925
0.5,0.2,0.1,4,10,100,1.0,0.7796271684457109
0.5,0.2,0.1,4,10,200,0.5,0.7843186506240402
0.5,0.2,0.1,4,10,200,0.7,0.7842746081266214
0.5,0.2,0.1,4,10,200,1.0,0.7843334831357107
0.5,0.2,0.1,8,1,50,0.5,0.7836779368980121
0.5,0.2,0.1,8,1,50,0.7,0.7849808720941857
0.5,0.2,0.1,8,1,50,1.0,0.7849691453836658
0.5,0.2,0.1,8,1,100,0.5,0.7873374899272078
0.5,0.2,0.1,8,1,100,0.7,0.787506671892042
0.5,0.2,0.1,8,1,100,1.0,0.7876653156949004
0.5,0.2,0.1,8,1,200,0.5,0.7888352941142746
0.5,0.2,0.1,8,1,200,0.7,0.7892420040600457
0.5,0.2,0.1,8,1,200,1.0,0.7894412470233035
0.5,0.2,0.1,8,5,50,0.5,0.7838688028762567
0.5,0.2,0.1,8,5,50,0.7,0.7843042287355552
0.5,0.2,0.1,8,5,50,1.0,0.7852302236594965
0.5,0.2,0.1,8,5,100,0.5,0.787056574121753
0.5,0.2,0.1,8,5,100,0.7,0.7870775543117268
0.5,0.2,0.1,8,5,100,1.0,0.7876494297008781
0.5,0.2,0.1,8,5,200,0.5,0.7887105777573812
0.5,0.2,0.1,8,5,200,0.7,0.7894250918704676
0.5,0.2,0.1,8,5,200,1.0,0.7897202097609259
0.5,0.2,0.1,8,10,50,0.5,0.7829864026605886
0.5,0.2,0.1,8,10,50,0.7,0.7841735514822116
0.5,0.2,0.1,8,10,50,1.0,0.7842974061912166
0.5,0.2,0.1,8,10,100,0.5,0.7869479421229956
0.5,0.2,0.1,8,10,100,0.7,0.7874975506224714
0.5,0.2,0.1,8,10,100,1.0,0.7875488755386764
0.5,0.2,0.1,8,10,200,0.5,0.7881922769194779
0.5,0.2,0.1,8,10,200,0.7,0.789263974567736
0.5,0.2,0.1,8,10,200,1.0,0.789513683813813
0.5,0.2,0.1,16,1,50,0.5,0.786163219558003
0.5,0.2,0.1,16,1,50,0.7,0.7859437691474741
0.5,0.2,0.1,16,1,50,1.0,0.787064919718525
0.5,0.2,0.1,16,1,100,0.5,0.7861132482691344
0.5,0.2,0.1,16,1,100,0.7,0.7865046640450042
0.5,0.2,0.1,16,1,100,1.0,0.7881708988553789
0.5,0.2,0.1,16,1,200,0.5,0.7831809624053189
0.5,0.2,0.1,16,1,200,0.7,0.7851178316743175
0.5,0.2,0.1,16,1,200,1.0,0.7875208911469637
0.5,0.2,0.1,16,5,50,0.5,0.7861872715889856
0.5,0.2,0.1,16,5,50,0.7,0.7872274831820806
0.5,0.2,0.1,16,5,50,1.0,0.7881563692781107
0.5,0.2,0.1,16,5,100,0.5,0.7870664160655041
0.5,0.2,0.1,16,5,100,0.7,0.7882399206980976
0.5,0.2,0.1,16,5,100,1.0,0.7887667025544495
0.5,0.2,0.1,16,5,200,0.5,0.7845026725616168
0.5,0.2,0.1,16,5,200,0.7,0.7867304083440706
0.5,0.2,0.1,16,5,200,1.0,0.7876126932828598
0.5,0.2,0.1,16,10,50,0.5,0.7865670618556235
0.5,0.2,0.1,16,10,50,0.7,0.7872857575957463
0.5,0.2,0.1,16,10,50,1.0,0.7873044692700324
0.5,0.2,0.1,16,10,100,0.5,0.7875751049662446
0.5,0.2,0.1,16,10,100,0.7,0.7888979971495265
0.5,0.2,0.1,16,10,100,1.0,0.7891151849286672
0.5,0.2,0.1,16,10,200,0.5,0.785943143397232
0.5,0.2,0.1,16,10,200,0.7,0.7872593457965253
0.5,0.2,0.1,16,10,200,1.0,0.7879850490051198
0.5,0.2,0.1,32,1,50,0.5,0.7822988500996
0.5,0.2,0.1,32,1,50,0.7,0.7837859818311764
0.5,0.2,0.1,32,1,50,1.0,0.7840221736665276
0.5,0.2,0.1,32,1,100,0.5,0.7809994858816149
0.5,0.2,0.1,32,1,100,0.7,0.7822204340906275
0.5,0.2,0.1,32,1,100,1.0,0.7827150005446796
0.5,0.2,0.1,32,1,200,0.5,0.7776773182918366
0.5,0.2,0.1,32,1,200,0.7,0.7800652144613301
0.5,0.2,0.1,32,1,200,1.0,0.7821488365599487
0.5,0.2,0.1,32,5,50,0.5,0.7853051436014736
0.5,0.2,0.1,32,5,50,0.7,0.7871847766812716
0.5,0.2,0.1,32,5,50,1.0,0.7862335019391393
0.5,0.2,0.1,32,5,100,0.5,0.7840879231155912
0.5,0.2,0.1,32,5,100,0.7,0.785199220205282
0.5,0.2,0.1,32,5,100,1.0,0.7852368434377874
0.5,0.2,0.1,32,5,200,0.5,0.7792631674662732
0.5,0.2,0.1,32,5,200,0.7,0.7815690280251347
0.5,0.2,0.1,32,5,200,1.0,0.7831227982023891
0.5,0.2,0.1,32,10,50,0.5,0.7869295892067557
0.5,0.2,0.1,32,10,50,0.7,0.7865468368154674
0.5,0.2,0.1,32,10,50,1.0,0.7872483964927769
0.5,0.2,0.1,32,10,100,0.5,0.7863399007994526
0.5,0.2,0.1,32,10,100,0.7,0.7872937249335431
0.5,0.2,0.1,32,10,100,1.0,0.7868552927602046
0.5,0.2,0.1,32,10,200,0.5,0.7836982276213806
0.5,0.2,0.1,32,10,200,0.7,0.7831350934281455
0.5,0.2,0.1,32,10,200,1.0,0.7838204058892467
0.5,0.2,0.1,64,1,50,0.5,0.7814801782372998
0.5,0.2,0.1,64,1,50,0.7,0.7830035155388241
0.5,0.2,0.1,64,1,50,1.0,0.7833898939329291
0.5,0.2,0.1,64,1,100,0.5,0.7798493297464669
0.5,0.2,0.1,64,1,100,0.7,0.7803218568022734
0.5,0.2,0.1,64,1,100,1.0,0.7825920520264434
0.5,0.2,0.1,64,1,200,0.5,0.7765833605687814
0.5,0.2,0.1,64,1,200,0.7,0.7793038041132897
0.5,0.2,0.1,64,1,200,1.0,0.7822704541477313
0.5,0.2,0.1,64,5,50,0.5,0.7856400554275149
0.5,0.2,0.1,64,5,50,0.7,0.7859283409295906
0.5,0.2,0.1,64,5,50,1.0,0.7865404177015131
0.5,0.2,0.1,64,5,100,0.5,0.7832644387906438
0.5,0.2,0.1,64,5,100,0.7,0.784366132328087
0.5,0.2,0.1,64,5,100,1.0,0.7837607155273961
0.5,0.2,0.1,64,5,200,0.5,0.7792739526300907
0.5,0.2,0.1,64,5,200,0.7,0.7794832452393722
0.5,0.2,0.1,64,5,200,1.0,0.7815723310863515
0.5,0.2,0.1,64,10,50,0.5,0.7863374490671271
0.5,0.2,0.1,64,10,50,0.7,0.7873838163789584
0.5,0.2,0.1,64,10,50,1.0,0.7871450811613432
0.5,0.2,0.1,64,10,100,0.5,0.7860016174247875
0.5,0.2,0.1,64,10,100,0.7,0.7868244503966224
0.5,0.2,0.1,64,10,100,1.0,0.787147094875338
0.5,0.2,0.1,64,10,200,0.5,0.7818618006915564
0.5,0.2,0.1,64,10,200,0.7,0.7811294177200873
0.5,0.2,0.1,64,10,200,1.0,0.7836783885545712
0.5,0.2,0.2,4,1,50,0.5,0.7783073551276943
0.5,0.2,0.2,4,1,50,0.7,0.7783327125214908
0.5,0.2,0.2,4,1,50,1.0,0.777825854874869
0.5,0.2,0.2,4,1,100,0.5,0.7827737393165825
0.5,0.2,0.2,4,1,100,0.7,0.782832985381003
0.5,0.2,0.2,4,1,100,1.0,0.7828394560945034
0.5,0.2,0.2,4,1,200,0.5,0.7868518097876781
0.5,0.2,0.2,4,1,200,0.7,0.7869062673929644
0.5,0.2,0.2,4,1,200,1.0,0.786897378110457
0.5,0.2,0.2,4,5,50,0.5,0.7781722564188569
0.5,0.2,0.2,4,5,50,0.7,0.77854888910886
0.5,0.2,0.2,4,5,50,1.0,0.7776364294921798
0.5,0.2,0.2,4,5,100,0.5,0.7824098541771395
0.5,0.2,0.2,4,5,100,0.7,0.7833443541439955
0.5,0.2,0.2,4,5,100,1.0,0.7827690051937856
0.5,0.2,0.2,4,5,200,0.5,0.7861215098214478
0.5,0.2,0.2,4,5,200,0.7,0.7871708157712359
0.5,0.2,0.2,4,5,200,1.0,0.7866010048093818
0.5,0.2,0.2,4,10,50,0.5,0.7781043636123984
0.5,0.2,0.2,4,10,50,0.7,0.7782832522674168
0.5,0.2,0.2,4,10,50,1.0,0.7776045442305946
0.5,0.2,0.2,4,10,100,0.5,0.782458474175936
0.5,0.2,0.2,4,10,100,0.7,0.7837968873112316
0.5,0.2,0.2,4,10,100,1.0,0.7825543203736789
0.5,0.2,0.2,4,10,200,0.5,0.7857922675621284
0.5,0.2,0.2,4,10,200,0.7,0.7871381977383929
0.5,0.2,0.2,4,10,200,1.0,0.786166067601426
0.5,0.2,0.2,8,1,50,0.5,0.7839680208733487
0.5,0.2,0.2,8,1,50,0.7,0.7852617081044885
0.5,0.2,0.2,8,1,50,1.0,0.7866218731614691
0.5,0.2,0.2,8,1,100,0.5,0.7857773970772537
0.5,0.2,0.2,8,1,100,0.7,0.7871910698235678
0.5,0.2,0.2,8,1,100,1.0,0.7876587025789386
0.5,0.2,0.2,8,1,200,0.5,0.7834869140727253
0.5,0.2,0.2,8,1,200,0.7,0.7863585312479017
0.5,0.2,0.2,8,1,200,1.0,0.7874305800823379
0.5,0.2,0.2,8,5,50,0.5,0.7849619962641284
0.5,0.2,0.2,8,5,50,0.7,0.7850580632986954
0.5,0.2,0.2,8,5,50,1.0,0.7867938814022001
0.5,0.2,0.2,8,5,100,0.5,0.7862095737614586
0.5,0.2,0.2,8,5,100,0.7,0.7875075272550148
0.5,0.2,0.2,8,5,100,1.0,0.7888355721960952
0.5,0.2,0.2,8,5,200,0.5,0.7844875070223748
0.5,0.2,0.2,8,5,200,0.7,0.7868672150793642
0.5,0.2,0.2,8,5,200,1.0,0.787838130291214
0.5,0.2,0.2,8,10,50,0.5,0.7855450169334376
0.5,0.2,0.2,8,10,50,0.7,0.7858335109376702
0.5,0.2,0.2,8,10,50,1.0,0.786511786785229
0.5,0.2,0.2,8,10,100,0.5,0.7868233499246525
0.5,0.2,0.2,8,10,100,0.7,0.7880232121742138
0.5,0.2,0.2,8,10,100,1.0,0.7880895227448393
0.5,0.2,0.2,8,10,200,0.5,0.7853324897018626
0.5,0.2,0.2,8,10,200,0.7,0.7866965529899931
0.5,0.2,0.2,8,10,200,1.0,0.7886659790474666
0.5,0.2,0.2,16,1,50,0.5,0.7810024557895913
0.5,0.2,0.2,16,1,50,0.7,0.7829027462474606
0.5,0.2,0.2,16,1,50,1.0,0.7838173444161147
0.5,0.2,0.2,16,1,100,0.5,0.7761704049238872
0.5,0.2,0.2,16,1,100,0.7,0.780037209636873
0.5,0.2,0.2,16,1,100,1.0,0.7824615223416274
0.5,0.2,0.2,16,1,200,0.5,0.7708777919476422
0.5,0.2,0.2,16,1,200,0.7,0.7739722261874563
0.5,0.2,0.2,16,1,200,1.0,0.7821558663269889
0.5,0.2,0.2,16,5,50,0.5,0.7829358010713509
0.5,0.2,0.2,16,5,50,0.7,0.7858831255376374
0.5,0.2,0.2,16,5,50,1.0,0.7864263882974197
0.5,0.2,0.2,16,5,100,0.5,0.7796017932888303
0.5,0.2,0.2,16,5,100,0.7,0.782407510987266
0.5,0.2,0.2,16,5,100,1.0,0.7855475404740776
0.5,0.2,0.2,16,5,200,0.5,0.7732114947421809
0.5,0.2,0.2,16,5,200,0.7,0.7763321004860964
0.5,0.2,0.2,16,5,200,1.0,0.7846439825976931
0.5,0.2,0.2,16,10,50,0.5,0.7848781415666007
0.5,0.2,0.2,16,10,50,0.7,0.7855982195531713
0.5,0.2,0.2,16,10,50,1.0,0.786558176473308
0.5,0.2,0.2,16,10,100,0.5,0.7812541975457973
0.5,0.2,0.2,16,10,100,0.7,0.7840343942292431
0.5,0.2,0.2,16,10,100,1.0,0.7854407496418204
0.5,0.2,0.2,16,10,200,0.5,0.7767427432602311
0.5,0.2,0.2,16,10,200,0.7,0.7791334901132042
0.5,0.2,0.2,16,10,200,1.0,0.7856919054192472
0.5,0.2,0.2,32,1,50,0.5,0.7726992109059726
0.5,0.2,0.2,32,1,50,0.7,0.7758603815345232
0.5,0.2,0.2,32,1,50,1.0,0.7784651621557354
0.5,0.2,0.2,32,1,100,0.5,0.7698149596314291
0.5,0.2,0.2,32,1,100,0.7,0.7732561767347227
0.5,0.2,0.2,32,1,100,1.0,0.7781954603349538
0.5,0.2,0.2,32,1,200,0.5,0.7668972111256233
0.5,0.2,0.2,32,1,200,0.7,0.7722534272325966
0.5,0.2,0.2,32,1,200,1.0,0.7782050674543917
0.5,0.2,0.2,32,5,50,0.5,0.7794260025012766
0.5,0.2,0.2,32,5,50,0.7,0.7799068710812268
0.5,0.2,0.2,32,5,50,1.0,0.7805927424645652
0.5,0.2,0.2,32,5,100,0.5,0.7725671899096671
0.5,0.2,0.2,32,5,100,0.7,0.7747993490394922
0.5,0.2,0.2,32,5,100,1.0,0.7770330069495633
0.5,0.2,0.2,32,5,200,0.5,0.7668206704003095
0.5,0.2,0.2,32,5,200,0.7,0.7697386724969455
0.5,0.2,0.2,32,5,200,1.0,0.7771615299920214
0.5,0.2,0.2,32,10,50,0.5,0.7826563150003701
0.5,0.2,0.2,32,10,50,0.7,0.7829467715218791
0.5,0.2,0.2,32,10,50,1.0,0.7833234533338285
0.5,0.2,0.2,32,10,100,0.5,0.7764935221109234
0.5,0.2,0.2,32,10,100,0.7,0.7784085129141167
0.5,0.2,0.2,32,10,100,1.0,0.779684877103985
0.5,0.2,0.2,32,10,200,0.5,0.7710099641304513
0.5,0.2,0.2,32,10,200,0.7,0.7730120363235274
0.5,0.2,0.2,32,10,200,1.0,0.779388475095922
0.5,0.2,0.2,64,1,50,0.5,0.7716074120843156
0.5,0.2,0.2,64,1,50,0.7,0.7739282896755827
0.5,0.2,0.2,64,1,50,1.0,0.7778066254027385
0.5,0.2,0.2,64,1,100,0.5,0.768703351267288
0.5,0.2,0.2,64,1,100,0.7,0.7731886065661325
0.5,0.2,0.2,64,1,100,1.0,0.7776217076651247
0.5,0.2,0.2,64,1,200,0.5,0.7680446727382518
0.5,0.2,0.2,64,1,200,0.7,0.7727855314591098
0.5,0.2,0.2,64,1,200,1.0,0.7776217076651247
0.5,0.2,0.2,64,5,50,0.5,0.7790763322694801
0.5,0.2,0.2,64,5,50,0.7,0.7783307572585635
0.5,0.2,0.2,64,5,50,1.0,0.7795458595894894
0.5,0.2,0.2,64,5,100,0.5,0.7717966063565158
0.5,0.2,0.2,64,5,100,0.7,0.7736240105715003
0.5,0.2,0.2,64,5,100,1.0,0.7761023542826645
0.5,0.2,0.2,64,5,200,0.5,0.7654082349818593
0.5,0.2,0.2,64,5,200,0.7,0.7696247287771457
0.5,0.2,0.2,64,5,200,1.0,0.775500103417273
0.5,0.2,0.2,64,10,50,0.5,0.7824146732049547
0.5,0.2,0.2,64,10,50,0.7,0.7828179500530524
0.5,0.2,0.2,64,10,50,1.0,0.7825629564283824
0.5,0.2,0.2,64,10,100,0.5,0.7777306337887117
0.5,0.2,0.2,64,10,100,0.7,0.7778754486665092
0.5,0.2,0.2,64,10,100,1.0,0.7780344318184825
0.5,0.2,0.2,64,10,200,0.5,0.7705112476293944
0.5,0.2,0.2,64,10,200,0.7,0.7715381761553322
0.5,0.2,0.2,64,10,200,1.0,0.7776723803091112
0.7,0,0.01,4,1,50,0.5,0.7510991095379111
0.7,0,0.01,4,1,50,0.7,0.7508053037829052
0.7,0,0.01,4,1,50,1.0,0.7513049648231234
0.7,0,0.01,4,1,100,0.5,0.758111038283162
0.7,0,0.01,4,1,100,0.7,0.7571135495105891
0.7,0,0.01,4,1,100,1.0,0.7580753459175232
0.7,0,0.01,4,1,200,0.5,0.765087586455099
0.7,0,0.01,4,1,200,0.7,0.7651107406098617
0.7,0,0.01,4,1,200,1.0,0.7659493924867959
0.7,0,0.01,4,5,50,0.5,0.7510747229459284
0.7,0,0.01,4,5,50,0.7,0.7507916750487632
0.7,0,0.01,4,5,50,1.0,0.751289515969197
0.7,0,0.01,4,5,100,0.5,0.7581089226134528
0.7,0,0.01,4,5,100,0.7,0.757549391527219
0.7,0,0.01,4,5,100,1.0,0.757960754622161
0.7,0,0.01,4,5,200,0.5,0.765269359879659
0.7,0,0.01,4,5,200,0.7,0.7651285118396344
0.7,0,0.01,4,5,200,1.0,0.765629614637946
0.7,0,0.01,4,10,50,0.5,0.7509882002379659
0.7,0,0.01,4,10,50,0.7,0.7507377187902603
0.7,0,0.01,4,10,50,1.0,0.7513058856966852
0.7,0,0.01,4,10,100,0.5,0.7579946810756116
0.7,0,0.01,4,10,100,0.7,0.7572772867052991
0.7,0,0.01,4,10,100,1.0,0.7575127170952749
0.7,0,0.01,4,10,200,0.5,0.7649888049923254
0.7,0,0.01,4,10,200,0.7,0.7650728891446112
0.7,0,0.01,4,10,200,1.0,0.765766960662663
0.7,0,0.01,8,1,50,0.5,0.7764222745836072
0.7,0,0.01,8,1,50,0.7,0.7763842749854547
0.7,0,0.01,8,1,50,1.0,0.7758703693416921
0.7,0,0.01,8,1,100,0.5,0.779191262677176
0.7,0,0.01,8,1,100,0.7,0.7787617004873525
0.7,0,0.01,8,1,100,1.0,0.778283130111424
0.7,0,0.01,8,1,200,0.5,0.7822883867201993
0.7,0,0.01,8,1,200,0.7,0.78181997387086
0.7,0,0.01,8,1,200,1.0,0.7814390316286132
0.7,0,0.01,8,5,50,0.5,0.7762143165801128
0.7,0,0.01,8,5,50,0.7,0.7762856355495877
0.7,0,0.01,8,5,50,1.0,0.7757385259355033
0.7,0,0.01,8,5,100,0.5,0.7787925910815098
0.7,0,0.01,8,5,100,0.7,0.7784858175132493
0.7,0,0.01,8,5,100,1.0,0.7779439675818222
0.7,0,0.01,8,5,200,0.5,0.7816672938040033
0.7,0,0.01,8,5,200,0.7,0.7813853143619062
0.7,0,0.01,8,5,200,1.0,0.7814000570302989
0.7,0,0.01,8,10,50,0.5,0.7750201620153602
0.7,0,0.01,8,10,50,0.7,0.7756356531823951
0.7,0,0.01,8,10,50,1.0,0.7753951260856167
0.7,0,0.01,8,10,100,0.5,0.7779619782256267
0.7,0,0.01,8,10,100,0.7,0.7776953687481604
0.7,0,0.01,8,10,100,1.0,0.7774486514661437
0.7,0,0.01,8,10,200,0.5,0.7808904619152619
0.7,0,0.01,8,10,200,0.7,0.7809054854003575
0.7,0,0.01,8,10,200,1.0,0.7808625336026628
0.7,0,0.01,16,1,50,0.5,0.7845844386894858
0.7,0,0.01,16,1,50,0.7,0.7842460658114515
0.7,0,0.01,16,1,50,1.0,0.7839661023845976
0.7,0,0.01,16,1,100,0.5,0.7856064851364447
0.7,0,0.01,16,1,100,0.7,0.7857404031724263
0.7,0,0.01,16,1,100,1.0,0.785716977171548
0.7,0,0.01,16,1,200,0.5,0.7875159498424439
0.7,0,0.01,16,1,200,0.7,0.78734753826553
0.7,0,0.01,16,1,200,1.0,0.7865326573130336
0.7,0,0.01,16,5,50,0.5,0.7825539487151661
0.7,0,0.01,16,5,50,0.7,0.7833756974153435
0.7,0,0.01,16,5,50,1.0,0.7836327416720167
0.7,0,0.01,16,5,100,0.5,0.7843904877471471
0.7,0,0.01,16,5,100,0.7,0.784905426610773
0.7,0,0.01,16,5,100,1.0,0.7853263494554287
0.7,0,0.01,16,5,200,0.5,0.7867362363837173
0.7,0,0.01,16,5,200,0.7,0.7868479259828455
0.7,0,0.01,16,5,200,1.0,0.7868765261386802
0.7,0,0.01,16,10,50,0.5,0.7808299198202392
0.7,0,0.01,16,10,50,0.7,0.781592635167241
0.7,0,0.01,16,10,50,1.0,0.782021270482474
0.7,0,0.01,16,10,100,0.5,0.7827505003569547
0.7,0,0.01,16,10,100,0.7,0.7835586157004254
0.7,0,0.01,16,10,100,1.0,0.7838280746436803
0.7,0,0.01,16,10,200,0.5,0.7855812265293545
0.7,0,0.01,16,10,200,0.7,0.7861224498704251
0.7,0,0.01,16,10,200,1.0,0.7856967025017297
0.7,0,0.01,32,1,50,0.5,0.7844735820671485
0.7,0,0.01,32,1,50,0.7,0.7845366610047995
0.7,0,0.01,32,1,50,1.0,0.7836810781642898
0.7,0,0.01,32,1,100,0.5,0.785857086897865
0.7,0,0.01,32,1,100,0.7,0.7857600191922414
0.7,0,0.01,32,1,100,1.0,0.7845370120474686
0.7,0,0.01,32,1,200,0.5,0.7880486432613395
0.7,0,0.01,32,1,200,0.7,0.786934653149375
0.7,0,0.01,32,1,200,1.0,0.785360442631195
0.7,0,0.01,32,5,50,0.5,0.7833162034171343
0.7,0,0.01,32,5,50,0.7,0.7840334700695473
0.7,0,0.01,32,5,50,1.0,0.7847839513696228
0.7,0,0.01,32,5,100,0.5,0.7850178696209196
0.7,0,0.01,32,5,100,0.7,0.7852265838180181
0.7,0,0.01,32,5,100,1.0,0.7858464705241989
0.7,0,0.01,32,5,200,0.5,0.7870947575130387
0.7,0,0.01,32,5,200,0.7,0.7869996052874292
0.7,0,0.01,32,5,200,1.0,0.7868550908261263
0.7,0,0.01,32,10,50,0.5,0.7814665527237955
0.7,0,0.01,32,10,50,0.7,0.7826283309642171
0.7,0,0.01,32,10,50,1.0,0.7830990545561501
0.7,0,0.01,32,10,100,0.5,0.7832913382086634
0.7,0,0.01,32,10,100,0.7,0.7840471771746476
0.7,0,0.01,32,10,100,1.0,0.7845947668170902
0.7,0,0.01,32,10,200,0.5,0.7859154458124672
0.7,0,0.01,32,10,200,0.7,0.7862775963481826
0.7,0,0.01,32,10,200,1.0,0.7869604266064792
0.7,0,0.01,64,1,50,0.5,0.7843494197583899
0.7,0,0.01,64,1,50,0.7,0.7845494872887947
0.7,0,0.01,64,1,50,1.0,0.7833687530373382
0.7,0,0.01,64,1,100,0.5,0.7862166958688631
0.7,0,0.01,64,1,100,0.7,0.7859007409207273
0.7,0,0.01,64,1,100,1.0,0.7843739251189356
0.7,0,0.01,64,1,200,0.5,0.787535033700891
0.7,0,0.01,64,1,200,0.7,0.7868867092490263
0.7,0,0.01,64,1,200,1.0,0.7850218751937863
0.7,0,0.01,64,5,50,0.5,0.7832092423018041
0.7,0,0.01,64,5,50,0.7,0.7840389513807972
0.7,0,0.01,64,5,50,1.0,0.7847678477068382
0.7,0,0.01,64,5,100,0.5,0.7848029715486579
0.7,0,0.01,64,5,100,0.7,0.7850255973733032
0.7,0,0.01,64,5,100,1.0,0.785833294842394
0.7,0,0.01,64,5,200,0.5,0.7870228843576598
0.7,0,0.01,64,5,200,0.7,0.7874659959631604
0.7,0,0.01,64,5,200,1.0,0.7863207750971442
0.7,0,0.01,64,10,50,0.5,0.7814605248210765
0.7,0,0.01,64,10,50,0.7,0.7826283309642171
0.7,0,0.01,64,10,50,1.0,0.7830902909030512
0.7,0,0.01,64,10,100,0.5,0.7832852967668081
0.7,0,0.01,64,10,100,0.7,0.7840687434197999
0.7,0,0.01,64,10,100,1.0,0.7846628202411564
0.7,0,0.01,64,10,200,0.5,0.7859087491127944
0.7,0,0.01,64,10,200,0.7,0.7860893138766584
0.7,0,0.01,64,10,200,1.0,0.7867971069487592
0.7,0,0.1,4,1,50,0.5,0.77442132181161
0.7,0,0.1,4,1,50,0.7,0.7738372174938851
0.7,0,0.1,4,1,50,1.0,0.7743012367474543
0.7,0,0.1,4,1,100,0.5,0.7804504036114944
0.7,0,0.1,4,1,100,0.7,0.7806049500634105
0.7,0,0.1,4,1,100,1.0,0.7805125922749259
0.7,0,0.1,4,1,200,0.5,0.784545667411083
0.7,0,0.1,4,1,200,0.7,0.7855819374605199
0.7,0,0.1,4,1,200,1.0,0.7852735002910599
0.7,0,0.1,4,5,50,0.5,0.7736022370078719
0.7,0,0.1,4,5,50,0.7,0.7728853262782
0.7,0,0.1,4,5,50,1.0,0.7738267057972585
0.7,0,0.1,4,5,100,0.5,0.7798854805037219
0.7,0,0.1,4,5,100,0.7,0.7805306991541622
0.7,0,0.1,4,5,100,1.0,0.7801899515806549
0.7,0,0.1,4,5,200,0.5,0.7848236381986881
0.7,0,0.1,4,5,200,0.7,0.7849129187399632
0.7,0,0.1,4,5,200,1.0,0.7849794114313152
0.7,0,0.1,4,10,50,0.5,0.7740228386807103
0.7,0,0.1,4,10,50,0.7,0.7723553443575839
0.7,0,0.1,4,10,50,1.0,0.773651706402357
0.7,0,0.1,4,10,100,0.5,0.7804956371255468
0.7,0,0.1,4,10,100,0.7,0.7799682457973786
0.7,0,0.1,4,10,100,1.0,0.7798983420678817
0.7,0,0.1,4,10,200,0.5,0.7844465479047479
0.7,0,0.1,4,10,200,0.7,0.7849758901044576
0.7,0,0.1,4,10,200,1.0,0.7842207513575695
0.7,0,0.1,8,1,50,0.5,0.7850798064551451
0.7,0,0.1,8,1,50,0.7,0.7850383140074643
0.7,0,0.1,8,1,50,1.0,0.7844657068596855
0.7,0,0.1,8,1,100,0.5,0.7881311900056005
0.7,0,0.1,8,1,100,0.7,0.7879951159403785
0.7,0,0.1,8,1,100,1.0,0.788042529366111
0.7,0,0.1,8,1,200,0.5,0.7887363046991073
0.7,0,0.1,8,1,200,0.7,0.789664764331285
0.7,0,0.1,8,1,200,1.0,0.7895334467725271
