mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_weight_fraction_leaf,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,param_bootstrap,params,split0_test_MCC,split1_test_MCC,split2_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_F1,split1_test_F1,split2_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric,split0_test_F1_cl_2,split1_test_F1_cl_2,split2_test_F1_cl_2,mean_test_F1_cl_2,std_test_F1_cl_2,rank_test_F1_cl_2
135.49134667714438,34.30775223368156,12.545950333277384,2.3939810823703245,300,0.0,2,1,0.03,5,log2,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.258449645124442,0.25884907713941824,0.2669035937847473,0.26140077201620254,0.0038944980032455034,884,0.36065794522923367,0.3608946897143146,0.36289131545340003,0.36148131679898277,0.0010016932803667779,573,0.19175946675942324,0.1931147380885176,0.1933714594290935,0.19274855475901145,0.0007072000022972409,761,0.1162558550257237,0.11910350571666542,0.11738484398216938,0.11758140157485282,0.0011708272801275578,601
164.1876003742218,14.866507548324199,13.719297965367636,0.5783168913542088,300,0.03,10,4,0.03,,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
161.45187759399414,13.933135912654837,9.736555655797323,1.5240869542979432,300,0.03,2,20,0.03,,sqrt,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28134586020379243,0.2786734641974992,0.28549036542314865,0.28183656327481343,0.002804535339766317,559,0.36136492145345084,0.35948022795433093,0.366221144477662,0.36235543129514797,0.0028396973082241957,508,0.19445032576105434,0.19395448849213764,0.20238633048584917,0.19693038157968037,0.003863245397275454,595,0.11326702946143741,0.11591045673076923,0.10842990950944595,0.11253579856721752,0.0030973828358909802,858
54.262520949045815,13.233688283668911,6.705791473388672,0.5803487133050895,100,0.0,10,4,0.0,,log2,3,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2413588198098833,0.2384601315358857,0.24205317104675533,0.24062404079750813,0.0015561508880220865,946,0.3448151013044381,0.3434316664736613,0.34569999663379647,0.3446489214706319,0.000933467454072034,946,0.18974776665761497,0.18741006345474664,0.18811534346805758,0.18842439119347307,0.0009790631367498134,903,0.11983258682722667,0.11784710927103358,0.1170046801872075,0.11822812542848925,0.001185508041684475,570
125.32931327819824,0.5847761941807365,10.22339097658793,0.3534001919087515,300,0.03,10,20,0.03,5,log2,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2583856918444869,0.2571272714856647,0.26141433149080945,0.2589757649403204,0.0017992332748048984,900,0.3605873591114118,0.36020704118633734,0.36084009894871943,0.3605448330821562,0.00026018823955134687,605,0.19158732685794783,0.1915127387998675,0.191269620331962,0.19145656199659244,0.0001356496322225045,846,0.116686472189213,0.11751713632901752,0.11405980898700487,0.11608780583507845,0.0014735623819249785,732
58.021795431772865,8.38369483960137,8.220372517903646,1.1213335810507086,100,0.0,10,4,0.03,10,sqrt,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.27472858333351285,0.2709290189286054,0.27675765490973553,0.2741384190572846,0.0024158462637115076,783,0.3564266720274302,0.3533827826234049,0.35638265150829906,0.3553973687197114,0.001424640845055284,786,0.19303003427324023,0.19072922774823264,0.19323783558460456,0.19233236586869248,0.0011367597873502252,790,0.11593649824454282,0.11539611360239165,0.11394952779067968,0.11509404654587137,0.0008388270684344013,776
475.64259155591327,0.926769120821515,15.312047719955444,0.43368343408482884,1000,0.03,10,4,0.03,5,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
58.25349020957947,14.483255985793212,8.506433963775635,3.512240052602986,100,0.03,10,4,0.0,,log2,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.29574103377535754,0.29408757686154824,0.2941703951129386,0.2946663352499481,0.0007606783841101879,485,0.3700439148918838,0.36818041260158935,0.36831275494444554,0.36884569414597296,0.0008489909072448503,490,0.19488369018209412,0.1940397485516952,0.19553722676115598,0.19482022183164846,0.0006129879936745291,685,0.1256784816582274,0.12641536476995843,0.12171184647378598,0.1246018976339906,0.0020655985349753822,455
341.44827667872113,12.865373188207338,11.68826429049174,1.0036115612758152,600,0.03,10,1,0.03,,log2,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
164.06359068552652,40.57746523589058,11.8815066019694,1.9613258044805315,300,0.03,2,1,0.03,,sqrt,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.28134586020379243,0.2786734641974992,0.28549036542314865,0.28183656327481343,0.002804535339766317,559,0.36136492145345084,0.35948022795433093,0.366221144477662,0.36235543129514797,0.0028396973082241957,508,0.19445032576105434,0.19395448849213764,0.20238633048584917,0.19693038157968037,0.003863245397275454,595,0.11326702946143741,0.11591045673076923,0.10842990950944595,0.11253579856721752,0.0030973828358909802,858
279.0713080565135,0.24495369859489943,12.606050729751587,0.935891284805915,600,0.03,10,1,0.0,10,sqrt,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.30602982483658475,0.30481394397045675,0.3049831044283446,0.30527562441179534,0.0005377530571384219,347,0.37743228957532815,0.37663913139199534,0.37608781663726143,0.37671974586819496,0.0005518308259047913,296,0.19668688889477054,0.1964049862593645,0.1953375774051463,0.19614315085309375,0.0005811360764288748,650,0.1288741422215519,0.1297066426885467,0.12485348054599764,0.12781142181869876,0.0021190134003742,306
362.95127868652344,0.3367555184971387,17.230746269226074,0.06351440683457202,1000,0.0,2,1,0.03,,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
724.5934903621674,10.0828364169125,27.918911933898926,0.8762122022270978,2000,0.0,2,1,0.03,,sqrt,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
861.0962753295898,1.967236157721539,28.05606023470561,1.2392044764227836,2000,0.03,5,20,0.0,,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28684841771959546,0.2856603225961762,0.2869469261637492,0.28648522215984024,0.0005846768030244417,500,0.3633446303454579,0.3623701973486352,0.362780403500753,0.3628317437316153,0.000399463624378965,500,0.19624837727133768,0.19685597362239898,0.19891314024541268,0.1973391637130498,0.0011402762603210405,584,0.11906956169130385,0.11939435550897988,0.11759462169891916,0.11868617963306764,0.0007831546457339508,543
698.4816659291586,26.18348344622559,26.79242793718974,2.1380196385970938,2000,0.03,5,4,0.03,,log2,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
357.12462123235065,15.420776210552651,15.945060968399048,0.15233136002949685,1000,0.03,5,1,0.03,10,sqrt,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.27668194985607975,0.27651159762494165,0.2738123182161544,0.27566862189905866,0.0013144460158906366,764,0.3581476713434032,0.3578040716371596,0.35249155939354193,0.3561477674580349,0.0025891321902238845,764,0.20360694484409883,0.20514989203337416,0.20467222204148755,0.20447635297298686,0.0006449522081620534,139,0.11272785417332908,0.11348359035191775,0.10953767601420081,0.1119163735131492,0.0017100556787298872,918
333.4426856835683,3.109176630322279,17.482283274332683,1.0204875961257898,1000,0.03,10,4,0.03,5,sqrt,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.27835208397044836,0.27843371800399,0.2739538118030972,0.27691320459251184,0.002092872076101439,744,0.35841737858528844,0.3583371483151895,0.35243746407334786,0.3563973303246086,0.002800239843295014,756,0.20282179075231088,0.20429375355108506,0.2045045501655692,0.20387336482298837,0.0007485384972333,180,0.11144708423326136,0.11233334628988999,0.10936567906144364,0.11104870319486498,0.0012438630105479026,943
43.975886742273964,0.669963167777657,6.782512267430623,0.8051629670999629,100,0.03,10,4,0.03,5,sqrt,10,gini,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
48.10023299853007,2.5613462363835438,6.439236958821614,0.6416272043696936,100,0.03,2,1,0.0,10,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2753476952209011,0.2731538905045747,0.26212936093559325,0.2702103155536897,0.005783860616009836,851,0.3557137722661823,0.3518409686401023,0.3545423245209692,0.3540323551424179,0.0016216665413167968,836,0.18753313099628116,0.18673288041192532,0.18572670160455593,0.1866642376709208,0.0007390672753507894,905,0.1186410080514135,0.1160431424198199,0.1150955390195565,0.11659322983026331,0.0014987850153397578,667
605.3289043108622,3.3080757725392496,27.638107617696125,0.35031353781692753,2000,0.03,2,1,0.03,10,log2,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.28074538962219586,0.2786184925067965,0.2791379416265423,0.27950060791851156,0.0009053794653335809,639,0.3635307351328109,0.3622909136158198,0.3607481830460262,0.3621899439315523,0.0011382135671812895,554,0.19597350929235174,0.19462693862006225,0.19346149808791474,0.19468731533344288,0.0010264125497554575,706,0.11766538177004243,0.11765154694235685,0.11426818512979793,0.1165283712807324,0.0015982029341881192,687
140.27069266637167,0.7462718814023725,9.277320305506388,1.0438178978945702,300,0.03,5,1,0.0,10,sqrt,5,gini,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3176220744408393,0.3142894801219992,0.31668368913890804,0.3161984145672488,0.001403130970583424,142,0.3853766242683651,0.3831694173884741,0.3836914689172841,0.38407917019137444,0.0009418686253429041,112,0.20287604414532331,0.20109196156766923,0.2013498146268376,0.20177260677994338,0.0007873172018604606,319,0.1336409133562715,0.1330827644396717,0.13048211508553656,0.13240193096049324,0.0013765057933228866,149
45.18410539627075,0.7962536735201777,6.184804995854695,0.4902999174718511,100,0.0,5,1,0.03,5,sqrt,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
41.15967504183451,3.3460495028505504,6.802106777826945,0.7300032244756662,100,0.0,5,1,0.0,5,log2,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.30326573707907917,0.30274656900731145,0.30422392754820854,0.30341207787819974,0.0006119416021734019,390,0.37683459933094476,0.37688104273434864,0.3771073457093228,0.376940995924872,0.00011914538883240827,289,0.1920684725101728,0.1948273659146292,0.19328510208774968,0.19339364683751725,0.0011289256474822503,728,0.1272706926778321,0.13106831661419055,0.1273278155483299,0.1285556082801175,0.001776906137958814,277
203.0072824160258,1.3913841080515084,10.782771031061808,0.4083910803073558,600,0.03,2,20,0.0,5,log2,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.3015936211556168,0.30116116710555213,0.3023849276455534,0.3017132386355741,0.0005067074902081512,419,0.3729739121128134,0.372607829190021,0.3738419337867395,0.37314122502985797,0.0005175253604529421,426,0.19773544150579822,0.1977946405477064,0.19903973607241573,0.1981899393753068,0.0006013828239724792,549,0.1248980802016159,0.1272509873546143,0.12474701011959523,0.1256320258919418,0.0011464387483665548,407
60.266878048578896,1.5705028050261105,6.591217994689941,0.564565960490306,100,0.03,5,20,0.0,,sqrt,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30111797000582224,0.2947333902656851,0.2961519979589858,0.29733445274349773,0.0027373179212023973,471,0.3730615019145707,0.367975999125179,0.36533205864000795,0.36878985322658586,0.0032075787553286477,492,0.20387080023252505,0.20060015559880956,0.20546290866104963,0.2033112881641281,0.002024250009607293,209,0.1251968201543838,0.12541628822282774,0.12327807611487275,0.12463039483069475,0.0009604221259906164,451
40.88020666440328,1.8580539152607582,6.295504887898763,0.2307782311858517,100,0.0,10,1,0.03,,log2,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.24216240017999754,0.23886370522761521,0.25647482763735363,0.24583364434832214,0.007644014365950682,940,0.34884398226945956,0.3480739520736865,0.3588701826134683,0.35192937231887145,0.004917951625408472,924,0.18441288861341007,0.18102754760913986,0.18209397786817272,0.18251147136357423,0.0014132371923649212,917,0.12031902772502848,0.11829228949349394,0.11554706724942154,0.11805279482264798,0.001955491407670784,575
92.81151938438416,0.5533034870256273,7.503617366154988,0.2521256925325484,300,0.0,5,20,0.03,,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
738.0055476824442,34.538529078756355,42.171588023503624,1.506667392165761,2000,0.0,2,4,0.03,5,sqrt,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2772562220640912,0.2782959838834024,0.28053110115001867,0.27869443569917074,0.0013663286925134222,669,0.35486322070846676,0.3581555505023566,0.3585313554327372,0.3571833755478535,0.0016477552802670447,701,0.196733359503325,0.204296846778128,0.20319734867023204,0.20140918498389504,0.003336638224908181,360,0.11530151991812909,0.11261909391405794,0.10835779996085339,0.11209280459768013,0.0028590845906417074,912
935.987406651179,13.007596864291669,45.72649280230204,0.6695327654205215,2000,0.03,2,1,0.0,10,log2,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.31455662926335837,0.31385633592812306,0.3140331788320729,0.3141487146745181,0.0002973371677752287,174,0.3831822572603972,0.38246441409224563,0.3822531226512965,0.38263326466797976,0.000397664572348331,150,0.20110787865986213,0.20199991838935674,0.20080337381780494,0.20130372362234125,0.0005077375732428861,379,0.1328479753818441,0.13483146067415733,0.13060981064559415,0.1327630822338652,0.0017245264810660703,138
250.93708737691244,12.698210628418247,14.420451005299887,1.1046974462348176,600,0.03,5,1,0.0,10,log2,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.3062802098010966,0.3038339385268796,0.3042052703084408,0.3047731395454723,0.0010763882166888435,359,0.37551901359153195,0.37385894159220356,0.3738973758653173,0.3744251103496843,0.0007736655286065553,364,0.20226216870680438,0.20147025723297812,0.2011414495946716,0.20162462517815138,0.00047037214270382926,325,0.12663673068940795,0.127981852773306,0.12413435544198793,0.12625097963490062,0.001594242105341398,382
1016.6255052089691,23.15317712786863,34.637723445892334,1.1204032396032189,2000,0.03,2,4,0.0,5,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2870687377330224,0.2838010504014219,0.2865406760315429,0.285803488055329,0.0014322545650084354,505,0.36367567042077775,0.36170225048604165,0.3634187056914796,0.3629322088660996,0.0008760159551560774,498,0.20028943883025785,0.19784509466241246,0.2020429170380465,0.2000591501769056,0.0017214727846121668,450,0.11912858263891483,0.11944269928674378,0.11703056768558952,0.11853394987041604,0.0010707585511686435,553
283.3922619819641,16.051820598098963,15.409512360890707,1.099556723778297,600,0.0,2,4,0.03,,sqrt,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
68.76785890261333,2.157396305568904,8.204390605290731,1.2485553188959624,100,0.03,2,20,0.0,10,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2753476952209011,0.2731538905045747,0.26212936093559325,0.2702103155536897,0.005783860616009836,851,0.3557137722661823,0.3518409686401023,0.3545423245209692,0.3540323551424179,0.0016216665413167968,836,0.18753313099628116,0.18673288041192532,0.18572670160455593,0.1866642376709208,0.0007390672753507894,905,0.1186410080514135,0.1160431424198199,0.1150955390195565,0.11659322983026331,0.0014987850153397578,667
